# cl_TT                  cl_TE                    cl_EE
2.604810900968639999e+03 8.404904149305801653e+00 8.132145221099353061e-02
2.520555124561838966e+03 1.238328348040809246e+01 2.002863287258175307e-01
2.411720571663780902e+03 1.490383209352997262e+01 3.436114301080480660e-01
2.312978244510520199e+03 1.617479895168485271e+01 4.825436366292069623e-01
2.229466353339417765e+03 1.649556436078216848e+01 5.918823302778746243e-01
2.160342394359141508e+03 1.615300687933961754e+01 6.552747085485225442e-01
2.104195904450840317e+03 1.538084688003992895e+01 6.671027706439169869e-01
2.059683962258897736e+03 1.435416750639515016e+01 6.315324071848622545e-01
2.024616584417556169e+03 1.320577115781844313e+01 5.596696129687943611e-01
1.998403388213725066e+03 1.201943783362297502e+01 4.662141571966323395e-01
1.980834054563374593e+03 1.083437961891263157e+01 3.663194510073397581e-01
1.969759381826870822e+03 9.683655677530033756e+00 2.728922402760224353e-01
1.963192624368632778e+03 8.605794343654517675e+00 1.948635304456572404e-01
1.961118734853968817e+03 7.629438037379318693e+00 1.366995777291836189e-01
1.963885115394871264e+03 6.769541474113694335e+00 9.886038674162384021e-02
1.970919256470302344e+03 6.033309728566221608e+00 7.878549462738101972e-02
1.978950530799872695e+03 5.418575978806081217e+00 7.205663436554204937e-02
1.992913769784082660e+03 4.954096962196608445e+00 7.374044458569313509e-02
2.007751360170417456e+03 4.620802530994321700e+00 7.900979576794903148e-02
2.022711153405063669e+03 4.415478336930372727e+00 8.448434079054489843e-02
2.039213172576717170e+03 4.335780589619857572e+00 8.765384674905220275e-02
2.056811960836883827e+03 4.365512599851200548e+00 8.793464658831516567e-02
2.075127099192504375e+03 4.488942804102007855e+00 8.548450394039246170e-02
2.094071433291278936e+03 4.682144898624393647e+00 8.147894018475368427e-02
2.113499088229254539e+03 4.927446626482747227e+00 7.736177595068219337e-02
2.133531164210017323e+03 5.195837176536861612e+00 7.449820794790344702e-02
2.153687676523489699e+03 5.475627953010106630e+00 7.399884760632999270e-02
2.174441091424228944e+03 5.745246276404222918e+00 7.630810670128949924e-02
2.195246200829860300e+03 5.990401391581001711e+00 8.151754300470449854e-02
2.216506749064834821e+03 6.196719329316231040e+00 8.912071891425160652e-02
2.237962076386696026e+03 6.358128459414901457e+00 9.841805158090484451e-02
2.259475666356452166e+03 6.468821393368478390e+00 1.085789093591635196e-01
2.281227088718529558e+03 6.524591043591157380e+00 1.187803933648495097e-01
2.303200807154771155e+03 6.526977986485436922e+00 1.285311625615763731e-01
2.325323550092946334e+03 6.477776246247995751e+00 1.374813233758352404e-01
2.347541859734447371e+03 6.379176256387037114e+00 1.456601763179000975e-01
2.369920221968889109e+03 6.235681354775256757e+00 1.532814332155655879e-01
2.392440800409147869e+03 6.054002462884309210e+00 1.608360477123035315e-01
2.415094529692999458e+03 5.840123507042656925e+00 1.688801371904944393e-01
2.437828898123858835e+03 5.599941178519235230e+00 1.779030034203337995e-01
2.460631009436744080e+03 5.338668735129973975e+00 1.881406214297971502e-01
2.483485228639131037e+03 5.061062574508783385e+00 1.997622465380371748e-01
2.506395285160972890e+03 4.771160425691073570e+00 2.129507040316807875e-01
2.529420131919306641e+03 4.474708144649071073e+00 2.277843249449993390e-01
2.552582544200061875e+03 4.173093842480958493e+00 2.440956734543849316e-01
2.575824665588905191e+03 3.867550725124753175e+00 2.616454528745792985e-01
2.599113581481496112e+03 3.558780327730176829e+00 2.801916016303616641e-01
2.622461193079800523e+03 3.246123846472463104e+00 2.995317764224911805e-01
2.645963058133784216e+03 2.926348705070743073e+00 3.196119872482320323e-01
2.669738918541911062e+03 2.595471408932221724e+00 3.404161186031081088e-01
2.693753868823238918e+03 2.249242603036448518e+00 3.619529390214376585e-01
2.717872370179829886e+03 1.884987216617226347e+00 3.842151092146824931e-01
2.742121201369361188e+03 1.499389642096109476e+00 4.072214690917986268e-01
2.766575544183032889e+03 1.088087705912743175e+00 4.310149597609601591e-01
2.791293836780389938e+03 6.465849620762070815e-01 4.556389209361687009e-01
2.816313249642087612e+03 1.710400021965596540e-01 4.811044383196981800e-01
2.841607395725164679e+03 -3.396840128281687909e-01 5.072943056461433065e-01
2.867171567420857173e+03 -8.862696665505163107e-01 5.340549659220982237e-01
2.893030597148406741e+03 -1.469601905869839076e+00 5.612340153419208555e-01
2.919238392509115783e+03 -2.091612302549445079e+00 5.887246072094266536e-01
2.945776233381443035e+03 -2.750397413858759688e+00 6.164575160754133254e-01
2.972651947713205573e+03 -3.445385876904675015e+00 6.444156381562216040e-01
2.999858144871462628e+03 -4.176032779923724014e+00 6.725837452582060783e-01
3.027412992405797922e+03 -4.941571893566956142e+00 7.009620814691654989e-01
3.055358586606927020e+03 -5.740030686421589756e+00 7.296135492407550549e-01
3.083693689499883931e+03 -6.568400420139766993e+00 7.586136019960092458e-01
3.112399188461304220e+03 -7.423655636410235736e+00 7.880352185775056917e-01
3.141455071531266640e+03 -8.303279116816469241e+00 8.179561472601053485e-01
3.170862629463009853e+03 -9.205137752090012171e+00 8.484196901219139830e-01
3.200657492555785211e+03 -1.012686286104016098e+01 8.794539560663441335e-01
3.230844203794157238e+03 -1.106663538038739603e+01 9.110977192669217350e-01
3.261401727736733392e+03 -1.202218850253049709e+01 9.433675748273246953e-01
3.292332423322290197e+03 -1.299180229174016432e+01 9.761885528255145328e-01
3.323649504389813501e+03 -1.397382329072344476e+01 1.009462233790176855e+00
3.355372969717328033e+03 -1.496674492728634931e+01 1.043090006984178642e+00
3.387519803852206223e+03 -1.596948125598979473e+01 1.076983683932722924e+00
3.420086367703768701e+03 -1.698419095707503601e+01 1.111091380846404020e+00
3.453040118813662502e+03 -1.801228882681171584e+01 1.145358800336541805e+00
3.486401825695621937e+03 -1.905597098277523926e+01 1.179736248496993545e+00
3.520188287645125456e+03 -2.011701578819505443e+01 1.214175229163701575e+00
3.554409231538827953e+03 -2.119496861557825795e+01 1.248642721150641677e+00
3.589076460691791908e+03 -2.228885080721774159e+01 1.283107338703181499e+00
3.624193656672285670e+03 -2.339772664050856577e+01 1.317539509351377314e+00
3.659772903212749497e+03 -2.452054856277452188e+01 1.351908154289909181e+00
3.695821315814466288e+03 -2.565633445722315642e+01 1.386179201433894059e+00
3.732348894095138348e+03 -2.680405745065038303e+01 1.420315744356233312e+00
