# cl_TT                  cl_TE                    cl_EE
2.611139450458126248e+03 6.978924079858597196e+00 1.104721015200882117e-01
2.363723476237326850e+03 8.898998106086079218e+00 1.845960648701891471e-01
2.153531338094145212e+03 9.209541873140702606e+00 2.128684173783103040e-01
1.993800887941137489e+03 8.579474606550931526e+00 1.946967084623194566e-01
1.875888764637476470e+03 7.509278031872665515e+00 1.488276622188922371e-01
1.789937226694922174e+03 6.307945748689261833e+00 9.788804232312779685e-02
1.727517326084047681e+03 5.157476064930006210e+00 5.766030933786548546e-02
1.683580002570002534e+03 4.155023468570099965e+00 3.362254393443484674e-02
1.653469082324020292e+03 3.348520195865205107e+00 2.318747411698638197e-02
1.633592574812497787e+03 2.759896766459221329e+00 2.032821697057501237e-02
1.622457900879865747e+03 2.384123943285433533e+00 1.962809748833942158e-02
1.618070362169913551e+03 2.191658669109883384e+00 1.825031952654670303e-02
1.618100665360450648e+03 2.136963012480530999e+00 1.585765781720153630e-02
1.621708849862633315e+03 2.177310967366359318e+00 1.340606225866840771e-02
1.628977490632682247e+03 2.276901987198328481e+00 1.186908892922750036e-02
1.639606629744089560e+03 2.401745489187727678e+00 1.156927971030157973e-02
1.651064848612151764e+03 2.523507965942115572e+00 1.217679976156320863e-02
1.667595206853682839e+03 2.633929583712677491e+00 1.312406912874999887e-02
1.684692625469404902e+03 2.718090528072353518e+00 1.396258829226541646e-02
1.702584353252669644e+03 2.781589280677790654e+00 1.469634021762432873e-02
1.721870785281879535e+03 2.829978778930136940e+00 1.548751099642154544e-02
1.742062190516597639e+03 2.870155387787890700e+00 1.662200221026288727e-02
1.763254735154481523e+03 2.908725730294888123e+00 1.835789156261807831e-02
1.785553829846693361e+03 2.945336962953457594e+00 2.068733738672675487e-02
1.808457248820609720e+03 2.989728468077663681e+00 2.353828397098484820e-02
1.832232021101305463e+03 3.046011207058296755e+00 2.682310763298537820e-02
1.856583768870139693e+03 3.110096563337438891e+00 3.044854139232104628e-02
1.881508844577572063e+03 3.179963914618499476e+00 3.441303731612134487e-02
1.907282149951186284e+03 3.240512177543035666e+00 3.873412700126833280e-02
1.933196960153732334e+03 3.296236678967288114e+00 4.340480597469219270e-02
1.959942658322714578e+03 3.336818707358566893e+00 4.843155884956543838e-02
1.986997198390791709e+03 3.357472909910770742e+00 5.373192959142154140e-02
2.014388698282906716e+03 3.356998486797959202e+00 5.928865399815998194e-02
2.042794009414092443e+03 3.326025560219953991e+00 6.509693090721388464e-02
2.071362070777693134e+03 3.275140844498345416e+00 7.119533673624477144e-02
2.100437195723859531e+03 3.198996289066256882e+00 7.767422649481489638e-02
2.129942328009891753e+03 3.100751206436039187e+00 8.459114293684424912e-02
2.159816609728841740e+03 2.983922430762721234e+00 9.196798215021084744e-02
2.190071946732076867e+03 2.851094846009494255e+00 9.982034607177323049e-02
2.220694531946021016e+03 2.704475211726409256e+00 1.081601678398129984e-01
2.251679124228457567e+03 2.544690663233711181e+00 1.169841893278990713e-01
2.283009625904487166e+03 2.371574225161982685e+00 1.262851864529965507e-01
2.314707083045228501e+03 2.183354490725678332e+00 1.360537795758873514e-01
2.346807400204264923e+03 1.977955582815443147e+00 1.462777649537715940e-01
2.379254611315976035e+03 1.753740412779952740e+00 1.569443673800719197e-01
2.412033822203582531e+03 1.508969682878152474e+00 1.680502665526994732e-01
2.445127407757010133e+03 1.241860038991110526e+00 1.795876337272011014e-01
2.478532600319214453e+03 9.507024984193348516e-01 1.915478960831253630e-01
2.512313487847807664e+03 6.339270747208998191e-01 2.039336221288879647e-01
2.546533880165085520e+03 2.906745188748228181e-01 2.167510781158559219e-01
2.581130191801530145e+03 -7.727377398702325872e-02 2.300168677799067640e-01
2.616016273491962693e+03 -4.676861142645713509e-01 2.437468357143607045e-01
2.651157973671592117e+03 -8.791898991935974683e-01 2.579575683935014241e-01
2.686535996421499476e+03 -1.310782087652083705e+00 2.726671370894329094e-01
2.722251602046375865e+03 -1.762310180817138860e+00 2.878812132936743873e-01
2.758412865096925543e+03 -2.234459201087795499e+00 3.035826138950800113e-01
2.794988423519746902e+03 -2.727444256749473439e+00 3.197506702258974820e-01
2.831902342972329734e+03 -3.241192920084906337e+00 3.363654559837811475e-01
2.869145541825913369e+03 -3.775216720843502571e+00 3.533996161666803082e-01
2.906732930162903813e+03 -4.329187931180289439e+00 3.708318257606469381e-01
2.944663967458414390e+03 -4.903778510454683826e+00 3.886648805103783411e-01
2.982947247791584232e+03 -5.499925165683624328e+00 4.069083492569383620e-01
3.021576505292734964e+03 -6.118557137276568803e+00 4.255710582101138173e-01
3.060567755749208573e+03 -6.760663058503518563e+00 4.446640624415840737e-01
3.099952034946620643e+03 -7.426909218423382697e+00 4.641861621992588449e-01
3.139716472207621337e+03 -8.115833218822817940e+00 4.841138791125167429e-01
3.179833503292808928e+03 -8.825434903833350830e+00 5.044151944973388479e-01
3.220268131901416837e+03 -9.553743814446336913e+00 5.250603192032087252e-01
3.261000214711944409e+03 -1.029898261653750247e+01 5.460202081222799153e-01
3.302012586017305694e+03 -1.105998306669114051e+01 5.672738818742403266e-01
3.343403998627180044e+03 -1.183784246032388587e+01 5.888229631526566976e-01
3.385268754734674076e+03 -1.263400719973322950e+01 6.106734265779484305e-01
3.427597156145561712e+03 -1.344885400940660425e+01 6.328253060445602207e-01
3.470372072957540695e+03 -1.428242534676616771e+01 6.552778947564765755e-01
3.513535843556448981e+03 -1.513448964933762397e+01 6.780232681654563276e-01
3.556972686179537959e+03 -1.600318439967841044e+01 7.010365092475056015e-01
3.600682283077704142e+03 -1.688746503573670310e+01 7.242862264437598396e-01
3.644723740683315100e+03 -1.778658415376642310e+01 7.477417739454759182e-01
3.689133877992083853e+03 -1.869994294504886767e+01 7.713725090447195454e-01
