# cl_TT                  cl_TE                    cl_EE
1.166165190102047063e+03 3.593059248462870059e+00 8.479702931287189105e-02
1.014273963216521679e+03 4.655097466249397797e+00 1.387543984176873857e-01
8.936834435791014357e+02 4.816111553513869659e+00 1.567982452070511568e-01
8.038630037550706220e+02 4.458211739489859049e+00 1.406223218272486808e-01
7.377432603573973893e+02 3.857977198842382549e+00 1.052348406693604105e-01
6.892315951788613120e+02 3.181831989603974620e+00 6.745059856579138646e-02
6.534920020112373322e+02 2.528090217494171732e+00 3.838742245049522189e-02
6.274601134553287238e+02 1.952242071832860804e+00 2.143564881637160732e-02
6.086763853007817033e+02 1.485064309495877088e+00 1.427427142967749828e-02
5.952297226108981931e+02 1.141658370515484355e+00 1.238374383328601398e-02
5.861014655762538723e+02 9.206601968721463969e-01 1.191788203119627937e-02
5.803060874084086436e+02 8.053327988217199307e-01 1.096745739853167805e-02
5.768154601110715021e+02 7.687066420456558635e-01 9.367233447792057757e-03
5.751381460915507660e+02 7.845679180042656187e-01 7.776836217643516569e-03
5.751693804745862053e+02 8.297653331398864296e-01 6.798689645702881909e-03
5.767351221870051177e+02 8.834728382905119304e-01 6.560589102079517065e-03
5.789114572034759476e+02 9.300348465544745480e-01 6.762999093821810137e-03
5.831224676934580202e+02 9.633591476137401965e-01 6.987356689740458447e-03
5.881157994475923942e+02 9.798357726324327110e-01 6.952210976533966004e-03
5.928433906806088771e+02 9.792258269055171827e-01 6.703036115253510618e-03
5.984095657804956545e+02 9.698047125131430413e-01 6.393638516077527166e-03
6.047824040834751713e+02 9.560885426896800210e-01 6.251541570665099593e-03
6.114705892572678749e+02 9.411438707087953492e-01 6.457037080869855623e-03
6.186133248517751326e+02 9.314896612397153275e-01 7.005849405067737790e-03
6.262329667091421470e+02 9.282644318530999250e-01 7.847684191002167811e-03
6.338915912110107911e+02 9.357227009426571929e-01 8.908568727307261681e-03
6.419787027202829677e+02 9.530172296272850785e-01 1.012348108696100452e-02
6.503577921352772364e+02 9.732049365383699246e-01 1.146366458902107685e-02
6.589372069181798679e+02 9.961619314347202048e-01 1.293134011027963909e-02
6.679169743095631020e+02 1.013277182171780977e+00 1.450998277328937984e-02
6.769650211027578735e+02 1.026759643867589000e+00 1.615775715193352655e-02
6.864360122266930375e+02 1.032225078590783385e+00 1.785059792769362955e-02
6.961359740208910125e+02 1.025429768376664441e+00 1.954426224455356464e-02
7.058701912416387358e+02 1.008982946660081037e+00 2.125278415304231172e-02
7.159392423794128035e+02 9.811226227240115172e-01 2.301098447509080172e-02
7.261495213387795502e+02 9.436694318107154977e-01 2.486920129663706611e-02
7.364182356649340591e+02 8.982278195176509605e-01 2.688396061157169101e-02
7.470295063053176818e+02 8.453948443715900707e-01 2.908178830087313621e-02
7.579659804702852171e+02 7.891842016783414682e-01 3.146960345142470195e-02
7.690948529070188897e+02 7.314420247936889163e-01 3.404973490529734220e-02
7.803055149458143660e+02 6.708032658658859004e-01 3.680142194463412869e-02
7.915322833705747598e+02 6.060444687002908282e-01 3.970365681530249602e-02
8.028017234017296460e+02 5.371309998044142553e-01 4.274565545051566690e-02
8.141617311760505800e+02 4.637906253751362118e-01 4.591864935424493088e-02
8.256885795275003375e+02 3.846686510724400820e-01 4.921493148547443491e-02
8.374599655381007324e+02 2.985643024886781016e-01 5.263612850385216563e-02
8.494647759736584476e+02 2.047558192103141328e-01 5.618322246280098992e-02
8.616610175686829507e+02 1.026315229920971156e-01 5.985278768271846961e-02
8.739903143452021368e+02 -8.728833159037833328e-03 6.364111539585735888e-02
8.864028542744252945e+02 -1.296482689480858153e-01 6.753773729084122657e-02
8.989203233154794361e+02 -2.596436677107641922e-01 7.155227944883417457e-02
9.115817105396123452e+02 -3.981109030637271506e-01 7.570281221347990863e-02
9.243719150715642172e+02 -5.438084993474930906e-01 8.000621368634074082e-02
9.372657931024325535e+02 -6.954575783261057742e-01 8.447639222342394338e-02
9.502670302660603738e+02 -8.524442994620975433e-01 8.912277882241190219e-02
9.633630444587547572e+02 -1.014668721135344231e+00 9.393740892708146717e-02
9.766081822192169284e+02 -1.182546485754317755e+00 9.890408333755446035e-02
9.900638034390432267e+02 -1.356619163563005159e+00 1.040070773509386010e-01
1.003698441424716179e+03 -1.537028457043554619e+00 1.092331565325922182e-01
1.017423887372243144e+03 -1.723741748953893538e+00 1.145739000689705300e-01
1.031219428909603039e+03 -1.917178904409066353e+00 1.200315282905691783e-01
1.045112873366416125e+03 -2.117760736933341104e+00 1.256088857956763338e-01
1.059132449497594507e+03 -2.325931273648135900e+00 1.313088172012777666e-01
1.073298676374934303e+03 -2.542206731375154849e+00 1.371344413413335128e-01
1.087620857776433695e+03 -2.766861565202301421e+00 1.430874648593121745e-01
1.102066080718619105e+03 -2.999135167490531551e+00 1.491636419254407375e-01
1.116611831954634681e+03 -3.238095187670044783e+00 1.553570240128287760e-01
1.131257422243847941e+03 -3.482960641824650150e+00 1.616585292004583951e-01
1.146012136285575707e+03 -3.732986693232132058e+00 1.680606988965155923e-01
1.160884608345127162e+03 -3.987601447742650240e+00 1.745559247932435831e-01
1.175880309566387496e+03 -4.246927549110976585e+00 1.811429595746128218e-01
1.191015766982941159e+03 -4.511406344083042974e+00 1.878224010670886401e-01
1.206289009961920556e+03 -4.781510020085432799e+00 1.945967005292078278e-01
1.221725343758810368e+03 -5.058173362284207109e+00 2.014755226961945644e-01
1.237313054195396717e+03 -5.341275674597383727e+00 2.084513123254995437e-01
1.253014690994010607e+03 -5.630208526938583091e+00 2.155136952007253859e-01
1.268803061728279545e+03 -5.924179788937582458e+00 2.226518778121701625e-01
1.284638787101415801e+03 -6.222522520331044582e+00 2.298532520307190463e-01
1.300515318665779887e+03 -6.524695991708723497e+00 2.371073043847307937e-01
1.316509798172958654e+03 -6.830971417514460242e+00 2.444041626988355254e-01
1.332668650201480204e+03 -7.141554646408333262e+00 2.517396940804754735e-01
1.349012424191176933e+03 -7.456688872875155916e+00 2.591112791986093233e-01
1.365547450025240778e+03 -7.776429771365556576e+00 2.665162989175836050e-01
1.382230193227707787e+03 -8.100313883982185104e+00 2.739529657054368128e-01
1.398982757991820336e+03 -8.427730565178368494e+00 2.814182639991892887e-01
1.415794009607583575e+03 -8.758285936483384049e+00 2.889052765859363436e-01
1.432677166547609659e+03 -9.091719791254151417e+00 2.964061272058419183e-01
1.449645130234165890e+03 -9.427787777132321523e+00 3.039134990158742777e-01
1.466709066788923337e+03 -9.766146553161986432e+00 3.114200855815149604e-01
1.483870824530064056e+03 -1.010655751913457401e+01 3.189179127967422533e-01
1.501123694089147648e+03 -1.044875682917342985e+01 3.264020074862001852e-01
1.518470832114270252e+03 -1.079254897166724447e+01 3.338669916002358629e-01
1.535912071664295127e+03 -1.113779040228381056e+01 3.413053481039077242e-01
1.553451170896319127e+03 -1.148423133450962474e+01 3.487117528633986718e-01
1.571088211441496696e+03 -1.183180303952248202e+01 3.560792692871256326e-01
1.588832981348095700e+03 -1.218023168735740214e+01 3.634011258486561924e-01
1.606678081865662307e+03 -1.252947261267054557e+01 3.706722452524011668e-01
1.624636674522392923e+03 -1.287925357375533508e+01 3.778845372447008910e-01
1.642706144369447884e+03 -1.322941306579917509e+01 3.850292058658152938e-01
1.660877423730856663e+03 -1.357959143978671257e+01 3.921011542940219807e-01
1.679155369883466847e+03 -1.392955819945922968e+01 3.990928008834433993e-01
1.697520199046839934e+03 -1.427902112214279029e+01 4.059977938717066470e-01
1.715980079381656196e+03 -1.462768446338845507e+01 4.128116143563038687e-01
1.734529731233879374e+03 -1.497525248713717971e+01 4.195277111599070019e-01
1.753166283655649750e+03 -1.532158760812022891e+01 4.261338804587807005e-01
1.771878179394302379e+03 -1.566624194786221480e+01 4.326315761502763091e-01
1.790660090288224865e+03 -1.600893894815512297e+01 4.390082392157860780e-01
1.809506031545071437e+03 -1.634938235620538194e+01 4.452569941996664671e-01
1.828407861614415424e+03 -1.668717053397041283e+01 4.513733682672488312e-01
1.847358132383909833e+03 -1.702200076972648191e+01 4.573541723839451567e-01
1.866348701503530265e+03 -1.735362555905612680e+01 4.631919327797581198e-01
1.885378561359852938e+03 -1.768171501216918529e+01 4.688793646484234467e-01
1.904448185066247561e+03 -1.800599163841537020e+01 4.744101707493402764e-01
1.923549630507253823e+03 -1.832626211403032457e+01 4.797758646775460156e-01
1.942681181413857985e+03 -1.864222557648521672e+01 4.849758824278778135e-01
1.961843419160173880e+03 -1.895355153392585379e+01 4.900057323312763669e-01
1.981032362989729563e+03 -1.926007108443159410e+01 4.948534621554579460e-01
2.000244032267710054e+03 -1.956144807891872617e+01 4.995147086578991535e-01
2.019475508576704215e+03 -1.985744965489230296e+01 5.039933120841503245e-01
2.038728576412454686e+03 -2.014783535051298813e+01 5.082814232450336700e-01
2.057998794667558741e+03 -2.043230707009564640e+01 5.123668108755775608e-01
2.077275976966134749e+03 -2.071056993578798000e+01 5.162551207210321902e-01
2.096564637183370451e+03 -2.098227931847302585e+01 5.199318174210856291e-01
2.115860608353068073e+03 -2.124707682873524917e+01 5.233948829324880370e-01
2.135157668825487690e+03 -2.150485657151842389e+01 5.266452376614616515e-01
2.154445452798678616e+03 -2.175544824648544662e+01 5.296821825382888038e-01
2.173725624262325709e+03 -2.199856267743026450e+01 5.325051594695393575e-01
2.192994945193243439e+03 -2.223390187995621048e+01 5.351078262877979608e-01
2.212243951914001627e+03 -2.246127756206183790e+01 5.374940669753890399e-01
2.231472646019312833e+03 -2.268046887123780664e+01 5.396590323973825543e-01
2.250674516418472649e+03 -2.289118633105806566e+01 5.416031433198587042e-01
2.269844487615745038e+03 -2.309321408292234779e+01 5.433204926543429014e-01
2.288983709853001983e+03 -2.328633236265580564e+01 5.448098468722900600e-01
2.308087617612400209e+03 -2.347025916432947312e+01 5.460665021028556776e-01
2.327146553709176260e+03 -2.364476063508553594e+01 5.470880226711782868e-01
2.346160998534126520e+03 -2.380962607540944731e+01 5.478776661593091069e-01
2.365128560064497833e+03 -2.396464411330110877e+01 5.484325333130405378e-01
2.384041388487219137e+03 -2.410958231227020576e+01 5.487539407120562984e-01
2.402897925249691070e+03 -2.424423236635010426e+01 5.488458132026825531e-01
2.421692866574513118e+03 -2.436843912387847411e+01 5.487005359055364684e-01
2.440425856763624779e+03 -2.448188622944126891e+01 5.483241416537850688e-01
2.459088814418553284e+03 -2.458441260689102492e+01 5.477165126764367287e-01
2.477677334914576022e+03 -2.467589395824095888e+01 5.468848844771013740e-01
2.496184683530602342e+03 -2.475615347844166436e+01 5.458269627163864213e-01
2.514618090396511434e+03 -2.482502110520352190e+01 5.445473518749343045e-01
2.532962118251204629e+03 -2.488237786738239166e+01 5.430608725017425087e-01
2.551213709543775167e+03 -2.492798388328772674e+01 5.413579453275971787e-01
2.569373515917140594e+03 -2.496114543466201496e+01 5.394334829122207076e-01
2.587426121087479714e+03 -2.498210121888299184e+01 5.373079982996524784e-01
2.605375956702690473e+03 -2.499079604478973238e+01 5.349817876529492366e-01
2.623201010171684175e+03 -2.498717489204216946e+01 5.324653017419576084e-01
2.640896300679039541e+03 -2.497087907022909548e+01 5.297626460038864504e-01
2.658452739815469158e+03 -2.494175127259991953e+01 5.268716998504504589e-01
2.675860409345414610e+03 -2.489955949202490970e+01 5.237949077911805418e-01
2.693109391338055502e+03 -2.484404911167331420e+01 5.205358447304649916e-01
2.710184973929292937e+03 -2.477506140523977507e+01 5.170980851571079784e-01
2.727088687810749889e+03 -2.469247229378644448e+01 5.134852031175658471e-01
2.743817616339215419e+03 -2.459615770317700978e+01 5.097049651116088986e-01
2.760369627414765091e+03 -2.448607140889508216e+01 5.057674705836574525e-01
2.776744265892599742e+03 -2.436211212478560384e+01 5.016756352731954749e-01
2.792944724073955967e+03 -2.422418925352097219e+01 4.974363776407285109e-01
2.808968704404281652e+03 -2.407224945891903545e+01 4.930573510716591001e-01
2.824810523724454470e+03 -2.390619558235928110e+01 4.885463585027885469e-01
2.840472679435894861e+03 -2.372596883596263595e+01 4.839169935364217023e-01
2.855947345306461557e+03 -2.353153131760574368e+01 4.791725642997454737e-01
2.871227558310898075e+03 -2.332285375661464855e+01 4.743279049190442520e-01
2.886299852166368510e+03 -2.309985671852778921e+01 4.693931101156824104e-01
2.901160839745993599e+03 -2.286256450245384286e+01 4.643806465053876842e-01
2.915805363006657444e+03 -2.261083208806465805e+01 4.593101176806086983e-01
2.930218737613673966e+03 -2.234477309613594187e+01 4.541803184446062125e-01
2.944403535155659938e+03 -2.206427202255236963e+01 4.490078670863906773e-01
2.958349073964825038e+03 -2.176934038400814941e+01 4.438089227848135976e-01
2.972039326946296114e+03 -2.145898970415450790e+01 4.385935516117820399e-01
2.985483701936148009e+03 -2.113447415983565492e+01 4.333871826960804530e-01
2.998679349546412595e+03 -2.079578518945903554e+01 4.282052204718220234e-01
3.011625563516234251e+03 -2.044291361074112956e+01 4.230520159441296113e-01
3.024316264858485283e+03 -2.007583785772034091e+01 4.179422087723844159e-01
3.036761581072382342e+03 -1.969459244663732278e+01 4.128860651943894178e-01
3.048953165580719087e+03 -1.929916800620387107e+01 4.078929322516973155e-01
3.060887809199846743e+03 -1.888959304372081149e+01 4.029721561362769044e-01
3.072570048267082257e+03 -1.846600538558270799e+01 3.981424941876209878e-01
3.083997428905485776e+03 -1.802844710695205066e+01 3.934131275418008000e-01
3.095167359984159702e+03 -1.757693770116443233e+01 3.887991874239439261e-01
3.106075868120008636e+03 -1.711155892025142222e+01 3.843154611537789589e-01
3.116723264354938692e+03 -1.663238470774341238e+01 3.799712904289622717e-01
3.127112703108560709e+03 -1.613952283222197437e+01 3.757824213689436865e-01
3.137241113140385096e+03 -1.563314753683100378e+01 3.717683444377222202e-01
3.147107001617116566e+03 -1.511340705196985290e+01 3.679449247685253610e-01
3.156714425015648885e+03 -1.458043336555740055e+01 3.643257257796647663e-01
3.166061214115745315e+03 -1.403442072264714824e+01 3.609240842506715730e-01
3.175144072098164997e+03 -1.347554065656245470e+01 3.577623885465195941e-01
3.183966558693622119e+03 -1.290385554268148027e+01 3.548602285281934332e-01
3.192524174384047910e+03 -1.231969149275469100e+01 3.522281454750941232e-01
3.200822478878707443e+03 -1.172318140545739240e+01 3.498836872585949775e-01
3.208860806159701042e+03 -1.111462011229213331e+01 3.478512521902394905e-01
3.216632852633249968e+03 -1.049418576991686258e+01 3.461480802196508777e-01
3.224137652375304242e+03 -9.861825360743374347e+00 3.448005223432603072e-01
3.231368138649243974e+03 -9.217547134256983909e+00 3.438338568942353457e-01
3.238331143171388703e+03 -8.562132502933138767e+00 3.432571534329930119e-01
3.245025407765423552e+03 -7.895841221478239191e+00 3.430887265823500676e-01
3.251458084506763953e+03 -7.218891195737401567e+00 3.433454226722036928e-01
3.257618690641997546e+03 -6.531291966244332059e+00 3.440433876266807411e-01
3.263505665120911090e+03 -5.833197479234359051e+00 3.451987659263267560e-01
3.269119460130136304e+03 -5.124687487536187191e+00 3.468287443909946477e-01
3.274460527899462249e+03 -4.405864772173329058e+00 3.489497860943815422e-01
3.279515467426590476e+03 -3.676802004089848808e+00 3.515780309744885868e-01
3.284286737499515311e+03 -2.937682268458222001e+00 3.547296173851697820e-01
3.288771777550480238e+03 -2.188594256872444355e+00 3.584218869928216256e-01
3.292961703206004131e+03 -1.429712037654478296e+00 3.626718180570875361e-01
3.296843610593308313e+03 -6.611794369133126015e-01 3.674962269991234876e-01
3.300410831271432926e+03 1.168907211457077544e-01 3.729122393299814098e-01
3.303656275718884899e+03 9.042772918818883232e-01 3.789369190018406774e-01
3.306566857305426311e+03 1.700821407017121922e+00 3.855871968271013528e-01
3.309142918455291692e+03 2.506402138732231943e+00 3.928798629055101910e-01
3.311373771896399830e+03 3.320836913168220494e+00 4.008326173250787439e-01
3.313261400805042285e+03 4.143819242172853912e+00 4.094620742998250629e-01
3.314824502005961676e+03 4.975082966958068731e+00 4.187847477918260619e-01
3.316053506623550675e+03 5.814347517466056381e+00 4.288186136671551796e-01
3.316956104891139603e+03 6.661337692691610357e+00 4.395808814957019584e-01
3.317544987628716626e+03 7.515768337342656480e+00 4.510871771578059408e-01
3.317820718007335927e+03 8.377361578776358897e+00 4.633555609882830106e-01
3.317774849623732280e+03 9.246229174723138655e+00 4.764381442739493155e-01
3.317414727356747335e+03 1.012185063458111856e+01 4.903325743469945097e-01
3.316736271687442695e+03 1.100368283491269672e+01 5.050448136732224036e-01
3.315739553608319511e+03 1.189139255871977241e+01 5.205861516746376205e-01
3.314425030164389227e+03 1.278473653407867161e+01 5.369674708664483598e-01
3.312787426563208555e+03 1.368334135121927631e+01 5.542111162192058238e-01
3.310820674162559499e+03 1.458693406531323511e+01 5.723301561653981739e-01
3.308528966342728381e+03 1.549511192517737435e+01 5.913354675855271303e-01
3.305904797264839544e+03 1.640762355452374877e+01 6.112475858966859299e-01
3.302949161431906759e+03 1.732405898105978537e+01 6.320768484968877221e-01
3.299669044145407042e+03 1.824407757818277886e+01 6.538360582146621747e-01
3.296067502778700600e+03 1.916727352502466175e+01 6.765347547609988910e-01
3.292141369253663470e+03 2.009328220878749605e+01 7.001881624143317939e-01
3.287891230615360200e+03 2.102175519732296394e+01 7.248135465608883665e-01
3.283321046884538646e+03 2.195227836913100106e+01 7.504187458010815881e-01
3.278434003627864058e+03 2.288447263754520833e+01 7.770135481118732868e-01
3.273232237613819052e+03 2.381795894896903221e+01 8.046129167471427479e-01
3.267713931164418227e+03 2.475233704050168626e+01 8.332234636255841931e-01
3.261886070959802510e+03 2.568718089573868113e+01 8.628484656490117422e-01
3.255752597937594146e+03 2.662209632967373452e+01 8.935037839708106500e-01
3.249308668292450875e+03 2.755663915425615684e+01 9.251990528201577968e-01
3.242556585417759379e+03 2.849038364380839283e+01 9.579395226876762370e-01
3.235507378645691460e+03 2.942299757264832039e+01 9.917360477850912792e-01
3.228150056453195248e+03 3.035397478358882850e+01 1.026598520632560518e+00
3.220504579525677400e+03 3.128287140600813387e+01 1.062518273132726732e+00
3.212541831098289549e+03 3.220928055640418108e+01 1.099584020932532713e+00
3.204290301292940512e+03 3.313272881828834926e+01 1.137722804020615985e+00
3.195752014424742811e+03 3.405264148765703425e+01 1.176946716079228406e+00
3.186926897218820613e+03 3.496877201903742360e+01 1.217256831736574396e+00
3.177824637201495079e+03 3.588065340945959036e+01 1.258663120358043397e+00
3.168444265123704554e+03 3.678791814501357038e+01 1.301183629462240754e+00
3.158783046414065666e+03 3.769032325074792311e+01 1.344831945398440975e+00
3.148848331204585975e+03 3.858749815969988362e+01 1.389625513795997636e+00
3.138645694646493666e+03 3.947912265488602657e+01 1.435569038062383784e+00
3.128170044338528442e+03 4.036486781795329648e+01 1.482679633409712316e+00
3.117428679567939980e+03 4.124434249604946956e+01 1.530974474170810451e+00
3.106423082154625718e+03 4.211724689926671061e+01 1.580458283403716191e+00
3.095154605483221530e+03 4.298325567258115854e+01 1.631144568703140951e+00
3.083623847592018592e+03 4.384192148330199501e+01 1.683039354495931450e+00
3.071827418522495464e+03 4.469285228038555147e+01 1.736143628969796904e+00
3.059766467089062644e+03 4.553571093854428398e+01 1.790468410874403782e+00
3.047442925564989764e+03 4.637005920416707738e+01 1.846017725573704471e+00
3.034858961045622891e+03 4.719547802428746763e+01 1.902797870595147600e+00
3.022005719522843719e+03 4.801164837000341379e+01 1.960806878906783624e+00
3.008892075794148695e+03 4.881819844870116043e+01 2.020054288127398401e+00
2.995522946146999402e+03 4.961484119844745067e+01 2.080538319309294337e+00
2.981907805167535116e+03 5.040113269479672908e+01 2.142254301984802378e+00
2.968051498933850326e+03 5.117757588551015147e+01 2.205213047860074660e+00
2.953970164225964709e+03 5.194260879498856553e+01 2.269407620559979133e+00
2.939656727306669836e+03 5.269704299175327122e+01 2.334858394389852876e+00
2.925119328888925793e+03 5.343941056415275170e+01 2.401614702391504430e+00
2.910375897991564671e+03 5.417057146819809077e+01 2.469604918215895673e+00
2.895430211754519405e+03 5.488953737223810947e+01 2.538821947058118589e+00
2.880279889628001911e+03 5.559715333135648052e+01 2.609252469789510975e+00
2.864928037429231154e+03 5.629203267765161911e+01 2.680888655724333880e+00
2.849383986050685508e+03 5.697363189622927138e+01 2.753717789975023589e+00
2.833647526407116402e+03 5.764265262790778621e+01 2.827731443551522617e+00
2.817715906188120243e+03 5.829806905114836013e+01 2.902922460386840431e+00
2.801591026253410291e+03 5.894008804274107405e+01 2.979274378656926014e+00
2.785285365697296129e+03 5.956792434548940207e+01 3.056775698983835721e+00
2.768799540307656116e+03 6.018154433862824249e+01 3.135415218005351612e+00
2.752143028039559340e+03 6.078077850023824880e+01 3.215168005037019938e+00
2.735321924481642782e+03 6.136566024345410142e+01 3.296018062505808643e+00
2.718336399435601834e+03 6.193588543988798989e+01 3.377952169770564339e+00
2.701199600029245175e+03 6.249093947364179513e+01 3.460949303646321695e+00
2.683920702579520366e+03 6.303101368591352838e+01 3.544993247157507632e+00
2.666499199619529463e+03 6.355533108178496349e+01 3.630063808050307816e+00
2.648940809152069960e+03 6.406393202484774463e+01 3.716136900692708966e+00
2.631255827617932482e+03 6.455727850260362288e+01 3.803180931372207585e+00
2.613451858494734552e+03 6.503463800932327388e+01 3.891171880641494774e+00
2.595528236672582352e+03 6.549620947344025979e+01 3.980091908252835875e+00
2.577495258177584219e+03 6.594164377631965124e+01 4.069903488947684167e+00
2.559362330132178613e+03 6.637059181426580778e+01 4.160585999243902933e+00
2.541126983177620332e+03 6.678271887249182726e+01 4.252112592337734753e+00
2.522794648628882442e+03 6.717766944925848804e+01 4.344487858869325869e+00
2.504369975120154322e+03 6.755580245605352729e+01 4.437680081871487658e+00
2.485874815827961811e+03 6.791735819467844237e+01 4.531607194380060655e+00
2.467306884560945946e+03 6.826135068439886311e+01 4.626248402061460041e+00
2.448669193918902693e+03 6.858916429866894759e+01 4.721569568669915284e+00
2.429975553407118696e+03 6.889931649665147972e+01 4.817557892359859650e+00
2.411230054910287436e+03 6.919209112747400070e+01 4.914216501289972783e+00
2.392429505715640062e+03 6.946716225641064568e+01 5.011473142515643353e+00
2.373579085783188475e+03 6.972441865369506786e+01 5.109371423771190024e+00
2.354687295548727889e+03 6.996300202864547657e+01 5.207910133294278765e+00
2.335754105851744043e+03 7.018294135383506216e+01 5.307006196396246267e+00
2.316782892639424517e+03 7.038415124998590500e+01 5.406672849742506948e+00
2.297774829351129029e+03 7.056566754854218004e+01 5.506890296084824499e+00
2.278735451996795291e+03 7.072724863427407627e+01 5.607620110691462934e+00
2.259673662910776784e+03 7.086929574572384638e+01 5.708856521913763693e+00
2.240591435897799784e+03 7.099158755114601149e+01 5.810559119306804021e+00
2.221493205463245886e+03 7.109377230935774605e+01 5.912736712133320083e+00
2.202387471526431909e+03 7.117590483040112304e+01 6.015393018272352066e+00
2.183280874364224019e+03 7.123803991930179791e+01 6.118431490124107697e+00
2.164176946013807537e+03 7.128023237459593986e+01 6.221911082409311788e+00
2.145084185840381451e+03 7.130241117120353067e+01 6.325791402852249945e+00
2.126009177985670249e+03 7.130407420355376757e+01 6.430041637962430556e+00
