# cl_TT                  cl_TE                    cl_EE
3.519544136898810393e+03 5.645453664746531430e+00 3.787181615040039612e-02
3.259022102299611561e+03 6.206033866674939503e+00 4.883304142506066786e-02
3.032056252781460444e+03 5.774631286702030408e+00 4.325364566535230826e-02
2.861036302161031472e+03 4.957232582822578060e+00 3.004385616573825024e-02
2.736658670560787868e+03 4.105743395838171494e+00 1.787491231049890758e-02
2.646669694567945044e+03 3.386621440097416613e+00 1.046197062129276649e-02
2.581157103730374274e+03 2.860802638286326971e+00 7.254759059857000814e-03
2.535114393336127250e+03 2.527960095937018981e+00 6.161215123189758142e-03
2.502835138035782165e+03 2.361078001237623791e+00 5.616528183624674465e-03
2.480429313363136771e+03 2.327986302361748194e+00 5.135832373951086140e-03
2.467485283153607270e+03 2.394201013375238052e+00 4.868890799031150123e-03
2.461827995133304285e+03 2.525166738673555233e+00 5.016107468721596810e-03
2.460295282445262728e+03 2.691365678387662719e+00 5.592861858975436973e-03
2.462232933435290761e+03 2.877544246417888196e+00 6.509277849825625614e-03
2.468472363210877575e+03 3.077281612918795428e+00 7.700882941167994274e-03
2.478851727465675140e+03 3.283752520474470415e+00 9.178071991649319403e-03
2.489458532624245890e+03 3.487723690185672076e+00 1.097747149118073057e-02
2.507476607542086640e+03 3.700877064847207354e+00 1.314475612817548288e-02
2.525906242337459389e+03 3.911173528531807442e+00 1.565863500218625526e-02
2.544524661243148330e+03 4.119217510888442568e+00 1.851924173699444343e-02
2.564911918387822880e+03 4.326334251558056287e+00 2.173301199246166840e-02
2.586930459378898377e+03 4.530115263698472283e+00 2.531988425215339969e-02
2.610228006727018510e+03 4.723526360433301541e+00 2.930557337313138486e-02
2.634463134267410624e+03 4.903762115949407807e+00 3.369963578389713332e-02
2.659862634358461037e+03 5.069949148431856401e+00 3.851167738604999169e-02
2.686288701774990841e+03 5.218842920130565055e+00 4.375560891201503433e-02
2.713508659379559049e+03 5.353342803429444352e+00 4.946628486479937026e-02
2.741722750797434855e+03 5.464391213955775761e+00 5.566722524799520844e-02
2.770490807186260554e+03 5.556195421052202654e+00 6.235898753985701787e-02
2.800364508936359925e+03 5.627562766698345875e+00 6.959443917853701256e-02
2.830833339046957008e+03 5.679249562853374123e+00 7.737503674949923471e-02
2.861735711882341548e+03 5.714331571785510988e+00 8.571624694668840416e-02
2.893595188862594114e+03 5.724623953132514487e+00 9.461722608013729829e-02
2.925559202069153798e+03 5.717219852449559880e+00 1.041113062879144707e-01
2.958213708550350930e+03 5.683451396227966690e+00 1.142239855835720796e-01
2.991586681697324366e+03 5.624654474154596961e+00 1.249536237731693616e-01
3.025462647294619273e+03 5.540501107688146298e+00 1.363025275010616710e-01
3.059741594108436857e+03 5.428981919981879400e+00 1.482775487855671481e-01
3.094383817695692869e+03 5.288828335151044335e+00 1.608923196939533729e-01
3.129462856985344388e+03 5.120640959978663531e+00 1.741723335287972407e-01
3.165005910253586535e+03 4.925274477084626845e+00 1.881351360244849780e-01
3.201056808963228377e+03 4.702296203695373045e+00 2.027930288894650157e-01
3.237637199703942315e+03 4.451179473023927358e+00 2.181547187872169002e-01
3.274669102405454396e+03 4.171831991211869983e+00 2.342238465193951513e-01
3.312056835334075913e+03 3.864002111389840621e+00 2.509976647843163988e-01
3.349768120136478046e+03 3.526416302223236876e+00 2.684693161169190989e-01
3.387827866351338798e+03 3.157646318337434810e+00 2.866366970253766411e-01
3.426312079635829377e+03 2.756467617623196364e+00 3.055054268627779290e-01
3.465273708412460110e+03 2.322187208944917369e+00 3.250808713162710029e-01
3.504702373310264193e+03 1.854960880884376273e+00 3.453653446189505760e-01
3.544535167603943137e+03 1.356022400975974707e+00 3.663584789975523615e-01
3.584726863110997328e+03 8.263146124278410998e-01 3.880609242801627001e-01
3.625307224422860145e+03 2.662071060380025722e-01 4.104705004381687949e-01
3.666341174811360816e+03 -3.242196054015985540e-01 4.335840298366506751e-01
3.707799777673906647e+03 -9.447309216753361216e-01 4.574000019101538972e-01
3.749633175799667697e+03 -1.595859696334699152e+00 4.819120599135691685e-01
3.791840529400564265e+03 -2.278038773914873527e+00 5.071071110228532186e-01
3.834462232021377986e+03 -2.991503951395368954e+00 5.329693443176680701e-01
3.877528718484924411e+03 -3.736563973140906381e+00 5.594829485641944489e-01
3.921059348096733629e+03 -4.513389818495656236e+00 5.866335592946972932e-01
3.965021911374527917e+03 -5.321317282067838939e+00 6.144097652781281838e-01
4.009389675939541121e+03 -6.159521764575821123e+00 6.428027587715119395e-01
4.054167532954098078e+03 -7.027392428375659250e+00 6.717988594958830273e-01
4.099379774672708663e+03 -7.924408599335477810e+00 7.013860413735206745e-01
4.145051040938586084e+03 -8.850064840947535316e+00 7.315484971921958346e-01
4.191190646347561596e+03 -9.803885825884838923e+00 7.622639025918915845e-01
4.237827016706394716e+03 -1.078586166222740950e+01 7.935134634537163167e-01
4.284957722735563948e+03 -1.179563761064448180e+01 8.252733882499512230e-01
4.332592226164912972e+03 -1.283283206987279712e+01 8.575196369165035692e-01
4.380716639882763957e+03 -1.389695985758530838e+01 8.902293903480918980e-01
4.429275037007195351e+03 -1.498692428224237894e+01 9.233788071687335508e-01
4.478217134785864801e+03 -1.610146075295037704e+01 9.569441934146574180e-01
4.527487829083075667e+03 -1.723949144282865120e+01 9.909004006826821476e-01
4.577103934035825660e+03 -1.840035931366298527e+01 1.025224593112163074e+00
4.627196764336418710e+03 -1.958436570120423070e+01 1.059891679912414508e+00
4.677851346725838994e+03 -2.079128045910063349e+01 1.094872496395861372e+00
4.729107814509872696e+03 -2.202066930355603702e+01 1.130136710890890628e+00
4.780966456025656043e+03 -2.327155348802793000e+01 1.165654515727593710e+00
4.833347332737591387e+03 -2.454240327130425214e+01 1.201396653864001740e+00
4.886161509553639007e+03 -2.583171061383676204e+01 1.237332720549114029e+00
4.939407916165519964e+03 -2.713849668666453496e+01 1.273430900082051176e+00
4.993103068361764599e+03 -2.846199453089453968e+01 1.309659539738953216e+00
5.047260740828500275e+03 -2.980131640581880603e+01 1.345986912207574271e+00
5.101893699622151871e+03 -3.115570691672620995e+01 1.382379928378940859e+00
5.157029043824883047e+03 -3.252436663527343086e+01 1.418806052293202891e+00
5.212663240346451857e+03 -3.390628117954219789e+01 1.455230645790219324e+00
5.268783039720618945e+03 -3.530028882192282680e+01 1.491619241899395876e+00
5.325373930836791260e+03 -3.670531373043490220e+01 1.527937711998291093e+00
5.382428115278814403e+03 -3.812021208423852414e+01 1.564150948851364964e+00
5.439930829685835306e+03 -3.954393232416229864e+01 1.600225451404725607e+00
5.497885280137231348e+03 -4.097534473120467879e+01 1.636126510480503837e+00
5.556288143391824633e+03 -4.241327708628623583e+01 1.671819532441803258e+00
5.615134727799425491e+03 -4.385658156895404858e+01 1.707269832315460700e+00
5.674428657202626709e+03 -4.530411055561226874e+01 1.742441907736121509e+00
5.734150212492000719e+03 -4.675465330840862777e+01 1.777301338653415330e+00
5.794305407411347005e+03 -4.820698171277469868e+01 1.811816036553823617e+00
5.854887631615592909e+03 -4.965986787131773639e+01 1.845951679203390317e+00
5.915893322755015106e+03 -5.111229392843637953e+01 1.879666437791813527e+00
5.977305591965151507e+03 -5.256277013196199732e+01 1.912939045180348741e+00
6.039120857811967653e+03 -5.401019072910954577e+01 1.945720945740977870e+00
6.101334164474588761e+03 -5.545320938779768483e+01 1.977978098208125424e+00
6.163929211367776588e+03 -5.689046600465217551e+01 2.009681730100587149e+00
6.226894805803521194e+03 -5.832080165541643169e+01 2.040803830515614425e+00
6.290215010108915521e+03 -5.974290035771507235e+01 2.071303339826496170e+00
6.353892163582838293e+03 -6.115540771482298510e+01 2.101151392726229084e+00
6.417909003711005425e+03 -6.255716569756251033e+01 2.130307840691268328e+00
6.482256585719879695e+03 -6.394690241525265151e+01 2.158746067550584069e+00
6.546930736977059496e+03 -6.532323875593796458e+01 2.186435925492784538e+00
6.611920973191487064e+03 -6.668503206609342726e+01 2.213336638156008451e+00
6.677216159575765232e+03 -6.803094264080324649e+01 2.239419607809699730e+00
6.742804976332126898e+03 -6.935975756292036465e+01 2.264669692523181954e+00
6.808678452606501196e+03 -7.067023992425919232e+01 2.289059436346905230e+00
6.874819311190147346e+03 -7.196109880514332247e+01 2.312564589886012545e+00
6.941211259094257002e+03 -7.323110557129629683e+01 2.335170364798351272e+00
7.007844676687261199e+03 -7.447906545787058974e+01 2.356855315517976113e+00
7.074705175180315564e+03 -7.570368860526708943e+01 2.377599242619028885e+00
7.141774609858894109e+03 -7.690376070495982219e+01 2.397381165159023109e+00
7.209038467097363537e+03 -7.807807485465737329e+01 2.416184444642001772e+00
7.276486256350855911e+03 -7.922534232196686332e+01 2.433988252738226166e+00
7.344099177782948573e+03 -8.034436318954729472e+01 2.450776724060695688e+00
7.411864047796711020e+03 -8.143396490089511985e+01 2.466532057655320020e+00
7.479764855526319479e+03 -8.249289218984965544e+01 2.481239290484193560e+00
7.547784218650684124e+03 -8.351995958863949454e+01 2.494879757410451759e+00
7.615913066431478001e+03 -8.451398914349412905e+01 2.507439396069347737e+00
7.684134064889954061e+03 -8.547372020711570428e+01 2.518898675412040156e+00
7.752424748512900806e+03 -8.639798180957880902e+01 2.529244431965668838e+00
7.820780550102547750e+03 -8.728559064407203039e+01 2.538468199460444996e+00
7.889178526572803094e+03 -8.813540446150436480e+01 2.546549144510802165e+00
7.957607343006729025e+03 -8.894617232720298716e+01 2.553488263790758772e+00
8.026046271972980321e+03 -8.971690055389895235e+01 2.559263327776455821e+00
8.094480626407326781e+03 -9.044641324753398237e+01 2.563884913368845275e+00
8.162882878142279878e+03 -9.113371030983088872e+01 2.567357606849987484e+00
8.231230747236721072e+03 -9.177789560539333991e+01 2.569698538466511195e+00
8.299494578298703345e+03 -9.237778828241805229e+01 2.570905864845222766e+00
8.367666645003495432e+03 -9.293226059622762136e+01 2.570986802514529490e+00
8.435711573078671790e+03 -9.344076939770853585e+01 2.569975317058623698e+00
8.503608625010951073e+03 -9.390228882912195729e+01 2.567868113215872494e+00
8.571341511420012466e+03 -9.431599450775155447e+01 2.564683933239796598e+00
8.638876128448700911e+03 -9.468090811384900007e+01 2.560439146948514377e+00
8.706193456240669548e+03 -9.499603899189835943e+01 2.555140537505407483e+00
8.773252626528768815e+03 -9.526058283452596243e+01 2.548813309210475442e+00
8.840030311787337268e+03 -9.547348655320173805e+01 2.541474353549991072e+00
8.906496944691725730e+03 -9.563390574422903967e+01 2.533136387094322206e+00
8.972622960528751719e+03 -9.574087596829993174e+01 2.523818144435336919e+00
9.038376287003793550e+03 -9.579348337953416603e+01 2.513538356217811298e+00
9.103730201699261670e+03 -9.579092609512834144e+01 2.502315748306307430e+00
9.168670566112316010e+03 -9.573240258977563144e+01 2.490171993103677650e+00
9.233174177555916685e+03 -9.561717514196874390e+01 2.477133894795831015e+00
9.297224280519050808e+03 -9.544450290769280798e+01 2.463221462909156667e+00
9.360808307040204454e+03 -9.521368973961503457e+01 2.448460237495175829e+00
9.423913906548152227e+03 -9.492440479357317429e+01 2.432894031579126093e+00
9.486529586651893624e+03 -9.457634981958190679e+01 2.416574194144982979e+00
9.548647172600658450e+03 -9.416926719332383300e+01 2.399551095892468844e+00
9.610251553343245178e+03 -9.370294452509486405e+01 2.381873330419041146e+00
9.671321784551490055e+03 -9.317711124768200648e+01 2.363595539789655309e+00
9.731840063593126615e+03 -9.259157773046663920e+01 2.344768978732195475e+00
9.791794901819444931e+03 -9.194604274097383723e+01 2.325455204703414491e+00
9.851164061189376298e+03 -9.124035699767652829e+01 2.305700100320805301e+00
9.909936696028926235e+03 -9.047428289188076178e+01 2.285555490250274602e+00
9.968097798459870319e+03 -8.964765802977981934e+01 2.265080648846270250e+00
1.002563387646796764e+04 -8.876032781021152118e+01 2.244334829622619321e+00
1.008253349840816736e+04 -8.781230515994819541e+01 2.223377263949254168e+00
1.013878524489917800e+04 -8.680346343247673246e+01 2.202267159725987522e+00
1.019437770898640156e+04 -8.573369490484188304e+01 2.181056995726804004e+00
1.024929257122779927e+04 -8.460290578444377729e+01 2.159811688394593254e+00
1.030353179648990044e+04 -8.341107378553846274e+01 2.138591311805477790e+00
1.035707073069276885e+04 -8.215811243596422742e+01 2.117454966302097841e+00
1.040988843467600418e+04 -8.084341472222229186e+01 2.096461404217436097e+00
1.046198584578120062e+04 -7.946747972376665814e+01 2.075686232291956923e+00
1.051334748432816195e+04 -7.803045060822910273e+01 2.055182598957755236e+00
1.056396120908068224e+04 -7.653232270883582089e+01 2.035024013497859219e+00
1.061380970423150757e+04 -7.497315357308899308e+01 2.015269409991360394e+00
1.066288850054611612e+04 -7.335295542451191864e+01 1.995980209711843312e+00
1.071118482848407075e+04 -7.167187694706699119e+01 1.977229968081361422e+00
1.075868182451401844e+04 -6.993010475935673753e+01 1.959090040342968742e+00
1.080536986532335141e+04 -6.812800109153751293e+01 1.941647605924080144e+00
1.085123012119157465e+04 -6.626606622215862785e+01 1.924992373160936632e+00
1.089624255791698670e+04 -6.434476507019004998e+01 1.909225896330597028e+00
1.094039342538522396e+04 -6.236448858005842055e+01 1.894444510470338905e+00
1.098366358825322823e+04 -6.032584542191412424e+01 1.880736583812038232e+00
1.102604145640436036e+04 -5.822932355695970585e+01 1.868200183995263997e+00
1.106750713494564116e+04 -5.607549759908442866e+01 1.856936011447371193e+00
1.110804283208786910e+04 -5.386491445825254942e+01 1.847040293369591080e+00
1.114763631290036938e+04 -5.159821318732208084e+01 1.838609946119261318e+00
1.118626703571854341e+04 -4.927591521812979636e+01 1.831742077057033402e+00
1.122391441479973946e+04 -4.689854023655872339e+01 1.826534584667501404e+00
1.126057053116098177e+04 -4.446681341636937645e+01 1.823085825989345654e+00
1.129622122541738645e+04 -4.198139716144101641e+01 1.821495223145971565e+00
1.133085137550970285e+04 -3.944299181160833712e+01 1.821862141003032232e+00
1.136445245419595085e+04 -3.685229594719022117e+01 1.824286889225364972e+00
1.139701593511703868e+04 -3.420999859566963863e+01 1.828869286751475975e+00
1.142851692450488190e+04 -3.151676237801417102e+01 1.835708521874352739e+00
1.145895100805570655e+04 -2.877339345451278518e+01 1.844903722654413603e+00
1.148830225077090472e+04 -2.598053407784463786e+01 1.856555725556829683e+00
1.151655206232163800e+04 -2.313904423609861283e+01 1.870764128265803183e+00
1.154367114603421396e+04 -2.024956514234018456e+01 1.887629142776371394e+00
1.156965293834058866e+04 -1.731291233363315030e+01 1.907250613409780859e+00
1.159446309688973997e+04 -1.432989430036095335e+01 1.929728847075172782e+00
1.161809573068257305e+04 -1.130123592304237512e+01 1.955162819001925900e+00
1.164053005644919540e+04 -8.227753747337033019e+00 1.983652046824199155e+00
1.166175426980452903e+04 -5.110836389119513434e+00 2.015291483676500128e+00
1.168178155213626815e+04 -1.951489795306061259e+00 2.050201784239927605e+00
1.170061449172102584e+04 1.248266517820278088e+00 2.088445761136989098e+00
1.171826127220598755e+04 4.486952380466743939e+00 2.130115213001536389e+00
1.173473569603127726e+04 7.763075929981449796e+00 2.175300010894805069e+00
1.175003829425546974e+04 1.107515363156152688e+01 2.224092729924296741e+00
1.176417523111205264e+04 1.442169188883462105e+01 2.276583848404770904e+00
1.177714279941793757e+04 1.780117050287072189e+01 2.332860305617959984e+00
