# cl_TT                  cl_TE                    cl_EE
2.478588009976143894e+03 3.784715597468471859e+00 4.232855932801497106e-02
2.152664467968927056e+03 3.694022323570747002e+00 2.444350696161204373e-02
1.924825491040390034e+03 2.770316027815046045e+00 1.013376673587796511e-02
1.772124298780921208e+03 1.854885104049724953e+00 4.407760793092178019e-03
1.670293010785458137e+03 1.261628547574495496e+00 2.379701513713772167e-03
1.602164837667357233e+03 9.701773776425669515e-01 1.467135479825501217e-03
1.557008642844457881e+03 8.620197094332382459e-01 1.029669029933667941e-03
1.529317133862475885e+03 8.414387770802099764e-01 8.740015690427095554e-04
1.513983136190108326e+03 8.654632763500319514e-01 9.029613215773239906e-04
1.507510685045177070e+03 9.267082890880837809e-01 1.070092917046354571e-03
1.508982731241956799e+03 1.017103835182181504e+00 1.355442392936433279e-03
1.516906306173339772e+03 1.125140155973076261e+00 1.751411904595225576e-03
1.529189505810127912e+03 1.236345270289332721e+00 2.249535390108030504e-03
1.545075201513249340e+03 1.342808193727145882e+00 2.858326530191779812e-03
1.564606730842441721e+03 1.452709783549912759e+00 3.595570030813543747e-03
1.587627212451162450e+03 1.569207218144996974e+00 4.465490286625530512e-03
1.612023773977083010e+03 1.682748392377322544e+00 5.474587437749769102e-03
1.641410316430994499e+03 1.796685459309288024e+00 6.650394955972903713e-03
1.672158270851308771e+03 1.901823656502518389e+00 7.983796209569503713e-03
1.703870412228448458e+03 1.997933361065347357e+00 9.494250141711662455e-03
1.737275036103535740e+03 2.088022110799233833e+00 1.120469114330552643e-02
1.772554660345346747e+03 2.174735557273892006e+00 1.312154656236968163e-02
1.809203016976028266e+03 2.256634514459348040e+00 1.525440491530476866e-02
1.846895709932610771e+03 2.328695123879085838e+00 1.761758310832027552e-02
1.885873332721416773e+03 2.386682983072822228e+00 2.022825406414977684e-02
1.926238024072483540e+03 2.428821043269938862e+00 2.310103487882065459e-02
1.967474500716321245e+03 2.464031693648713883e+00 2.623814876962626830e-02
2.009813512571345200e+03 2.490432030573924038e+00 2.965943951479240587e-02
2.053089520819192330e+03 2.501109694848338894e+00 3.337465264243298646e-02
2.097230295883272902e+03 2.498456065166687612e+00 3.740249065559208413e-02
2.142336569524701190e+03 2.479931082857407265e+00 4.176335286843062267e-02
2.188154416494612178e+03 2.445367967224910011e+00 4.645615201537814376e-02
2.234742886087532042e+03 2.393805628802259555e+00 5.148386329867402772e-02
2.282269597442886152e+03 2.323813888885132517e+00 5.686853536163074402e-02
2.330423166189151743e+03 2.237010759706499652e+00 6.262257079481148292e-02
2.379258560446816773e+03 2.133678254572122235e+00 6.876091695577585261e-02
2.429056356710741056e+03 2.008971570594248579e+00 7.528334221482198274e-02
2.479100388809010838e+03 1.869385558658902990e+00 8.220884439569746405e-02
2.529821708271452280e+03 1.707721655075865153e+00 8.957389402156129554e-02
2.581280345489411047e+03 1.524999295161986845e+00 9.735479644655305187e-02
2.633384606717343559e+03 1.321221692025310590e+00 1.055493341797170137e-01
2.686064582311688810e+03 1.095493869151590527e+00 1.141629602652814018e-01
2.739255516480788174e+03 8.471315963086097911e-01 1.232038005455146079e-01
2.792971745225001996e+03 5.765671025083338730e-01 1.326889543742128807e-01
2.847257311058006508e+03 2.846098874076587459e-01 1.426378405865644239e-01
2.902131374944545314e+03 -2.882870776713330682e-02 1.530591993211670443e-01
2.957620088629596466e+03 -3.645997181662186670e-01 1.639573380792220536e-01
3.013728771845831034e+03 -7.235675507072449886e-01 1.753342575923256819e-01
3.070398086474823685e+03 -1.106313218163095025e+00 1.871888567602262576e-01
3.127558057596860635e+03 -1.513303671066568379e+00 1.995177104381665179e-01
3.185178824955854907e+03 -1.944865058416377357e+00 2.123180931468461596e-01
3.243260347886586260e+03 -2.402057393518502337e+00 2.256048136015411376e-01
3.301844817026788405e+03 -2.884446138358744971e+00 2.393728543578791113e-01
3.360988243246137699e+03 -3.391744059824270074e+00 2.536248970614695675e-01
3.420689573876776194e+03 -3.923351550236934937e+00 2.683662992465211672e-01
3.480892790755141505e+03 -4.478668348363282092e+00 2.835959204461181438e-01
3.541558268652640891e+03 -5.057583936106941458e+00 2.993115130266817414e-01
3.602664598073450634e+03 -5.660348413106182974e+00 3.155117009158853181e-01
3.664239682744146648e+03 -6.287575040265901194e+00 3.321931371283038392e-01
3.726348871179870002e+03 -6.940025269984093192e+00 3.493506611779245707e-01
3.789032559502797085e+03 -7.617977155887554197e+00 3.669787360101036122e-01
3.852252574045977326e+03 -8.321227463702763671e+00 3.850728877139417139e-01
3.915950696101446738e+03 -9.049360992788855640e+00 4.036283601053526349e-01
3.980114141213920902e+03 -9.801681454971555851e+00 4.226354001758084733e-01
4.044760757858190573e+03 -1.057826687326278225e+01 4.421002337034793950e-01
4.109879729443990982e+03 -1.137840739102709620e+01 4.620053888057993885e-01
4.175473507476180203e+03 -1.220173781486495201e+01 4.823388927691851236e-01
4.241538128950982355e+03 -1.304817145619736962e+01 5.030941587110213664e-01
4.308083018745038316e+03 -1.391765910418511254e+01 5.242659803462196288e-01
4.375127373275508035e+03 -1.481015066438908256e+01 5.458451295127492164e-01
4.442664382319147990e+03 -1.572513248329493152e+01 5.678186539462353188e-01
4.510681621187867677e+03 -1.666197494609702545e+01 5.901725595590259221e-01
4.579164200041725962e+03 -1.762006096830123525e+01 6.128927850011364198e-01
4.648097756236695204e+03 -1.859883573180783856e+01 6.359664366293618087e-01
4.717484264816164796e+03 -1.959794384812494883e+01 6.593811130816427113e-01
4.787364659434709210e+03 -2.061742283290113775e+01 6.831245020207883378e-01
4.857801714986789193e+03 -2.165738299753025586e+01 7.071834695134305848e-01
4.928855557942829364e+03 -2.271845539744439080e+01 7.315547827816865079e-01
5.000467130578797878e+03 -2.379930628056657227e+01 7.562127302308361276e-01
5.072573020102508963e+03 -2.489840416279463398e+01 7.811329747347748320e-01
5.145073875250287529e+03 -2.601447774345437125e+01 8.062974256391184369e-01
5.217889503033477013e+03 -2.714630851014451807e+01 8.316903664776229554e-01
5.291025237423192266e+03 -2.829341117184707954e+01 8.572956229041337473e-01
5.364544352267413160e+03 -2.945570417082560155e+01 8.830970817087192559e-01
5.438518806765029694e+03 -3.063323040740571557e+01 9.090779284353985856e-01
5.513012241939666637e+03 -3.182587970891117379e+01 9.352177018172359579e-01
5.588061830080035179e+03 -3.303316766889899725e+01 9.614954156307611299e-01
5.663653492351720161e+03 -3.425423027544641741e+01 9.878905740908781041e-01
5.739744954001202132e+03 -3.548817206105040611e+01 1.014381889532433023e+00
5.816309413430498353e+03 -3.673390680223226923e+01 1.040948595646105090e+00
5.893329702045307386e+03 -3.799098535940591148e+01 1.067572656214270665e+00
5.970776392397997370e+03 -3.925806006423016470e+01 1.094232305187588183e+00
6.048607398499415467e+03 -4.053394420692961120e+01 1.120903543619991449e+00
6.126799876863647114e+03 -4.181769088481972574e+01 1.147565266612108781e+00
