# cl_TT                  cl_TE                    cl_EE
3.315314444406610164e+03 9.997327659747842432e+00 2.797141631244416948e-01
2.814088404022681516e+03 1.496930625932164816e+01 5.927850872613492639e-01
2.428026102060458015e+03 1.721950342848038318e+01 8.790864267061073711e-01
2.137990882494488233e+03 1.753397164472025338e+01 1.067773797637847855e+00
1.917781717471212460e+03 1.667691763333942845e+01 1.126635306317010699e+00
1.748364039376624987e+03 1.519919457939460727e+01 1.061696920564440205e+00
1.616725260123815815e+03 1.344908312104383974e+01 9.061427783668901670e-01
1.514162151225363232e+03 1.162603491696122937e+01 7.051538498778782138e-01
1.434347416195384767e+03 9.839792592739504684e+00 5.020331087225718969e-01
1.372787960162016589e+03 8.151265877086604661e+00 3.288897000854243968e-01
1.326274519541351538e+03 6.597280704057953749e+00 2.027407375742348583e-01
1.291591914617000839e+03 5.210725072718221718e+00 1.262245612568667907e-01
1.265954992277396286e+03 4.024875546329410803e+00 9.137627383202286124e-02
1.247800883632066189e+03 3.065348345738717395e+00 8.468482339189825625e-02
1.236145935312315032e+03 2.347082881718350666e+00 9.185038523962994750e-02
1.229850356574645730e+03 1.869846076215416542e+00 1.012402508140304164e-01
1.226546279475436222e+03 1.612566162921808210e+00 1.056582961964565581e-01
1.228684006971907593e+03 1.556349985522317292e+00 1.025910750398454502e-01
1.233347369295445105e+03 1.652260635384978915e+00 9.305792414604628637e-02
1.238732347265421822e+03 1.851732082681605718e+00 8.045358147041840879e-02
1.246349964817232376e+03 2.118684629859739488e+00 6.840206307208807068e-02
1.256008191502377713e+03 2.410323957912051007e+00 5.954965373998891143e-02
1.266949777483789376e+03 2.684880186917831590e+00 5.571260977111712476e-02
1.279122367531861983e+03 2.916669399734871160e+00 5.643676258428002163e-02
1.292531074257292858e+03 3.083473300444931287e+00 6.050228981272051665e-02
1.306839050538496622e+03 3.178129379574091473e+00 6.588259572961631394e-02
1.322058917793619003e+03 3.198863994771767860e+00 7.053437613323804145e-02
1.338158539607654347e+03 3.147611740112254530e+00 7.314688419682890963e-02
1.354953708962269047e+03 3.031767253282211527e+00 7.288939100825610196e-02
1.372471080986194238e+03 2.863118434257066802e+00 7.009059607175002760e-02
1.390580910920211409e+03 2.655230600492834991e+00 6.546377259836402840e-02
1.409047177643479017e+03 2.425400233171429498e+00 6.014320326955194251e-02
1.428100004486632542e+03 2.183286525729671634e+00 5.528877022406099295e-02
1.447343624511897815e+03 1.943104507710968321e+00 5.171876635016096208e-02
1.466827147379087137e+03 1.718271605420025105e+00 5.006444163888562615e-02
1.486940878541131042e+03 1.509974283945292317e+00 5.035316263159667766e-02
1.506978318534336040e+03 1.331401288161660812e+00 5.243159556498461910e-02
1.527364948868161036e+03 1.179231063783835021e+00 5.595382316269653655e-02
1.548143135578935016e+03 1.056555317845038200e+00 6.048667009644136117e-02
1.569138426447675556e+03 9.632896095089358290e-01 6.565392218215596043e-02
1.590258768445980650e+03 8.913891497205665981e-01 7.134297904095993070e-02
1.611433445515368931e+03 8.315391782485243022e-01 7.750773100187788311e-02
1.632693495697443950e+03 7.758200748422700022e-01 8.411328339965552792e-02
1.654102755352816303e+03 7.166029051277656992e-01 9.112910164105600397e-02
1.675746289125087969e+03 6.460074328884422012e-01 9.849796829217269400e-02
1.697703917182029500e+03 5.584886399651257660e-01 1.060565271018794331e-01
1.719997359831401354e+03 4.493881255911657546e-01 1.136124516104821125e-01
1.742594026292969602e+03 3.142753724908572410e-01 1.209696179079768202e-01
1.765437919814211455e+03 1.487776282156443308e-01 1.279265759027259086e-01
1.788473013341586238e+03 -5.026834097386258943e-02 1.343393515546474903e-01
1.811688709357165862e+03 -2.812405594900720951e-01 1.403122644582667777e-01
1.835118880651896916e+03 -5.412038817089575016e-01 1.460171877735109702e-01
1.858792985967497543e+03 -8.269242582475812009e-01 1.516261417117361621e-01
