# cl_TT                  cl_TE                    cl_EE
8.846003670278340678e+02 4.140100659606871680e+00 5.384975380260940275e-02
8.503073288841583235e+02 5.398166255821317705e+00 1.109016672170425599e-01
8.091584350324671959e+02 5.918598613131126562e+00 1.610644628724851035e-01
7.727430660574617605e+02 5.922137278090015222e+00 1.904139337908257179e-01
7.429214529976220547e+02 5.604012505009087874e+00 1.941515778159424721e-01
7.194125257444172803e+02 5.107228020103621979e+00 1.755507230757415160e-01
7.014174488907915475e+02 4.527644115538171476e+00 1.427805618576069024e-01
6.882710269068028310e+02 3.926018936910340873e+00 1.053015539517210691e-01
6.790311338012055558e+02 3.341758014377989916e+00 7.100729467488049729e-02
6.730929457932480773e+02 2.801401303380333552e+00 4.467583533240534338e-02
6.701575502932042809e+02 2.321993529402538226e+00 2.774535773965994614e-02
6.694664824778670891e+02 1.916140658082135850e+00 1.905208008386639895e-02
6.702403663767248645e+02 1.592329226695405442e+00 1.602668792073152701e-02
6.723196163521789686e+02 1.354656146267848360e+00 1.586969506922569426e-02
6.757601181547879605e+02 1.201777349906421266e+00 1.638080649078284615e-02
6.803943949954065147e+02 1.125296850741130728e+00 1.633504870768458933e-02
6.851137166351782071e+02 1.111141524051173057e+00 1.543776245656605824e-02
6.916899398431108921e+02 1.149379942855358827e+00 1.404172829081815413e-02
6.982339207093558571e+02 1.220256233170369908e+00 1.274790119202499905e-02
7.049582627350037001e+02 1.310725152274053951e+00 1.201737623407291358e-02
7.120213108932057366e+02 1.407510881839380668e+00 1.215224058936873082e-02
7.193553494829449164e+02 1.502432005607537091e+00 1.302674580544142813e-02
7.270284975774305849e+02 1.585647361434665781e+00 1.438790781493411164e-02
7.347970423990556128e+02 1.652455983920083415e+00 1.587540679952947897e-02
7.428181340775332728e+02 1.701899093432269527e+00 1.715795802946017828e-02
7.510661409335230019e+02 1.732711325598687901e+00 1.811455996657932235e-02
7.593839011334720226e+02 1.749656897292870994e+00 1.874258673356322610e-02
7.679775694281955793e+02 1.749193123683495665e+00 1.922899076849294772e-02
7.764890886512174575e+02 1.738822443760820402e+00 1.978110422674826674e-02
