# cl_TT                  cl_TE                    cl_EE
2.937872174450148464e+02 1.157237380061081122e+00 1.367374862095506287e-02
2.902490571917907118e+02 1.778633226937529122e+00 3.593463411811893826e-02
2.818687564694420757e+02 2.215354602180064525e+00 6.536718087154445855e-02
2.732443565761524269e+02 2.477190421375816243e+00 9.724933754231779304e-02
2.654178691097512228e+02 2.594906390384443817e+00 1.265666290337419675e-01
2.585961447579662149e+02 2.603853411740496782e+00 1.491335054924823600e-01
2.528656486649575754e+02 2.535716322255843203e+00 1.622808654591457178e-01
2.482013161206240284e+02 2.416241913064814284e+00 1.650850069263184172e-01
2.444538394229804510e+02 2.266812068055115148e+00 1.581771737762992236e-01
2.416764536973602731e+02 2.100946569097651206e+00 1.433902076439241280e-01
2.398891844233588984e+02 1.924159421971979533e+00 1.233379447282869912e-01
2.388517460069770948e+02 1.741722163739235718e+00 1.008716816132724653e-01
2.383690547761295875e+02 1.560596620281975433e+00 7.857172149510430192e-02
2.384759191863134902e+02 1.385847539250426141e+00 5.844641452823932243e-02
2.392188650845531868e+02 1.219754402740753640e+00 4.181819494563648182e-02
2.405285851098517753e+02 1.063460360715392961e+00 2.931815009877050682e-02
2.420339414332604804e+02 9.174922285299399460e-01 2.094570648922975190e-02
2.442697098507218527e+02 7.883691362757488941e-01 1.624262872315361539e-02
2.467868644902419533e+02 6.750018149754587471e-01 1.439535483726276863e-02
2.491374476155417597e+02 5.808288456096823982e-01 1.446803512307784020e-02
2.516845030768737104e+02 5.096143085225605107e-01 1.555459105330317567e-02
2.546528424925900538e+02 4.556572893928483303e-01 1.693569315036719605e-02
2.575225180073084630e+02 4.244197871620681850e-01 1.801985326044043545e-02
2.605998109233894411e+02 4.152082883784788958e-01 1.855742400654662380e-02
2.636621615833223018e+02 4.234057159414588156e-01 1.843790563497613513e-02
2.668009390239794243e+02 4.470091008359337592e-01 1.780183203510536313e-02
2.699399480101972131e+02 4.823664594981468268e-01 1.685484906897815813e-02
2.731306037609515442e+02 5.290881631236885596e-01 1.588686166835756239e-02
2.764336847090300466e+02 5.793752037241315378e-01 1.516291438800778518e-02
2.795454583416434389e+02 6.333584885703601453e-01 1.487325070160066404e-02
2.829483547330193005e+02 6.836772319354040839e-01 1.516088706299323005e-02
2.860226560961686459e+02 7.339045651999198672e-01 1.601955088982917608e-02
2.891959486276280131e+02 7.761486967894187794e-01 1.740572390088373014e-02
2.925633672249727510e+02 8.102652261739847761e-01 1.917475345728601385e-02
2.958823080233685232e+02 8.355082372032971438e-01 2.115051641462255619e-02
2.991728762762455744e+02 8.501035901650098037e-01 2.314621294762960954e-02
3.025179454292594414e+02 8.537600385272056114e-01 2.499182452389100279e-02
3.058885523551787742e+02 8.479442979762584764e-01 2.658710876868004488e-02
3.092333775459449043e+02 8.332678842624512416e-01 2.784709616606318230e-02
3.125670613193685767e+02 8.092506613046650532e-01 2.871967770886726945e-02
3.159502524124330876e+02 7.764697592042720808e-01 2.929277707213644513e-02
3.193858886429423478e+02 7.360839995242715039e-01 2.968398125033399823e-02
3.228404242720870343e+02 6.893221240912019709e-01 3.000102287505693535e-02
3.262926143178410712e+02 6.370967987165681023e-01 3.035658068027842146e-02
3.297919871414877093e+02 5.803021450109995261e-01 3.086431420783966942e-02
3.333412449527213539e+02 5.208399377784936890e-01 3.156407220460584473e-02
