# cl_TT                  cl_TE                    cl_EE
4.420596652612144680e+03 1.089628618489969014e+01 1.367728667127496023e-01
3.922154124796692486e+03 1.127603530906755935e+01 1.412064383996604611e-01
3.528213749187783378e+03 9.739154131735721975e+00 9.830274956999655867e-02
3.242825708345238581e+03 7.646157965122486466e+00 5.331366778667111922e-02
3.039780190257445611e+03 5.706248306096394884e+00 2.627070967213025743e-02
2.894446737755961294e+03 4.205536490667620697e+00 1.490536107564011982e-02
2.788600442534139802e+03 3.199352868361673430e+00 1.064533164026489065e-02
2.712636414076624078e+03 2.619075474358668831e+00 8.216422615125260759e-03
2.657698903785757466e+03 2.349990999565019667e+00 6.370675274027841339e-03
2.617572953413540745e+03 2.287254793117805107e+00 5.261165953680741088e-03
2.590588633382455100e+03 2.342700091202573720e+00 4.840112104921623186e-03
2.573949780129758892e+03 2.453519318913117253e+00 4.838552978515166768e-03
2.563969549933683538e+03 2.580089778229087472e+00 5.124928795952892087e-03
2.559509872154882942e+03 2.708865253927204897e+00 5.749096955634500766e-03
2.560915980044121170e+03 2.850712597580344010e+00 6.760498156441420783e-03
2.567846477297994170e+03 3.012273176085103810e+00 8.132346524030208482e-03
2.576127092974950301e+03 3.187734839692197397e+00 9.823500646853160212e-03
2.593031945446618465e+03 3.386951219872731400e+00 1.183171042180984969e-02
2.611783393372340925e+03 3.586959047716183679e+00 1.411949297720275012e-02
2.630619686256628029e+03 3.776993311684723409e+00 1.666830805406363525e-02
2.652262501806321325e+03 3.960076585603891974e+00 1.948729865378717729e-02
2.676607837198583638e+03 4.128250293061345388e+00 2.261491069135406970e-02
2.702674080803293691e+03 4.272325632764882641e+00 2.606535627122499171e-02
2.730522283286179572e+03 4.397201260433144299e+00 2.986977296449103148e-02
2.760166166435372816e+03 4.505761535495699910e+00 3.406282983641700790e-02
2.791129978299234608e+03 4.601489102842919898e+00 3.866849782874653280e-02
2.823531685977523921e+03 4.685396827278230703e+00 4.370309501085230253e-02
2.857249932495406938e+03 4.755936524703680668e+00 4.915853121303900147e-02
2.892136885653234913e+03 4.814657745521049748e+00 5.504082532390045662e-02
2.928305986478444083e+03 4.849021097542253855e+00 6.136614736157172678e-02
2.965502994100909746e+03 4.853713152128034558e+00 6.814203072830170294e-02
3.003765090852306002e+03 4.835118903937481782e+00 7.540508464593924376e-02
3.043044724155171025e+03 4.796778169160130112e+00 8.317396659279370497e-02
3.083047697507746307e+03 4.736690360159159674e+00 9.144127910521156199e-02
3.123958949105137890e+03 4.649545203037022567e+00 1.002193897832542036e-01
