# cl_TT                  cl_TE                    cl_EE
6.661616578881872783e+02 3.503674597116431144e+00 6.298343050563763590e-02
6.493843992818244715e+02 4.848764119178679444e+00 1.377187709872844112e-01
6.231410372435362888e+02 5.534857258561769910e+00 2.103797487485000728e-01
5.985081970825934832e+02 5.717414704205205034e+00 2.611947627065394628e-01
5.779079226889305119e+02 5.560361146259634957e+00 2.800108755752600542e-01
5.616934100805372054e+02 5.192617515213052037e+00 2.669232836166733902e-01
5.496119048458241423e+02 4.704033301382601451e+00 2.296981405551681288e-01
5.412885713784631889e+02 4.153475253563099656e+00 1.797998395503955238e-01
5.361289098839373537e+02 3.581465350152263305e+00 1.285652797144046788e-01
5.337685918124259388e+02 3.016442239619470556e+00 8.452091533765451747e-02
5.339430148736713591e+02 2.479495129989064406e+00 5.218922094386109489e-02
5.360399673942604295e+02 1.990818301316837013e+00 3.223822376349783081e-02
5.394595860977595976e+02 1.569344959724096711e+00 2.255297446307506781e-02
5.440452059923338766e+02 1.230247472180878709e+00 1.966967983240450885e-02
5.497847550497310749e+02 9.813420414233274824e-01 2.008403951489421552e-02
5.565070219992397824e+02 8.221052179346558519e-01 2.114072813251753613e-02
5.633723929819271916e+02 7.445628626257639882e-01 2.139126971687500822e-02
5.715932439413728616e+02 7.413244020891509578e-01 2.053670571240507822e-02
5.796672664148443346e+02 7.937028552680069904e-01 1.903070794932278792e-02
5.881440639973412772e+02 8.868497118734609552e-01 1.763201851771924525e-02
5.969010334924070094e+02 1.002199768411608183e+00 1.704250539683173707e-02
6.055433037643223315e+02 1.125660635515813857e+00 1.749123239725339923e-02
6.144223001867518406e+02 1.244823047225450230e+00 1.898106784492321203e-02
6.237224322359825237e+02 1.345080391121735275e+00 2.105199336948980829e-02
6.329854711329709289e+02 1.424557834006562995e+00 2.315528077949463581e-02
6.425586975298914467e+02 1.481548276016843468e+00 2.482561741015424164e-02
6.522190948907491475e+02 1.510236229053171231e+00 2.568916515543260767e-02
6.619625633070351114e+02 1.517442879244955467e+00 2.575329199433453939e-02
6.720552891655314625e+02 1.499022942595321650e+00 2.516970563171158290e-02
6.818205970055646503e+02 1.468314918158434068e+00 2.427713038936873957e-02
6.919797074688609655e+02 1.423837088421163521e+00 2.347521222553683798e-02
7.020108032757461842e+02 1.371729110516512806e+00 2.305283273894307219e-02
7.119375846768926976e+02 1.320808131240701400e+00 2.329304232961867949e-02
7.224455120993442279e+02 1.266006062569159152e+00 2.422908463528329615e-02
7.326952865488767657e+02 1.220581592388567893e+00 2.583809992167547878e-02
7.430425726800821167e+02 1.181055657158190719e+00 2.801335150255393480e-02
7.534239078320262024e+02 1.151055631769388077e+00 3.060987957590697445e-02
7.638014114619301154e+02 1.129765829347987971e+00 3.356108811590061830e-02
7.742123113321658820e+02 1.114238416626634365e+00 3.682259022593718789e-02
7.846660876565581475e+02 1.101721636939087645e+00 4.035131016044966185e-02
7.951726536057053636e+02 1.090181115726678085e+00 4.410889801640989483e-02
8.057290313987786021e+02 1.077362567804376781e+00 4.805801791654534111e-02
8.163693855253864058e+02 1.059407207919952798e+00 5.215917937210963473e-02
8.271427376260727442e+02 1.032151712045110248e+00 5.637006874028444026e-02
8.380042625409557786e+02 9.923577818171293030e-01 6.064880945130120271e-02
8.489423059648157732e+02 9.386300633029655005e-01 6.496701113931421800e-02
8.599405068315525114e+02 8.700153851027903062e-01 6.929278351378559409e-02
8.709973609005771777e+02 7.856348821777053848e-01 7.359349312113913633e-02
8.821782191182883253e+02 6.847486221527038230e-01 7.784764872396712776e-02
8.935486742844722130e+02 5.673297553253147107e-01 8.205366978121234056e-02
9.050490047373531297e+02 4.360016447639470383e-01 8.628516243151630738e-02
9.165974454306468715e+02 2.938402972881646313e-01 9.063118654201704483e-02
9.281642294319337907e+02 1.430625773267529266e-01 9.518154458631028492e-02
9.397344460795289933e+02 -1.448426539386821373e-02 1.000275245032339888e-01
9.514122823015296717e+02 -1.778047358828693802e-01 1.052347127469833860e-01
9.633029024408640453e+02 -3.467455561080355908e-01 1.107926324682340924e-01
9.753705760016626982e+02 -5.206847405904464487e-01 1.166740194055188307e-01
9.875350016186306448e+02 -6.987128093991905597e-01 1.228523520290867310e-01
9.997827322373369725e+02 -8.795042784346392972e-01 1.292936803830376236e-01
1.012125209379609714e+03 -1.062110273712477682e+00 1.359677508385637168e-01
1.024562006284447989e+03 -1.247444970678309284e+00 1.428590952511020196e-01
1.037102727950965345e+03 -1.436903153367031782e+00 1.499566846942241016e-01
1.049742121606113642e+03 -1.631872164044539497e+00 1.572487474472181734e-01
1.062497218416781607e+03 -1.833798759172926340e+00 1.647257403645729645e-01
1.075401128920783322e+03 -2.044154023864630076e+00 1.723695252307775594e-01
1.088447287638987291e+03 -2.263666990437677384e+00 1.801543253401104439e-01
1.101615495025659811e+03 -2.492875599363318262e+00 1.880494831538993272e-01
1.114878122001271777e+03 -2.732347495226832290e+00 1.960265698334178186e-01
1.128222395006824854e+03 -2.982843451275936086e+00 2.040578996025021741e-01
1.141636264977855717e+03 -3.245010462822082609e+00 2.121262637129186501e-01
1.155214581255426310e+03 -3.518869585017708079e+00 2.202467039292422268e-01
1.169045489375323086e+03 -3.804068104534315875e+00 2.284410249353698297e-01
1.183113136890305896e+03 -4.099183620593557009e+00 2.367250890944384567e-01
1.197394241968922415e+03 -4.402459452519329908e+00 2.451140163274209971e-01
1.211826175765558219e+03 -4.712296228779663920e+00 2.536212502336531172e-01
1.226292921284270051e+03 -5.027188983846865966e+00 2.622654132340639932e-01
1.240795109996947986e+03 -5.346882030641706862e+00 2.710641943321344671e-01
1.255392799395924385e+03 -5.671416815598041339e+00 2.800360259022338649e-01
1.270123761219168728e+03 -6.000983352611251931e+00 2.891993408879812710e-01
1.285025678885314164e+03 -6.335489857537247360e+00 2.985624555719249562e-01
1.300113599434459729e+03 -6.674460185802891132e+00 3.080947034747400504e-01
1.315365340012594970e+03 -7.017507814335901983e+00 3.177538158614653940e-01
1.330781002464313588e+03 -7.363949090571044742e+00 3.274982675542916222e-01
1.346353260025903410e+03 -7.713471785061472019e+00 3.372857913021494181e-01
1.362079212576169994e+03 -8.065568915662844063e+00 3.470840511249793647e-01
1.377929097046761626e+03 -8.420662990970894768e+00 3.568885484004062358e-01
1.393885005551835320e+03 -8.779353186751267302e+00 3.667032301888508705e-01
1.409958743726411058e+03 -9.142312972590875830e+00 3.765320444754517992e-01
1.426154689066113860e+03 -9.510364396675598186e+00 3.863744832027736775e-01
1.442484037809693291e+03 -9.883933765902531476e+00 3.962320612426747379e-01
1.458948118604802630e+03 -1.026305292068088271e+01 4.060972969936820220e-01
1.475562507357219374e+03 -1.064728367938363895e+01 4.159610176946824667e-01
1.492320495461034170e+03 -1.103648501149733896e+01 4.258162802299106930e-01
1.509237659970057393e+03 -1.143021877108013840e+01 4.356531713272729367e-01
1.526307293560252674e+03 -1.182812111579047709e+01 4.454632646124451756e-01
1.543530117988231495e+03 -1.222982822493693433e+01 4.552373921474696106e-01
1.560914284141906819e+03 -1.263497630106429170e+01 4.649656444741339101e-01
1.578438230332729745e+03 -1.304312728806799804e+01 4.746395991624709487e-01
1.596117537483985643e+03 -1.345384315634106542e+01 4.842530636880914563e-01
1.613945502357201804e+03 -1.386668590444210736e+01 4.937968756290437855e-01
1.631922850973808409e+03 -1.428144041129012010e+01 5.032544456967015245e-01
1.650035453577236694e+03 -1.469737160284131683e+01 5.126314711765267429e-01
1.668284038038993913e+03 -1.511419013933281263e+01 5.219039375154129745e-01
1.686661904805301674e+03 -1.553138386547509064e+01 5.310701168100792069e-01
1.705162355237227985e+03 -1.594836637916982802e+01 5.401208544420801339e-01
1.723778691593303620e+03 -1.636477416722439671e+01 5.490544258113959630e-01
1.742496788654926831e+03 -1.678009518952897494e+01 5.578542513172384254e-01
1.761324807096445284e+03 -1.719374316422705462e+01 5.665186097881854677e-01
