# cl_TT                  cl_TE                    cl_EE
1.930865423055930705e+03 6.389044105297329246e+00 8.813876207295424925e-02
1.848989768567922283e+03 9.052981100755179256e+00 1.931517035261222370e-01
1.755557011558887098e+03 1.040808857860978698e+01 2.940525506265030953e-01
1.675891853534277971e+03 1.076006751131607686e+01 3.631494266378616498e-01
1.612655605956806539e+03 1.044426500364589216e+01 3.867142183525189014e-01
1.564154574472142713e+03 9.729750597740743245e+00 3.657098805770118144e-01
1.528157393033407971e+03 8.806526578232661606e+00 3.118864455001200131e-01
1.503042368865187882e+03 7.798813781276841439e+00 2.419315865525420717e-01
1.486715537554831371e+03 6.788117935261061220e+00 1.719288273843633252e-01
1.477785191713171344e+03 5.828823873958943302e+00 1.135638960524535390e-01
1.475698918204630900e+03 4.954919854111586197e+00 7.257013440832894846e-02
1.478887304733998008e+03 4.192133437164697440e+00 4.913837850922844752e-02
1.485641431782858263e+03 3.561262145421391079e+00 3.960419596891880112e-02
1.495544417865402920e+03 3.076126084246908476e+00 3.859737714558950095e-02
1.508696185909701626e+03 2.742077102492147311e+00 4.093906162211109756e-02
1.524708154526514363e+03 2.551629304183347990e+00 4.288992175536596174e-02
1.541265323072468391e+03 2.484205053252277917e+00 4.261236270379642477e-02
1.562031610339743565e+03 2.527938953477317341e+00 4.002109106042399389e-02
1.583104171171083408e+03 2.647261284627077327e+00 3.612112715490033155e-02
1.604567507641552993e+03 2.817791829739644260e+00 3.233257857579273364e-02
1.627003923337732203e+03 3.015896887131721549e+00 2.994157113858911951e-02
1.650185711938191616e+03 3.220800956375538426e+00 2.945928044328621417e-02
1.674094543356183294e+03 3.411437293041057472e+00 3.102273420018640884e-02
1.698577546133443548e+03 3.573209863425354182e+00 3.401969125189750753e-02
1.723595133905123930e+03 3.699728341768831807e+00 3.767314059997961539e-02
1.749184600745922125e+03 3.788012081970588696e+00 4.127964807693507848e-02
1.775120962139152880e+03 3.839023602925670353e+00 4.428325992989614462e-02
1.801537194226809788e+03 3.851890582814581965e+00 4.662227918904591345e-02
1.828254821366367878e+03 3.830967111897181976e+00 4.841860053792931828e-02
1.855378210214103774e+03 3.785287082146124416e+00 5.011558357057038782e-02
1.882841090442570248e+03 3.720090098553700653e+00 5.218400323347870823e-02
1.910354920935293649e+03 3.644421444582123470e+00 5.499548359203322578e-02
1.938268113098532467e+03 3.561119877048057436e+00 5.884227574955122608e-02
1.966274420146473403e+03 3.478172569178271889e+00 6.375414035930111745e-02
1.994452755703468256e+03 3.398954354231511488e+00 6.967423106112827225e-02
2.022967981542212101e+03 3.324632060726308236e+00 7.641564699939225325e-02
2.051660292594549446e+03 3.256598308782155726e+00 8.378444416948922779e-02
2.080463316186139309e+03 3.191675168684925179e+00 9.171219784732087543e-02
2.109361319882874795e+03 3.125880830204190719e+00 1.001651067226330682e-01
2.138425849942630975e+03 3.056488824342058486e+00 1.091232262938393593e-01
2.167687561114316850e+03 2.979913177752124387e+00 1.185771973731911538e-01
2.197188638607887242e+03 2.890918326560300233e+00 1.285177113498404966e-01
2.226992655214859951e+03 2.783626085189529586e+00 1.389325827839579808e-01
2.257071540814574746e+03 2.652514531323989289e+00 1.498053844482223895e-01
2.287359103640425928e+03 2.492975359499761456e+00 1.611117571853490915e-01
2.317830524170779427e+03 2.303219180637849473e+00 1.728089671444260067e-01
2.348487801862184369e+03 2.082221938835774111e+00 1.848497077944319666e-01
2.379397176036591645e+03 1.829099607091163149e+00 1.971969014935821551e-01
2.410647564964305730e+03 1.543217621636843839e+00 2.098156069498231802e-01
2.442245453114289376e+03 1.225389988207541636e+00 2.226919666172903767e-01
2.474105975972476244e+03 8.791755331716153421e-01 2.358980846755390492e-01
2.506176920301445534e+03 5.078958965106581402e-01 2.495301043284481046e-01
2.538428015569584659e+03 1.143345064720995008e-01 2.636878545147209874e-01
2.570939966180194460e+03 -2.990670616099685986e-01 2.784573514412178041e-01
2.603772112231320534e+03 -7.304255528902169337e-01 2.939097114444339520e-01
2.636897173685175858e+03 -1.178952709542481880e+00 3.100288737382161375e-01
2.670267128200266143e+03 -1.643988689915975909e+00 3.267762221072640916e-01
2.703900635237611823e+03 -2.124467920701319290e+00 3.441060208844272106e-01
2.737834244838978975e+03 -2.619285115791653240e+00 3.619725339146408483e-01
2.772079182659813341e+03 -3.127901241170268687e+00 3.803369950163454360e-01
2.806626932214053795e+03 -3.651616155268185171e+00 3.991885976660209945e-01
2.841454203708925434e+03 -4.192184585695092558e+00 4.185231653618812220e-01
2.876563250714509195e+03 -4.751459784505882133e+00 4.383371860431107270e-01
2.911984852222164591e+03 -5.331495191858329541e+00 4.586228153347206571e-01
2.947754736263414088e+03 -5.934133207720917902e+00 4.793662645691221802e-01
2.983877376280619501e+03 -6.560207061163827902e+00 5.005211807923682921e-01
3.020348351277755228e+03 -7.210373173276651393e+00 5.220353405600077767e-01
3.057167819660878195e+03 -7.885447831424912124e+00 5.438577773533359583e-01
3.094324059751604636e+03 -8.586267887879598604e+00 5.659389562846852684e-01
3.131826550450599825e+03 -9.313292596965993653e+00 5.882437744545485625e-01
3.169708141240164878e+03 -1.006529565764163792e+01 6.107958511326992967e-01
3.207947334783319548e+03 -1.083989693612461025e+01 6.336298899381934691e-01
3.246511653860517072e+03 -1.163455952052642850e+01 6.567792024273113594e-01
3.285377620415204092e+03 -1.244692092883620660e+01 6.802768931272658026e-01
3.324585187049878641e+03 -1.327536375751834896e+01 7.041458428513410750e-01
3.364180905055670792e+03 -1.411956901199871695e+01 7.283624963492797422e-01
3.404209305860959830e+03 -1.497956208920603416e+01 7.528922818951588880e-01
3.444694629188933959e+03 -1.585527020964961409e+01 7.777006330297656644e-01
3.485610686742930284e+03 -1.674602973539920825e+01 8.027537542484920463e-01
3.526879239817745656e+03 -1.765078226786209825e+01 8.280213015552037037e-01
3.568487132340138487e+03 -1.856833533071997167e+01 8.534863089919477730e-01
3.610448168451698166e+03 -1.949756681613089881e+01 8.791352008578159349e-01
3.652776938147620967e+03 -2.043731527769239165e+01 9.049553650280204309e-01
3.695482429870394753e+03 -2.138638221163601116e+01 9.309334226365837406e-01
3.738568440937907781e+03 -2.234393350376055309e+01 9.570513420703359309e-01
3.782032807002088703e+03 -2.331024206543044741e+01 9.832762204631183556e-01
3.825872674449705301e+03 -2.428597504231982640e+01 1.009568392264868830e+00
3.870087384979425678e+03 -2.527170485003503586e+01 1.035889007838343145e+00
3.914673804691992700e+03 -2.626813064111091833e+01 1.062199034552109289e+00
3.959637649219623199e+03 -2.727558567757218810e+01 1.088461389243008615e+00
4.004975906624634717e+03 -2.829350213357337296e+01 1.114651555345863576e+00
4.050696244807433686e+03 -2.932092379575956897e+01 1.140746189431660396e+00
4.096795528550475865e+03 -3.035686476637530262e+01 1.166722238804831502e+00
4.143270401142122864e+03 -3.140035982785565949e+01 1.192556477268316151e+00
4.190125500374680087e+03 -3.245044391051435184e+01 1.218224889103782127e+00
4.237342365965189856e+03 -3.350608991350382837e+01 1.243704534782681392e+00
4.284927810675051660e+03 -3.456625457908693022e+01 1.268974718771370025e+00
4.332876607407038136e+03 -3.562989481785735535e+01 1.294012602845648008e+00
4.381186122863671699e+03 -3.669616693520497108e+01 1.318788177982234355e+00
4.429841375533842438e+03 -3.776378901763666818e+01 1.343290579528067186e+00
4.478839094669128826e+03 -3.883181982727038672e+01 1.367484472093055237e+00
4.528170808529230271e+03 -3.989916214375777770e+01 1.391352005107962642e+00
4.577827262698185223e+03 -4.096462328466088820e+01 1.414870497907366076e+00
4.627799207806334380e+03 -4.202722463050393742e+01 1.438023977150308719e+00
4.678071212910229406e+03 -4.308582674419906766e+01 1.460780097387542220e+00
4.728649309908694704e+03 -4.413920847744970644e+01 1.483121425396304538e+00
4.779514898297543368e+03 -4.518643570764437811e+01 1.505020279680092221e+00
4.830659226882429721e+03 -4.622645305471345978e+01 1.526461233881156954e+00
4.882080301779071306e+03 -4.725801518621364039e+01 1.547427633263275037e+00
4.933768542163616075e+03 -4.828023843265564352e+01 1.567889269403309749e+00
4.985712930854198930e+03 -4.929209475856323053e+01 1.587825391073588888e+00
5.037903135763486716e+03 -5.029272563646475902e+01 1.607227212816601858e+00
5.090334455687508125e+03 -5.128126099080377998e+01 1.626071158516679160e+00
5.142994201731398789e+03 -5.225676433944728672e+01 1.644330961019843329e+00
5.195866087044895721e+03 -5.321832875142519015e+01 1.661997019090403427e+00
5.248944997718715967e+03 -5.416514324707708283e+01 1.679048570510281335e+00
5.302219575964802061e+03 -5.509627221538642772e+01 1.695469363681493924e+00
5.355676580775093498e+03 -5.601081805573021910e+01 1.711238935487929602e+00
5.409300860220778304e+03 -5.690796225319352430e+01 1.726342796381437061e+00
5.463086745783703918e+03 -5.778677011941662300e+01 1.740764298363772333e+00
5.517020579104997523e+03 -5.864635343358437325e+01 1.754485732891881922e+00
5.571088056217415215e+03 -5.948591067444242952e+01 1.767495588822550534e+00
5.625280500629671224e+03 -6.030456073655285820e+01 1.779776735866243076e+00
5.679581442747118672e+03 -6.110142482092053484e+01 1.791317115094321233e+00
5.733982404312321705e+03 -6.187569817804456562e+01 1.802100173408133221e+00
5.788473865400176692e+03 -6.262649648518453205e+01 1.812113302981339436e+00
5.843036626959716159e+03 -6.335295039793502525e+01 1.821340526743973065e+00
5.897661366584630741e+03 -6.405425196785590458e+01 1.829775271385248647e+00
5.952338703766698927e+03 -6.472958234064365968e+01 1.837404103422759283e+00
6.007051703096126403e+03 -6.537809290372224780e+01 1.844220685251523051e+00
6.061786406717558748e+03 -6.599898721203452112e+01 1.850223741154119583e+00
6.116527688496321389e+03 -6.659143905136397734e+01 1.855408370730471823e+00
6.171260420983335280e+03 -6.715454266148928753e+01 1.859777667812248625e+00
6.225965903470191734e+03 -6.768754963438240679e+01 1.863335293796297920e+00
6.280624871790151701e+03 -6.818970627723079758e+01 1.866083787272587058e+00
6.335227741880169560e+03 -6.866022350994649059e+01 1.868022961229447221e+00
6.389756993416827754e+03 -6.909835818113023720e+01 1.869165180937491844e+00
6.444191337232055957e+03 -6.950330641493174255e+01 1.869510600797241073e+00
6.498520627060269362e+03 -6.987434684623372050e+01 1.869061291785727219e+00
6.552722786263836497e+03 -7.021074914758857233e+01 1.867828357609634171e+00
6.606782493813792826e+03 -7.051167471202481352e+01 1.865812660056745953e+00
6.660671569800169891e+03 -7.077646844525443726e+01 1.863025388661056159e+00
6.714367690527578816e+03 -7.100430897740587000e+01 1.859480095154132151e+00
6.767850334646631381e+03 -7.119447459891338781e+01 1.855182339082320553e+00
6.821096676620408289e+03 -7.134622250955915490e+01 1.850141055278876845e+00
6.874083894255941232e+03 -7.145876688232002039e+01 1.844367342619601224e+00
6.926783203760140168e+03 -7.153144149200107904e+01 1.837872296981262865e+00
6.979188365116888235e+03 -7.156361809880509384e+01 1.830667010554996255e+00
7.031281379935169753e+03 -7.155466874007038314e+01 1.822768817936015529e+00
7.083053025016014544e+03 -7.150413645704021803e+01 1.814198724046130140e+00
7.134493703584882496e+03 -7.141156990576233454e+01 1.804972958928168003e+00
7.185606646429004286e+03 -7.127672137653794948e+01 1.795127179941660156e+00
7.236370215970649951e+03 -7.109924265408487543e+01 1.784680152898538319e+00
7.286786419503022444e+03 -7.087883443740959422e+01 1.773675313739068837e+00
7.336839599882918264e+03 -7.061520664519687784e+01 1.762131326107397200e+00
7.386519061346069066e+03 -7.030814171931002932e+01 1.750085500589097398e+00
7.435799990849678579e+03 -6.995728103829435440e+01 1.737569620840591078e+00
7.484668267582773296e+03 -6.956217550749933309e+01 1.724611847954413690e+00
7.533114310938015478e+03 -6.912249033538762433e+01 1.711259829822176171e+00
7.581115662757503742e+03 -6.863835723895766705e+01 1.697532527837313454e+00
7.628669129475381851e+03 -6.810942389720794665e+01 1.683469044693767458e+00
7.675757487757012314e+03 -6.753555195905543940e+01 1.669108467305888910e+00
7.722370727647034073e+03 -6.691655480746007356e+01 1.654489865792518666e+00
7.768498849736109150e+03 -6.625242993777457912e+01 1.639652292443123160e+00
7.814131865279431622e+03 -6.554297798582288692e+01 1.624633711180893059e+00
7.859258586085491515e+03 -6.478806747718100212e+01 1.609467705441655294e+00
7.903865247116987121e+03 -6.398758051304645988e+01 1.594199767261902823e+00
7.947951626461987871e+03 -6.314144932757656647e+01 1.578868867064335380e+00
7.991495341979119985e+03 -6.224955892826316273e+01 1.563513952122932427e+00
8.034488231376873046e+03 -6.131189198861502376e+01 1.548177491370888559e+00
8.076924392989488297e+03 -6.032849533413955356e+01 1.532908342474486707e+00
8.118788116127775538e+03 -5.929925822758930565e+01 1.517743689323065359e+00
8.160067301166848665e+03 -5.822414982638299819e+01 1.502733686588981321e+00
8.200748874191351206e+03 -5.710317245449198253e+01 1.487917149587573151e+00
8.240827594172875251e+03 -5.593634759199873230e+01 1.473340388152375446e+00
8.280287319859311538e+03 -5.472390342035549793e+01 1.459068097763103422e+00
8.319111471330154018e+03 -5.346606529061465807e+01 1.445162280202720417e+00
8.357290763732920823e+03 -5.216303652556017312e+01 1.431682006068877744e+00
8.394807928909398470e+03 -5.081510025866132452e+01 1.418687438592309613e+00
8.431647254471094129e+03 -4.942246042789654581e+01 1.406248328831618100e+00
8.467795734975808955e+03 -4.798533325212695644e+01 1.394427751115766334e+00
8.503238234034539346e+03 -4.650406815225601775e+01 1.383283490763227208e+00
8.537964797602617182e+03 -4.497894688298215726e+01 1.372882806208490347e+00
8.571957485883682239e+03 -4.341030363244475865e+01 1.363293949458778354e+00
8.605202022702202157e+03 -4.179846791507828385e+01 1.354581757271858811e+00
8.637688046480541743e+03 -4.014384839085388279e+01 1.346811406069898576e+00
8.669397208356773262e+03 -3.844672856891219226e+01 1.340048549467696137e+00
8.700311782417496943e+03 -3.670741032288015049e+01 1.334359412837726744e+00
8.730426482757926351e+03 -3.492639056150726162e+01 1.329810804216265074e+00
8.759729074340564694e+03 -3.310409642738213876e+01 1.326470510175217221e+00
