# cl_TT                  cl_TE                    cl_EE
2.054278385766237534e+03 9.483825468425958860e+00 2.567134012291604761e-01
1.798000667437279844e+03 1.231824346976603834e+01 4.593987144643720266e-01
1.584149101416415078e+03 1.300322685901529596e+01 5.775607170777694588e-01
1.419251804141978255e+03 1.237961628305876793e+01 5.868495781030670377e-01
1.293943635673257859e+03 1.107210494331659412e+01 5.074738193454948476e-01
1.199287791749826283e+03 9.465182039286426985e+00 3.819120379996647774e-01
1.127843239048793748e+03 7.786082772703310617e+00 2.529460205005942819e-01
1.074271087465810297e+03 6.171137130605656829e+00 1.496158080095022214e-01
1.034398395997452099e+03 4.714206060840685275e+00 8.297545471179751386e-02
1.005059514856910482e+03 3.481881944003279106e+00 4.947690429844584653e-02
9.841574087132705699e+02 2.515688234589839478e+00 3.796492458903143880e-02
9.696390482771711277e+02 1.828643587603527854e+00 3.649611109791849745e-02
9.595570227882058134e+02 1.405638553054955109e+00 3.666337454571345217e-02
9.529493601998711938e+02 1.214388502560971528e+00 3.483483969971354344e-02
9.495312435292639748e+02 1.203304144513596574e+00 3.111918005712413504e-02
9.488750736148683700e+02 1.311081094461368668e+00 2.734423881301246625e-02
9.493650584344902654e+02 1.478728462462741922e+00 2.519043512293656778e-02
9.532324516107599948e+02 1.662802589482031523e+00 2.522696395967188171e-02
9.581323852710715983e+02 1.826412381176321764e+00 2.681565110947383909e-02
9.633117677319687573e+02 1.947011550008735492e+00 2.863357896644069464e-02
9.697507037475639891e+02 2.013565534189302841e+00 2.944741666529686330e-02
9.775093132909635187e+02 2.027132477661265586e+00 2.882865376216619743e-02
9.860246761786930847e+02 1.991993970142686088e+00 2.674512472339649408e-02
9.950758526852303021e+02 1.922641587182097656e+00 2.395990712991414098e-02
1.004800006076598265e+03 1.834000840184964787e+00 2.136775931565774653e-02
1.015182768808143123e+03 1.737447525265860104e+00 1.957744968793518128e-02
1.025960057543523590e+03 1.648910501790175731e+00 1.901262800232854031e-02
1.037303444606356607e+03 1.578387332114038033e+00 1.962836653648262347e-02
1.048972267967239304e+03 1.529741841113234635e+00 2.122526769436726413e-02
1.060941728780076346e+03 1.509423764582638494e+00 2.353742708917490323e-02
1.073417826523764688e+03 1.510937812685386072e+00 2.630326317220249219e-02
1.085866336985326598e+03 1.534209766796561958e+00 2.942438081673688643e-02
1.098812769457737431e+03 1.565819755210232866e+00 3.286077443672647674e-02
1.112035913149481985e+03 1.596680919379640073e+00 3.651656073361510962e-02
1.125471241911415973e+03 1.620565794305004914e+00 4.030153428169245405e-02
1.139437694914056010e+03 1.626741917616280064e+00 4.403646786388859535e-02
1.153682334934969731e+03 1.611969620577442308e+00 4.756501344661331898e-02
1.168053311433212230e+03 1.575210215076286779e+00 5.089591096340820298e-02
1.182808091584258364e+03 1.512573810372515704e+00 5.406358668887426000e-02
1.197949997523156981e+03 1.424375136661249597e+00 5.710424202999985627e-02
1.213384023344820662e+03 1.314340765139521361e+00 6.012840858954082018e-02
1.229027537209931097e+03 1.186571606130427226e+00 6.326718431901058592e-02
1.244814271803199745e+03 1.045643303692561865e+00 6.665548038740604087e-02
1.260779841716258261e+03 8.974954510511670147e-01 7.043921900765606758e-02
1.276977916353986529e+03 7.468412887008030188e-01 7.474833731624849764e-02
1.293455622422360875e+03 5.946513851689718688e-01 7.955552413644073617e-02
1.310259433316566174e+03 4.406852813497695864e-01 8.480230710866813737e-02
1.327353733431989667e+03 2.849250892201768970e-01 9.043112074434475622e-02
1.344671824779105009e+03 1.274697680527669408e-01 9.638062840075282967e-02
1.362141758506706083e+03 -3.222392964390573267e-02 1.025862752159018149e-01
1.379747140266814995e+03 -1.973239526015721224e-01 1.089913410078325456e-01
1.397520556054075087e+03 -3.715794334380476127e-01 1.155467558813665085e-01
1.415521959123386978e+03 -5.585933126851061470e-01 1.222072859720376714e-01
1.433793458295295068e+03 -7.616020290236752421e-01 1.289274586581571347e-01
1.452330013472861992e+03 -9.826020594996200952e-01 1.356754990988702503e-01
1.471074138202380482e+03 -1.220201435184175232e+00 1.424795848732126613e-01
