# cl_TT                  cl_TE                    cl_EE
3.300955120409479946e+02 1.125416664542233214e+00 8.030649241236328603e-03
3.232103962769779741e+02 1.154281710815071138e+00 1.067511554404500587e-02
3.164414764137625866e+02 1.045092148442018809e+00 9.910166807411619969e-03
3.114273837130292577e+02 8.820058740133043251e-01 7.191750655887870283e-03
3.083374051915295695e+02 7.156229205599961007e-01 4.363801950035817862e-03
3.068511665721564441e+02 5.720115124323714717e-01 2.431154228798685334e-03
3.065734109060477977e+02 4.625042672961325874e-01 1.471910929211820655e-03
3.073722260518722464e+02 3.887915331987224499e-01 1.109704788190461018e-03
3.088569479218442098e+02 3.474439695436828401e-01 9.721323006879493750e-04
3.108300358393413489e+02 3.327467075288065290e-01 8.819746309177146611e-04
3.133717477483052676e+02 3.381393222036527257e-01 8.206717763280372592e-04
3.162893180334127123e+02 3.568218762338027372e-01 8.175509593451762199e-04
3.193021597209243509e+02 3.830712977467525260e-01 8.821157750657637872e-04
3.224510567499563649e+02 4.135356600017165429e-01 9.994133416978991363e-04
3.258931958489994827e+02 4.461338884506400038e-01 1.153781617468519014e-03
3.296343150618853883e+02 4.796079003808198515e-01 1.345602412644137389e-03
3.331889131422696551e+02 5.128898150920789822e-01 1.585009418041090964e-03
3.374648025898426340e+02 5.476158742102795740e-01 1.885251866640653452e-03
3.416902400790505112e+02 5.825477811689807606e-01 2.245632832054295699e-03
3.456496389477861726e+02 6.181683049395253482e-01 2.671587959847902989e-03
3.496588737125923672e+02 6.549525947138542525e-01 3.156637898092849552e-03
3.539622633646831673e+02 6.906534366748748877e-01 3.698564549858286612e-03
3.582262875130115845e+02 7.255427047847928801e-01 4.303777422951198320e-03
3.624470698802801394e+02 7.612538407352266168e-01 4.981936865762914661e-03
3.667535677041258282e+02 7.934458638675845332e-01 5.726550460561270935e-03
3.710824482672776412e+02 8.244747980167534962e-01 6.534554254208743175e-03
3.756203514428788139e+02 8.507888759573390969e-01 7.418940309002095349e-03
3.798399018153882594e+02 8.774479968552343356e-01 8.379695354125953760e-03
3.843359404411502851e+02 8.999502327898180054e-01 9.432902193785905678e-03
3.886989685330599400e+02 9.191020003350420797e-01 1.055786050975380044e-02
3.929460529622469949e+02 9.387841272808281623e-01 1.178522482633074207e-02
3.976353456941411082e+02 9.511705960674847748e-01 1.309884508808989781e-02
4.020909450810126486e+02 9.637693843222113754e-01 1.450778280148550155e-02
4.066445529228753912e+02 9.719663296466515279e-01 1.602594919749298838e-02
4.111781138932422550e+02 9.777791152605069813e-01 1.764235953979798391e-02
4.157195512643313009e+02 9.809061896155331084e-01 1.936179705433254197e-02
4.203338833322343930e+02 9.799961697380836778e-01 2.119077677814831459e-02
4.249336056284433880e+02 9.746093170530274463e-01 2.312384295180612212e-02
4.294760371952912124e+02 9.654380778177369393e-01 2.516171692060664017e-02
4.339745154143923855e+02 9.522959008316382867e-01 2.730810131956475442e-02
4.385429679353411530e+02 9.346947150281987859e-01 2.957300967769579611e-02
4.432280166745964607e+02 9.126062220234405498e-01 3.196411672909796331e-02
4.480014882426778513e+02 8.863076778673925071e-01 3.448289531736481450e-02
4.528024694707540903e+02 8.561319589066700431e-01 3.712142381962706822e-02
4.575817396223602600e+02 8.220057547799292097e-01 3.987485540685586222e-02
4.623667841271799261e+02 7.829044675989939028e-01 4.275666665819927853e-02
4.671865526533106276e+02 7.390230214541377851e-01 4.576050768827374243e-02
4.720047288952006852e+02 6.907245305953423342e-01 4.889119158217351824e-02
4.767922822786562165e+02 6.381154506201766052e-01 5.215009212215332424e-02
4.815661062304504867e+02 5.806099571492406852e-01 5.553941681216208875e-02
4.863741233558681074e+02 5.179385906581445154e-01 5.905874720723577193e-02
4.913306986087575865e+02 4.495705910950200668e-01 6.270405559152174291e-02
4.964481675250897297e+02 3.753683267287933334e-01 6.647506523775448262e-02
5.016145859919886902e+02 2.958179732233647830e-01 7.037389449802196328e-02
5.067501688910240318e+02 2.116379272107954956e-01 7.439906761022925530e-02
5.118798421232487499e+02 1.229386898676352591e-01 7.854912947083771135e-02
5.170340931977738137e+02 2.954489795177733802e-02 8.282360092018974107e-02
5.222411526010257603e+02 -6.880415643538841108e-02 8.722264965498720268e-02
5.275177585866479149e+02 -1.723767443718324244e-01 9.174598979534695498e-02
5.328799733198168269e+02 -2.813593696716503167e-01 9.639569498152572580e-02
5.383138282803224683e+02 -3.962607580123533868e-01 1.011818634340906770e-01
5.437869172606351640e+02 -5.159714974985436520e-01 1.060846860875769293e-01
5.492738485150367751e+02 -6.401815461570705690e-01 1.110992707807998137e-01
5.547457469465284703e+02 -7.686615972037582623e-01 1.162231457163178244e-01
5.602043607326747860e+02 -9.015489709242283656e-01 1.214557186035097047e-01
5.657345225716463801e+02 -1.039701590558425037e+00 1.267998395354855701e-01
5.714433877544214511e+02 -1.184031019853942990e+00 1.322575294080560737e-01
5.773614555815561289e+02 -1.334721240141779175e+00 1.378265849879489191e-01
