# cl_TT                  cl_TE                    cl_EE
3.816800673495786782e+02 1.090581731226047291e+00 6.385608841746817296e-03
3.827554495197539950e+02 1.623561330284835957e+00 1.842910565282570440e-02
3.901253667781843433e+02 2.063622359425540509e+00 3.652673586306667136e-02
3.989175784550224080e+02 2.395305236983014563e+00 5.854526985555713603e-02
4.079877293152243851e+02 2.620164332108504635e+00 8.148138823425640775e-02
4.171015543374459185e+02 2.750208915216835415e+00 1.022155226780058074e-01
4.264503764737314668e+02 2.801336591427131761e+00 1.181391887729155293e-01
4.361356192869455413e+02 2.789704477865211807e+00 1.275591031664896347e-01
4.459442461913034776e+02 2.733603797399246638e+00 1.298087351388813593e-01
4.561567619812554994e+02 2.646358049084942987e+00 1.252169041838113173e-01
4.670587528957154859e+02 2.533300037136784866e+00 1.149859138660167812e-01
4.783627749085928258e+02 2.400950966609390669e+00 1.008795421288531530e-01
4.898045393324811130e+02 2.259447225736977316e+00 8.482677229295400301e-02
5.015961689830774617e+02 2.117080940246702792e+00 6.862372433877793332e-02
5.139571435641644257e+02 1.977239833939708813e+00 5.375652155473936711e-02
5.268505734222027286e+02 1.841244415149207336e+00 4.129230394170280150e-02
5.396348505824311133e+02 1.709559673330871998e+00 3.181440782934723960e-02
5.533767143289569503e+02 1.591066365063861676e+00 2.548390127217013343e-02
5.672044355224555829e+02 1.484104953537095817e+00 2.204038364466463784e-02
5.806216367642281284e+02 1.393075125505148115e+00 2.091947888706751149e-02
5.941997280667613950e+02 1.322707456835029882e+00 2.149581604462185228e-02
6.080742369686163329e+02 1.269029653961829762e+00 2.308325101896351039e-02
6.217776720300332727e+02 1.239053906950482009e+00 2.503931898366474479e-02
6.355726002346242467e+02 1.232810883683000958e+00 2.692819285871870388e-02
6.492392251622317190e+02 1.248122857658867435e+00 2.842044198305012162e-02
6.628987977010800705e+02 1.282460319428939455e+00 2.944055650201242436e-02
6.763895011706669038e+02 1.334617158452033214e+00 3.000027558490833343e-02
6.899114704506353064e+02 1.403507173413563569e+00 3.029904305577956272e-02
7.033666862942409352e+02 1.482538969936174400e+00 3.055040918458139243e-02
7.165008406569730823e+02 1.571926040831962634e+00 3.100064157199125883e-02
7.298648119670685901e+02 1.662408176369466251e+00 3.187865996694306397e-02
7.426637947748330362e+02 1.757925187284130164e+00 3.335694302623447294e-02
7.554903624914663851e+02 1.849000337243454695e+00 3.551955025246392172e-02
7.683638303518245039e+02 1.935035798968481657e+00 3.835285780617042617e-02
7.810803247344326792e+02 2.013447343428064862e+00 4.180705923864883045e-02
7.936500161941781926e+02 2.080952499738474959e+00 4.574548884075110844e-02
8.061597956187587215e+02 2.135923167609246942e+00 5.001568681347538792e-02
8.185795265332875488e+02 2.178493684722913937e+00 5.446024892252925020e-02
8.308622004656533591e+02 2.207741197553003687e+00 5.891788452262802789e-02
8.430259418721591373e+02 2.221990488183757328e+00 6.326235298542165486e-02
8.551228576006008097e+02 2.221362538175931434e+00 6.751651000075560571e-02
