# cl_TT                  cl_TE                    cl_EE
7.243504980918611182e+03 2.488720420706606262e+01 7.278319709758788170e-01
5.984106924087376683e+03 2.767505162558431664e+01 7.621573968307513436e-01
5.071987927158766979e+03 2.444219747061202241e+01 5.334725904213020176e-01
4.435178749878155941e+03 1.904538016959633850e+01 2.865286666822474682e-01
3.991522729069821253e+03 1.365813108166964440e+01 1.339746339332022473e-01
3.678642299460638242e+03 9.298837078109309928e+00 6.931260155297762349e-02
3.452697876187500697e+03 6.291277632528244901e+00 4.717839049228891857e-02
3.288968865493467092e+03 4.518414627968788899e+00 3.647070766678427167e-02
3.168653531120529806e+03 3.657988412224919106e+00 2.816226379749017794e-02
3.078386923716526326e+03 3.364984869781518118e+00 2.242819905922465232e-02
3.012485382775482321e+03 3.335396343057558610e+00 1.903121066860418570e-02
2.965917066731416071e+03 3.362450127573214598e+00 1.637492675449303894e-02
2.933087584231567234e+03 3.335759945880707011e+00 1.365335966305355336e-02
2.911060649684032342e+03 3.246735000932419624e+00 1.139532485959466983e-02
2.898962100440679933e+03 3.159924335017645358e+00 1.033233255772347987e-02
2.895842114523555210e+03 3.126655893981265866e+00 1.064703512591410987e-02
2.896781683790717125e+03 3.168987335729694266e+00 1.209462740404743455e-02
2.909184974141052408e+03 3.302851522390440220e+00 1.431893505534928557e-02
2.924842418986039775e+03 3.484019757510055992e+00 1.698541234646444228e-02
2.943100751925376699e+03 3.686381284801285574e+00 1.981154377771426889e-02
2.965471181982674807e+03 3.886984324710043737e+00 2.257812828282374298e-02
2.991383922255623020e+03 4.049154984316304606e+00 2.531299734980427610e-02
3.020701500496506469e+03 4.146561876735873398e+00 2.813608417233220277e-02
3.053201751620089453e+03 4.192166405993729583e+00 3.126092082931332394e-02
3.088373868384480829e+03 4.207457898428203613e+00 3.489977375370746648e-02
3.126031558978212161e+03 4.213985197100658553e+00 3.914290895444776097e-02
3.165888181714894017e+03 4.226199312799232111e+00 4.403468643098355784e-02
3.207703499652708615e+03 4.244267328230388436e+00 4.945095203570921971e-02
3.251556870967622217e+03 4.260741265448981352e+00 5.525302322925213644e-02
3.297391183516596811e+03 4.254298190214412578e+00 6.140989210774354390e-02
