# cl_TT                  cl_TE                    cl_EE
9.389905677354869340e+02 5.057716279289568462e+00 7.359544346235867562e-02
9.222634867467330650e+02 7.276813916916008651e+00 1.793651941711981723e-01
8.904941540657697487e+02 8.657694111069581311e+00 3.061026146388912128e-01
8.582353494949006745e+02 9.328736099352024524e+00 4.281011922944329418e-01
8.291037737745268714e+02 9.464982534670392411e+00 5.231180854016024284e-01
8.040243399651608343e+02 9.230008835298647796e+00 5.769401074615366776e-01
7.832621658107589155e+02 8.753228624425162252e+00 5.849311714671600049e-01
7.666498545665663187e+02 8.129281914781437024e+00 5.510654869074161910e-01
7.536971772275699095e+02 7.427229488781914135e+00 4.853525962028320540e-01
7.443963068450811988e+02 6.686127660209052692e+00 4.008880000968046975e-01
7.386158272196406642e+02 5.923950755075091834e+00 3.110561391326542857e-01
7.355478265634094441e+02 5.159089860439721953e+00 2.271317572450056721e-01
7.345038829057640442e+02 4.415788793120665190e+00 1.568070525377037172e-01
7.354596519120835865e+02 3.715656535056448551e+00 1.038476958458500882e-01
7.384531036155133279e+02 3.073205667298856358e+00 6.856262399208733205e-02
7.431981937531841140e+02 2.500517908741332729e+00 4.868963483344505155e-02
7.485004931252262850e+02 2.005916653660570148e+00 4.043445582825519469e-02
7.559379288104403258e+02 1.609574694693695740e+00 3.958939582700478355e-02
7.636491476829093017e+02 1.311392745914413016e+00 4.214309911482474330e-02
7.715859393144399974e+02 1.111828795116381663e+00 4.535417105329720561e-02
7.799096125594002160e+02 1.009246000691442546e+00 4.718286673709512491e-02
7.887072496656832072e+02 9.958373033447615041e-01 4.718297494021167493e-02
7.978106433301521747e+02 1.055845423014459827e+00 4.550248133155521818e-02
8.067620462141501321e+02 1.176864090498475512e+00 4.304830582521482901e-02
8.160110604015344506e+02 1.341083834447824641e+00 4.086801026338841847e-02
8.253797588175983719e+02 1.529255504770660634e+00 3.980749790331002819e-02
8.348349241868601212e+02 1.728794507885814458e+00 4.054417213651458768e-02
8.444212349799812500e+02 1.920814149560657436e+00 4.314338740563571778e-02
8.539637952217751717e+02 2.097741256779095842e+00 4.739599040719988388e-02
8.638433619913218990e+02 2.247950381119264929e+00 5.267639224595784680e-02
8.736343646226393957e+02 2.366172673494063794e+00 5.823635366664720731e-02
8.836348563383545525e+02 2.447307635274375670e+00 6.335136771144252166e-02
8.937897725613593138e+02 2.490065359773412812e+00 6.737589303570661048e-02
9.037942390665166386e+02 2.497120794987240266e+00 7.001158353536279799e-02
9.139406114458672619e+02 2.467472857836806810e+00 7.111233081149086199e-02
9.242620129096950450e+02 2.406646415747952794e+00 7.088258509374895100e-02
9.346897661393749104e+02 2.319024405839984926e+00 6.967278153582404099e-02
9.450968187272437717e+02 2.208719778914217002e+00 6.804028273536923133e-02
9.554510403811121932e+02 2.081519801676763315e+00 6.660645262814299250e-02
9.657875217054585164e+02 1.943895084820257191e+00 6.590657996370365146e-02
9.761718443414883950e+02 1.800705205623228444e+00 6.609701438492682213e-02
9.866910653848365200e+02 1.656030496942010100e+00 6.723640360520447001e-02
9.973301396273185446e+02 1.514352613679376125e+00 6.937873553475167043e-02
1.008016509021236175e+03 1.380378243121232362e+00 7.257205646439812696e-02
1.018665310421988465e+03 1.257235060225350365e+00 7.683004770369325498e-02
1.029243529063529422e+03 1.144415159125069303e+00 8.200645210090133641e-02
1.039808558049006024e+03 1.040233693851937868e+00 8.793719487434600857e-02
1.050423152667381373e+03 9.432677648355857203e-01 9.446124651451377752e-02
1.061084008279888621e+03 8.528390896903477181e-01 1.014153547857756243e-01
1.071780763838081839e+03 7.677429970166862461e-01 1.086624141569052793e-01
1.082498795058109863e+03 6.847466930228831572e-01 1.161839141985943624e-01
1.093260733111787886e+03 5.997999897666773661e-01 1.239899024905985608e-01
1.104165381827776628e+03 5.083645088002480827e-01 1.320869038642183413e-01
1.115225018140521570e+03 4.062208288656284916e-01 1.404849402125867286e-01
1.126343447837746453e+03 2.899888923527831341e-01 1.491757394442411455e-01
1.137496937284380920e+03 1.575827056065664256e-01 1.580647327735735241e-01
1.148731872963516707e+03 7.426067545174974346e-03 1.670320905779630605e-01
1.160093648037890944e+03 -1.620961353687923601e-01 1.759579833049958741e-01
