# cl_TT                  cl_TE                    cl_EE
8.002212285392662125e+03 4.472505907309071205e+01 4.267754141217328101e-01
7.180614559799013477e+03 5.775736173176778721e+01 9.842571968849297415e-01
6.574554536905966415e+03 6.489885600670704946e+01 1.637719774669162520e+00
6.094022502286287818e+03 6.757568486113804340e+01 2.265144148687673997e+00
5.701144726902847651e+03 6.707477045507080504e+01 2.764600524335488974e+00
5.374865004690340356e+03 6.446095185550341000e+01 3.070658684903377011e+00
5.102779247936716274e+03 6.053953515832874643e+01 3.159324231058489474e+00
4.875418284347389090e+03 5.589174034582760697e+01 3.043653830989092590e+00
4.684332586732670279e+03 5.094417531798264065e+01 2.763260877277656125e+00
4.526146946623551230e+03 4.593545345534607804e+01 2.372977615278604180e+00
4.397519793411238425e+03 4.096355395783235309e+01 1.932150114248830874e+00
4.291311361327106169e+03 3.612096076590776761e+01 1.494400128252431070e+00
4.202301195735657529e+03 3.152477118477348839e+01 1.100381852171220531e+00
4.129753344151202327e+03 2.726163669900303432e+01 7.751771327121140809e-01
4.073381454737867898e+03 2.336737686574756978e+01 5.291302705898126568e-01
4.030657668711187853e+03 1.986308271921431867e+01 3.603981792946491791e-01
3.993606660778161313e+03 1.675383237665676006e+01 2.582564340399659542e-01
3.972253414152779442e+03 1.413884112991408593e+01 2.074975947718413483e-01
3.954923718299236953e+03 1.199270709780850197e+01 1.906926953158207538e-01
3.940035587419152762e+03 1.031975724155709173e+01 1.928739610017017603e-01
3.929929135028226938e+03 9.126872478300512626e+00 2.012662165520854307e-01
3.923365907456503919e+03 8.385645548665884519e+00 2.087818463456914408e-01
3.919423205695806246e+03 8.053230867387849656e+00 2.108898376523747620e-01
3.917538345476045833e+03 8.072932917827312593e+00 2.078162533831412750e-01
3.917582882008019169e+03 8.385635384665610204e+00 2.013743085751677764e-01
3.918986971992860617e+03 8.921832251296292426e+00 1.948286307549321472e-01
3.921768620560807449e+03 9.610515827667635236e+00 1.915357385851232941e-01
3.925614397330395605e+03 1.038285227904247954e+01 1.937319078799723537e-01
3.930295022266104297e+03 1.117752903696080402e+01 2.029869032104750781e-01
3.936312247781959741e+03 1.193670453098984119e+01 2.189848225805289261e-01
3.942946481953337752e+03 1.262589133423983689e+01 2.406833419216581060e-01
3.950523727696716378e+03 1.321429959023923040e+01 2.658813218850161753e-01
3.958854929591605469e+03 1.368280329118970684e+01 2.920952386092863784e-01
3.967916435118963818e+03 1.401631410747239848e+01 3.169905739540782030e-01
3.977717331753427516e+03 1.420319057297477094e+01 3.385149763875536233e-01
3.988162512052755119e+03 1.424253595782598225e+01 3.556094867366755841e-01
3.999192608037951686e+03 1.413905728923017335e+01 3.678315919317169391e-01
4.010825795031518737e+03 1.390638494676128722e+01 3.761837796987907989e-01
4.023059886270619700e+03 1.355960193589976015e+01 3.820541457458764834e-01
4.035783892707213454e+03 1.311505553325663698e+01 3.868360361509191603e-01
4.048916150066665068e+03 1.259205978065726228e+01 3.919621715097768577e-01
4.062391906558255869e+03 1.201071639764325738e+01 3.988714987453472194e-01
4.076223512018881138e+03 1.139118381691867121e+01 4.090164769343604401e-01
4.090467854716232068e+03 1.075090916346923819e+01 4.235901143839347349e-01
4.105001787869237887e+03 1.010488044992736079e+01 4.425230748031124262e-01
4.119721235100430931e+03 9.464272668274663403e+00 4.654817712819558362e-01
4.134581894947089495e+03 8.839205310077822730e+00 4.921341580435381058e-01
4.149640325526910601e+03 8.237103351746915436e+00 5.221105049530246900e-01
4.165052626409357799e+03 7.657197552069484381e+00 5.548999737718721681e-01
4.180825279697202859e+03 7.097457703680294827e+00 5.899614849296127561e-01
4.196870799848044044e+03 6.555045316867857075e+00 6.267854316135558213e-01
4.213147892005213180e+03 6.028473387526458893e+00 6.649035747542161312e-01
4.229704700602500452e+03 5.508863729250877306e+00 7.042577880921773170e-01
4.246590356937899742e+03 4.984952432210473461e+00 7.449007779529283058e-01
4.263851029828701030e+03 4.445440877103222554e+00 7.868854357970225255e-01
4.281521486324742909e+03 3.879268851448713029e+00 8.302295586414347728e-01
4.299607522775296275e+03 3.276249846877419714e+00 8.748017487943968717e-01
4.318140905634064438e+03 2.625596230825157029e+00 9.204485801495302377e-01
4.337155896455176844e+03 1.916939118761495697e+00 9.670049280621376697e-01
4.356662885719455517e+03 1.142301874146970375e+00 1.014250616596232835e+00
4.376723062010923059e+03 2.975303051629479834e-01 1.061849654002508858e+00
4.397393077163678754e+03 -6.202959479839258439e-01 1.109433369817220516e+00
4.418719527721641498e+03 -1.613914297975046708e+00 1.156631414325789642e+00
4.440648772528222253e+03 -2.684009718965294056e+00 1.203158944328678093e+00
4.463108530742500079e+03 -3.826633264949322211e+00 1.249096509692751766e+00
