# cl_TT                  cl_TE                    cl_EE
5.177938948737044484e+03 5.556435459736064786e+00 1.171459988682225714e-02
4.004278353955684452e+03 6.546039196187992459e+00 2.715206645065991117e-02
3.419076664049765895e+03 7.132539471853209356e+00 4.604954386864056060e-02
3.066211735270974259e+03 7.376391039703982244e+00 6.462907144417359695e-02
2.828005059251510829e+03 7.358871422475627533e+00 7.967511733659290996e-02
2.655407165681411698e+03 7.159094827591953702e+00 8.909718443179037717e-02
2.524864828788368868e+03 6.844061078728148395e+00 9.211720183007190976e-02
2.423787904016848188e+03 6.466712388872586814e+00 8.914425990381688591e-02
2.342925269316315735e+03 6.071570926064167040e+00 8.144174906442462614e-02
2.277319978943786737e+03 5.689816286269802958e+00 7.073954930632517235e-02
2.224903198010447795e+03 5.335548080067974652e+00 5.887351951517049570e-02
2.182199647394772455e+03 5.017686293397783714e+00 4.747314366983589745e-02
2.146015435225053807e+03 4.747604781462981371e+00 3.774124919910291226e-02
2.115666067058448334e+03 4.534025575309601486e+00 3.036437092145444910e-02
2.091378992650573764e+03 4.378846464057827070e+00 2.553967990128092405e-02
2.072351392613224107e+03 4.278223178465650811e+00 2.307535261226935364e-02
2.054839003665220844e+03 4.221006216390133403e+00 2.251349329263560226e-02
2.044475665527038245e+03 4.219287852604646005e+00 2.333522930084037245e-02
2.035335726535998447e+03 4.256723875290416181e+00 2.494714351476607847e-02
2.026888530645958099e+03 4.329156832679678324e+00 2.693668856409113868e-02
2.020337120869210366e+03 4.435198180146621816e+00 2.896787148595380765e-02
2.015679615752517293e+03 4.570343515311336979e+00 3.092565287700914378e-02
2.012276560843031575e+03 4.726225689301119637e+00 3.279444732377000821e-02
2.009646899828852611e+03 4.900853778763819335e+00 3.470270978764944392e-02
2.008089542493152067e+03 5.087733517585267151e+00 3.681000304401500778e-02
2.007340773093202188e+03 5.281063368937173763e+00 3.928306140671184582e-02
2.007302825044832389e+03 5.478451701895616921e+00 4.230139177781122584e-02
2.007795956198673821e+03 5.673020165346136956e+00 4.596396950828553207e-02
2.008740795584526040e+03 5.863625658361946158e+00 5.032736164742961787e-02
2.010267047509889835e+03 6.045927359881896557e+00 5.538446581062028001e-02
2.011979743018014915e+03 6.220297503092580449e+00 6.110240834401629156e-02
2.014252729065444100e+03 6.380790786147930937e+00 6.741009434767307462e-02
2.016763106123127727e+03 6.528791409241977206e+00 7.423207296449123305e-02
2.019365607105052050e+03 6.663307888827629810e+00 8.152698334300767513e-02
