# cl_TT                  cl_TE                    cl_EE
1.612206940113891847e+02 2.207947595698603604e-01 7.027475881941822565e-04
1.438431453262788864e+02 2.674898895487574091e-01 1.555152923721155956e-03
1.357002424210606648e+02 2.922738707557037130e-01 2.445663177950706518e-03
1.314863905818602348e+02 2.997863994101541696e-01 3.110586733071076752e-03
1.293388987326662800e+02 2.952843401787798583e-01 3.402394365133366676e-03
1.284489919030168323e+02 2.833405002487195401e-01 3.307381972349605209e-03
1.284135779920878804e+02 2.675990814111593452e-01 2.915613759408377387e-03
1.290094756714414928e+02 2.507945507420712428e-01 2.368851886641672785e-03
1.300189694016802378e+02 2.349187170429697380e-01 1.809251290296542448e-03
1.313600048844561172e+02 2.213062912186469777e-01 1.343030331744639403e-03
1.330246567367078114e+02 2.107266237713391888e-01 1.024501833989364692e-03
1.349005096748570054e+02 2.036900017395613383e-01 8.586055068013824596e-04
1.368729944558221518e+02 2.005246850470720765e-01 8.158112196209974399e-04
1.389591848101363780e+02 2.013953700919301482e-01 8.517261791770551612e-04
1.411977828161097932e+02 2.062097246329415157e-01 9.243215116755991098e-04
1.435737329013446129e+02 2.146077546791522739e-01 1.005320978008859964e-03
1.458994336243775649e+02 2.259503624476445482e-01 1.083455676557523208e-03
1.484804861292115845e+02 2.404408670032893991e-01 1.164027167969594167e-03
1.510370773074643864e+02 2.562034826599915993e-01 1.259877041722564381e-03
1.535184878870920215e+02 2.749043327873098574e-01 1.382148878079495760e-03
1.561640157649929961e+02 2.938792025883483205e-01 1.546687662897782388e-03
1.585674863537463182e+02 3.136299705563720952e-01 1.753313638131137825e-03
1.610941363474714194e+02 3.344905717329542671e-01 2.012489307999719163e-03
1.636153689160300075e+02 3.534115949433467851e-01 2.297558585933139139e-03
1.661528427024147447e+02 3.737620745031912106e-01 2.622420250009906313e-03
1.686273300440152809e+02 3.918611787338935892e-01 2.987365503575437065e-03
1.710821285821525066e+02 4.105483954753011422e-01 3.383968571776641877e-03
1.735835386230985478e+02 4.279462441558579688e-01 3.814084353197913762e-03
1.758019608169106789e+02 4.473895876939077976e-01 4.295502545464322669e-03
1.784521910467637440e+02 4.611863423756068503e-01 4.807355682252794325e-03
1.808117543306623247e+02 4.773936551587525945e-01 5.377906301457577656e-03
1.832349049120577718e+02 4.914701355897258539e-01 6.007075456874491973e-03
1.855973516469157687e+02 5.051194581107172343e-01 6.691641222952591193e-03
1.879062083220625539e+02 5.186109205451349125e-01 7.434026907193864997e-03
1.902173760797461739e+02 5.311688262616014455e-01 8.236172755848026467e-03
1.924785664905616898e+02 5.423434934091480031e-01 9.089785650828848679e-03
1.946851717742153198e+02 5.528316498442392701e-01 9.994508066047584974e-03
1.968781233917649445e+02 5.625070347653694514e-01 1.096484585932928565e-02
1.991347336269652430e+02 5.701226962036549661e-01 1.202379747850274537e-02
2.013571012771582787e+02 5.768549020143575179e-01 1.314220461844017342e-02
2.035172824848146718e+02 5.823123164948493802e-01 1.432160815946781872e-02
2.055990157921061723e+02 5.859939557738718108e-01 1.555839543804843350e-02
2.076437494306755696e+02 5.875551993653438387e-01 1.685586966863148253e-02
2.097355515619471760e+02 5.868998700456258266e-01 1.822430984682300165e-02
2.118372682856522715e+02 5.846101507955485665e-01 1.966688695962029790e-02
2.138633861762101276e+02 5.808033847014247852e-01 2.119935343427215013e-02
2.157858440851044577e+02 5.752273093457037634e-01 2.281915694549176837e-02
2.176340196991752975e+02 5.677816133607800353e-01 2.450546882262032503e-02
2.195554771495507111e+02 5.576325239037634995e-01 2.625724993527969731e-02
2.215854680224631750e+02 5.445456639086612149e-01 2.807935854666072928e-02
2.236077192604410868e+02 5.290445279718887228e-01 2.997957771032836935e-02
2.255445546245771880e+02 5.119456204142013300e-01 3.196003999085229863e-02
2.274278236537187468e+02 4.933493676002432826e-01 3.401907597854859217e-02
2.293035086425786346e+02 4.717610101655675403e-01 3.618128353111971923e-02
2.311864407221594604e+02 4.477165046836014684e-01 3.842767465468215765e-02
2.330741608236440925e+02 4.214311718007938135e-01 4.074902966552214345e-02
2.349397506545391252e+02 3.930664445197272205e-01 4.314802118269420866e-02
2.367752498532843504e+02 3.626890378493077272e-01 4.562457698718910132e-02
2.385842138188986326e+02 3.303198722467422521e-01 4.817927665575755941e-02
2.403678880488663197e+02 2.959528215047586563e-01 5.081241545369607343e-02
2.421551278335556106e+02 2.593878209076130870e-01 5.352305184165865454e-02
2.440061451641633710e+02 2.186148868785126320e-01 5.634096877398409725e-02
2.459031956251298539e+02 1.750102982318106071e-01 5.923708261257028956e-02
2.478156625036413345e+02 1.287726914060200178e-01 6.220922528556266373e-02
2.496958035475339557e+02 8.034958022816074408e-02 6.525635237935933919e-02
2.515024455844312570e+02 3.012487037843723445e-02 6.837713991713155470e-02
2.532178301302668899e+02 -2.175931672203651121e-02 7.157090493813274279e-02
2.549374857199374844e+02 -7.606951733638925295e-02 7.483742741438662027e-02
2.567296310855014099e+02 -1.335181955984842961e-01 7.818062410680753915e-02
2.586405092844095748e+02 -1.951837212580262437e-01 8.160756884887999940e-02
2.606176869968828669e+02 -2.598008872715668605e-01 8.510434043774126045e-02
2.625491187303464358e+02 -3.264655956024201666e-01 8.867183970336621479e-02
2.644250075837807117e+02 -3.951217335218020210e-01 9.230784605560361789e-02
2.662843611150918264e+02 -4.659673858204131380e-01 9.600973864555706339e-02
2.681668865182223271e+02 -5.391656288823098997e-01 9.977616307942203944e-02
2.700882338556746163e+02 -6.147813878138569388e-01 1.036049651028742441e-01
2.720277909486192698e+02 -6.930092596734834798e-01 1.074981216158892028e-01
2.739785379963187211e+02 -7.736118157450406763e-01 1.114534994618313207e-01
2.759180825913969670e+02 -8.561061838352782560e-01 1.154641992070341433e-01
2.778443035624310369e+02 -9.403822950707841910e-01 1.195291710256259493e-01
2.797686643598866567e+02 -1.026601638719976783e+00 1.236455081352737101e-01
2.817018303284405647e+02 -1.114937461223030279e+00 1.278119402659894654e-01
