# cl_TT                  cl_TE                    cl_EE
2.375586775098383043e+02 1.321683921570988796e+00 2.088064031105643995e-02
2.405401472374534535e+02 1.961196498701516244e+00 5.274521373315216310e-02
2.376781575654710821e+02 2.388676158126445070e+00 9.257582436123194813e-02
2.334439282591273184e+02 2.622115221047819578e+00 1.326051718738737173e-01
2.291409573398080397e+02 2.702928937874801374e+00 1.655867330933801507e-01
2.253681805736410126e+02 2.670814428188810652e+00 1.864209738749368350e-01
2.222516702210965889e+02 2.563848511292561305e+00 1.928426087070571060e-01
2.199183493092816661e+02 2.410540364560467275e+00 1.853632421873356584e-01
2.183270801575170026e+02 2.230660671983010879e+00 1.665678568695241613e-01
2.176403395088156287e+02 2.030702903953104155e+00 1.403763045150945854e-01
2.180636536008010182e+02 1.817411499088120497e+00 1.111669070119231939e-01
2.188549217132976423e+02 1.585773955148139347e+00 8.289721593997492755e-02
2.201071253756146007e+02 1.361200125542971318e+00 5.838735604131023438e-02
2.217212379998072436e+02 1.144753906583388714e+00 3.922322103032793023e-02
2.241654578644209437e+02 9.459895146346909423e-01 2.587206670488111093e-02
2.272334987189909157e+02 7.652262756291862145e-01 1.773992146132549047e-02
2.302166840686594753e+02 6.029628318847789492e-01 1.390338530894177568e-02
2.341919833064098952e+02 4.686749086619347859e-01 1.301738022580445353e-02
2.377690113291341163e+02 3.630593710862928258e-01 1.369931472247818902e-02
2.415927687587763444e+02 2.896380189114309833e-01 1.491865578495592259e-02
2.455905326671723685e+02 2.469572396137502679e-01 1.587654115472249619e-02
2.493517355910003062e+02 2.343624187126542024e-01 1.627644803175656157e-02
2.532011555821898412e+02 2.503323943104052707e-01 1.603811342235109821e-02
2.573183277155802671e+02 2.846238018524610558e-01 1.541306496739543695e-02
2.612465585833305113e+02 3.369509739971867091e-01 1.473878935311254308e-02
2.653385309378120951e+02 4.026245199478490355e-01 1.434018667477979063e-02
2.693804157153408028e+02 4.712818870866331555e-01 1.447518250950906998e-02
2.733885760199552806e+02 5.435095784127879082e-01 1.524511402955034539e-02
2.776510795324575156e+02 6.081853738014544319e-01 1.666138708103371419e-02
2.815075306318109938e+02 6.703894654163728983e-01 1.852313406237103208e-02
2.856938954897723875e+02 7.203431323203185466e-01 2.060144425149314923e-02
2.897025676631551505e+02 7.570156388614823761e-01 2.260007321100820921e-02
2.935689657196807048e+02 7.830497224297311432e-01 2.429896018491689569e-02
2.979808341875950077e+02 7.900602375269801803e-01 2.551286608952341856e-02
3.021022106010772745e+02 7.888131950463855846e-01 2.612829843107768515e-02
3.063057412591343791e+02 7.737770561454978546e-01 2.617465869776046741e-02
3.105423614731499811e+02 7.476781311845137612e-01 2.571349014831006766e-02
3.147646100274699279e+02 7.129651440569254595e-01 2.493938791427402143e-02
3.189941389561859637e+02 6.709960276461205408e-01 2.408282848971167109e-02
3.232259699926836447e+02 6.234393091283709776e-01 2.334736037950965043e-02
3.274600283638235965e+02 5.731390226617338879e-01 2.282830053342014762e-02
3.316844656719159161e+02 5.228338089774678954e-01 2.259374079958051743e-02
3.359245754133764308e+02 4.736577899673161118e-01 2.270961871257358433e-02
3.402205079114701789e+02 4.264405298853140014e-01 2.323904895436143536e-02
3.445193390894627328e+02 3.822294777956675160e-01 2.422083848904168363e-02
3.488044061899637995e+02 3.410865204713918186e-01 2.560830041525210751e-02
3.530551122188211934e+02 3.028085864906547298e-01 2.732650311514168984e-02
3.572657169295645758e+02 2.672668921829872146e-01 2.929977211137738818e-02
3.614973352529460158e+02 2.344715681411651265e-01 3.146357544112435983e-02
3.658135915498081658e+02 2.043937089915167649e-01 3.376521845091894070e-02
3.701618659173916512e+02 1.766462023024182870e-01 3.619489871893585842e-02
3.744697627857198654e+02 1.505424614382110393e-01 3.875019414977906584e-02
3.787168849688323462e+02 1.245367403346863688e-01 4.142942552615127422e-02
3.828976918903924798e+02 9.671366164830119683e-02 4.423239935633251074e-02
