# cl_TT                  cl_TE                    cl_EE
1.862928052041437240e+03 3.990783664679889320e+00 4.781592408254537602e-02
1.785160796294671627e+03 5.451368127179461176e+00 9.129006499624864324e-02
1.704155798928998820e+03 6.006830937338327736e+00 1.194013917382707457e-01
1.641590634261042851e+03 5.934583918611502362e+00 1.242049293335767690e-01
1.597731741805890806e+03 5.504096795966092692e+00 1.088655366829935495e-01
1.569815896311039751e+03 4.903834711123734813e+00 8.274921986509500837e-02
1.553863650438070863e+03 4.264712473937513515e+00 5.585569110197934062e-02
1.547551536780592187e+03 3.664006012195407003e+00 3.498453154733469073e-02
1.548892554728077357e+03 3.144147712566442099e+00 2.254315900054766966e-02
1.556258404352215393e+03 2.728299166273275400e+00 1.730515561129862198e-02
1.570432995245386110e+03 2.433883887396483203e+00 1.630273202916150688e-02
1.587544019106754149e+03 2.256747094687516775e+00 1.662717255828576046e-02
1.607236220421182907e+03 2.186484779772072340e+00 1.648680330123154791e-02
1.627432825543688978e+03 2.202162893714669778e+00 1.543795962044004245e-02
1.651687438999508458e+03 2.283427529669969314e+00 1.397450952394455395e-02
1.679515867274378024e+03 2.407222666518125109e+00 1.281381965461403025e-02
1.708784291807784257e+03 2.553507176663930345e+00 1.254589580487780465e-02
1.739811395053055321e+03 2.711512377895562764e+00 1.320417785672294009e-02
1.770765343961688131e+03 2.863579455778939575e+00 1.461527499738418147e-02
1.802450194909471293e+03 3.002134052205919890e+00 1.641547431633867335e-02
1.835024114000010286e+03 3.119286329425263737e+00 1.828475058089601424e-02
1.867994252002833036e+03 3.219325590925693259e+00 2.019586716940189111e-02
1.901550359954544547e+03 3.308415525239611910e+00 2.223005524255780227e-02
1.935839132626161700e+03 3.383581100214644533e+00 2.457872068406459845e-02
1.970402187356753984e+03 3.452173430826186884e+00 2.743953829751869661e-02
2.005612929430627446e+03 3.519030082401705783e+00 3.090045353377188914e-02
2.041240997207316013e+03 3.582541690035629500e+00 3.497348156062778102e-02
2.077114781033386407e+03 3.647062514458861315e+00 3.957537119149739241e-02
2.113372613294652183e+03 3.704466031037957130e+00 4.462049041519132453e-02
2.149528743320711783e+03 3.764725088561620137e+00 5.009981660607625009e-02
2.186513692132046799e+03 3.821626441006194419e+00 5.605065791156553512e-02
2.223769656359659621e+03 3.870498884393251515e+00 6.245160493392423740e-02
2.261205879329973413e+03 3.908579176710420100e+00 6.934238078921556303e-02
2.299324756913488727e+03 3.922219804009254851e+00 7.672871336859465874e-02
2.337181838330524442e+03 3.917742836909581250e+00 8.462425811864779379e-02
2.375407884172067952e+03 3.888302580607851056e+00 9.299910982595219200e-02
2.414216024847069548e+03 3.835523733190109752e+00 1.017988617427060816e-01
2.453470702964345946e+03 3.758473453632695360e+00 1.110620454269718727e-01
2.493017905626525135e+03 3.654558259429442124e+00 1.208530433764196388e-01
2.532712643371419745e+03 3.522208174898548094e+00 1.312266255627245470e-01
2.572557429230223079e+03 3.363879826244981164e+00 1.421986004324979069e-01
2.612578655564380824e+03 3.182637365817831743e+00 1.537748666631011951e-01
2.652839860571178633e+03 2.979940623076427819e+00 1.659591656865018749e-01
2.693419442697719205e+03 2.756945067691132234e+00 1.787524131145713235e-01
2.734295600927116993e+03 2.514676343430068073e+00 1.921553370204290290e-01
2.775454286122713711e+03 2.251783092238709205e+00 2.061796612718186650e-01
2.816870388615458069e+03 1.966301287577153500e+00 2.208329852159970075e-01
2.858533656454918400e+03 1.656341389343296111e+00 2.361221624425183518e-01
2.900500693159595812e+03 1.320152968889402700e+00 2.520651862081997319e-01
2.942833635838631380e+03 9.564928698613672786e-01 2.686745887347647965e-01
2.985490474483796334e+03 5.659443739895150260e-01 2.859366094855119167e-01
3.028412446174273100e+03 1.493375907114575241e-01 3.038275701456230049e-01
3.071592783865708043e+03 -2.933563454478342325e-01 3.223245329070753007e-01
3.115039573926741923e+03 -7.625357515137517472e-01 3.414060434967404745e-01
3.158875228153101034e+03 -1.259296112781804977e+00 3.610528618510097099e-01
3.203204056908869006e+03 -1.784957265857947784e+00 3.812813528080827852e-01
3.247984702411778926e+03 -2.340215764883618821e+00 4.021190099599521450e-01
3.293131230872753349e+03 -2.925480529251124562e+00 4.235940685671986672e-01
3.338624557181781256e+03 -3.540744340887416186e+00 4.457273347128787311e-01
3.384473774310409681e+03 -4.185731199153330806e+00 4.685321917364910771e-01
3.430689282817417734e+03 -4.859446967508550763e+00 4.919923338794301437e-01
3.477294803749952735e+03 -5.560732741553557901e+00 5.160847762016126383e-01
3.524299193203795312e+03 -6.288422074232355108e+00 5.407857915426713680e-01
3.571733583772842394e+03 -7.041407840859822187e+00 5.660738822792550362e-01
3.619638838981504705e+03 -7.819004063496961088e+00 5.919224174909057945e-01
3.667990775373266388e+03 -8.621370240789524075e+00 6.183109711914702711e-01
3.716745226739809368e+03 -9.448871617247071697e+00 6.452176991914529980e-01
3.765850589409546046e+03 -1.030190308883303452e+01 6.726229886700413330e-01
3.815270107325600293e+03 -1.118105263787252390e+01 7.005079729995270510e-01
