# cl_TT                  cl_TE                    cl_EE
2.011887115043127778e+03 3.746034035840071219e+00 7.520833105082835868e-02
1.823051842558057388e+03 5.749868858517819703e+00 1.592503685113095258e-01
1.668290000306352340e+03 6.733708412693798273e+00 2.298445647782539347e-01
1.552553040985626922e+03 6.923782020980867813e+00 2.657914702180790845e-01
1.468338772168873447e+03 6.613888350216720724e+00 2.616390681210201685e-01
1.408340699435606894e+03 6.031320834087024352e+00 2.254387371604966717e-01
1.366618482218223562e+03 5.337801087468509564e+00 1.725333016603325664e-01
1.338850513660838487e+03 4.625047483614556754e+00 1.188032488282701471e-01
1.322772576655957891e+03 3.950029822493023257e+00 7.579922578076359052e-02
1.316332293757017396e+03 3.343304087489916920e+00 4.861683955071584295e-02
1.318256626991995290e+03 2.839787360976320230e+00 3.645486354446724614e-02
1.326767764326630186e+03 2.452279754518547517e+00 3.475909808041715426e-02
1.339662819934093250e+03 2.182890779799545378e+00 3.780627444375567886e-02
1.355357875940502709e+03 2.023151037251044837e+00 4.082810821276679908e-02
1.375773569237783477e+03 1.965164987109378814e+00 4.096488806427999591e-02
1.400313641738825027e+03 1.991342173251925862e+00 3.806549787384837236e-02
1.427300099509173378e+03 2.081763645056075696e+00 3.284767350683145265e-02
1.457251921815815876e+03 2.211835763084831541e+00 2.707186317300691591e-02
1.488362476841119360e+03 2.348475344433992085e+00 2.248446279383783247e-02
1.521016166397643474e+03 2.476233177446911071e+00 1.981338092796829792e-02
1.554952925408872261e+03 2.580428183156409983e+00 1.932209344437291892e-02
1.589712223356597633e+03 2.655343410913497681e+00 2.036254766208994010e-02
1.625608427217196322e+03 2.698126335790257180e+00 2.210033944066840811e-02
1.662831489003527849e+03 2.703960968102216089e+00 2.383627827227978099e-02
1.700909937272916750e+03 2.680359525485665362e+00 2.504497251164605406e-02
1.740060066951755516e+03 2.633153768838788711e+00 2.573638038097960865e-02
1.779920215420901513e+03 2.563708702529801542e+00 2.609364891193781746e-02
1.820434736261071976e+03 2.486440693917359113e+00 2.655605391602076926e-02
1.861841411115331766e+03 2.403349749549699599e+00 2.756597026457445476e-02
1.903440624587627553e+03 2.327705372188821009e+00 2.931290422551236993e-02
1.945920680171465619e+03 2.256161832862894290e+00 3.190459049345116538e-02
1.988681466586814167e+03 2.192028961158074996e+00 3.520711203974408871e-02
2.031677577391444856e+03 2.141209477008488182e+00 3.910000955271106943e-02
2.075607488838757945e+03 2.096348235569990948e+00 4.342106034753823174e-02
2.119676860699779354e+03 2.067033117336365411e+00 4.805766106610411675e-02
2.164331961840068743e+03 2.039951824226909682e+00 5.302817933043087878e-02
2.209573475471035181e+03 2.008870453829393998e+00 5.834334635314102069e-02
2.255276184248863956e+03 1.969162237812744021e+00 6.399975664561968758e-02
2.301352109883829144e+03 1.915580835043800612e+00 6.999308845373383714e-02
2.347711919173604201e+03 1.843691122646314628e+00 7.631462422929399803e-02
2.394372276788723411e+03 1.752235826901637594e+00 8.293754561012603443e-02
2.441363348954045705e+03 1.640352906934170907e+00 8.983034127224027998e-02
2.488752445803756927e+03 1.505575857880711022e+00 9.695934483452293973e-02
2.536621736160348519e+03 1.345133672834596172e+00 1.042880662985300050e-01
2.584946622600481533e+03 1.157447820295934626e+00 1.117973472248197236e-01
2.633683996378680604e+03 9.438524007591803100e-01 1.195490947450724151e-01
2.682773122281591441e+03 7.063911477725413057e-01 1.276186105295775974e-01
2.732168122938190663e+03 4.471821395360511264e-01 1.360804525912542862e-01
2.781889977029100464e+03 1.684824253297784180e-01 1.450203206586035687e-01
2.831968913997257459e+03 -1.274290231244424032e-01 1.545045961554817882e-01
2.882345882177583007e+03 -4.383877776498066869e-01 1.645179326660543562e-01
2.932948795101323412e+03 -7.624679268139243904e-01 1.750212085198155354e-01
2.983757564625101168e+03 -1.098602663684244307e+00 1.859760441900891459e-01
3.034766958920986781e+03 -1.446094758516404344e+00 1.973455451729113075e-01
3.086087367158611869e+03 -1.805616526912455111e+00 2.090933757568688434e-01
3.137816249752883778e+03 -2.180753775569508779e+00 2.212121793127145575e-01
3.189906695368033525e+03 -2.575141395548966816e+00 2.337040721450312775e-01
