# cl_TT                  cl_TE                    cl_EE
1.394964550732939188e+03 3.925672262594825046e+00 5.210473149765044304e-02
1.269752570707554924e+03 6.085621161341713048e+00 1.304275517556379993e-01
1.158601857227689607e+03 7.453956899663032765e+00 2.273417983978100188e-01
1.069216371056530306e+03 8.128097285273522488e+00 3.257368647774162573e-01
9.976872273196700007e+02 8.277629544684454999e+00 4.094937833044104969e-01
9.399190213060954875e+02 8.060455880521990579e+00 4.667769508771028031e-01
8.926647679775992401e+02 7.616415347671212643e+00 4.915687507938786838e-01
8.538380868950374634e+02 7.050249559825800816e+00 4.837527387780109489e-01
8.217164725701923089e+02 6.442642376724068143e+00 4.477369286737482579e-01
7.957103881302223272e+02 5.828159523880490411e+00 3.911181862630432882e-01
7.765405611896594564e+02 5.217518672472297503e+00 3.231981801658048159e-01
7.609251873385737781e+02 4.603635060385739664e+00 2.533132383956339662e-01
7.483760802685301314e+02 4.041494044718649370e+00 1.889240409179741564e-01
7.380840117917771295e+02 3.533318992413569948e+00 1.350424378795384850e-01
7.317439444758590525e+02 3.093198962397973428e+00 9.432406823758730796e-02
7.287062515852104525e+02 2.708581490853313678e+00 6.689204879536335413e-02
7.273553491013777830e+02 2.365053357509062426e+00 5.188281554572728160e-02
7.284220437556119805e+02 2.071492755918654893e+00 4.668066087442363649e-02
7.303148378686216802e+02 1.830819918419724246e+00 4.821075561509243629e-02
7.334970752518524932e+02 1.645749271569199479e+00 5.339436245099069694e-02
7.377361078492325532e+02 1.513730563070132984e+00 5.939647551738884423e-02
7.425289141933074006e+02 1.434886204194959936e+00 6.428863803974345370e-02
7.481276302945275347e+02 1.408365868030752477e+00 6.665845847480958430e-02
7.546509259483578944e+02 1.422298584590083292e+00 6.622034827932681000e-02
7.615827499529955276e+02 1.474099698340130660e+00 6.313254961741653071e-02
7.692106803634927701e+02 1.556393724839864712e+00 5.817719271271948323e-02
7.772352732544563878e+02 1.655720490759611696e+00 5.229118236111324203e-02
7.855109829216539765e+02 1.768309858022806491e+00 4.650535709332676015e-02
7.942040769579447215e+02 1.878514074529701539e+00 4.177326279821143989e-02
8.027690881918664445e+02 1.987471237365741050e+00 3.863620499147964876e-02
8.120624414231546098e+02 2.081518742307246761e+00 3.746405286306597054e-02
8.214823806381998565e+02 2.155391358937913449e+00 3.818573650479097081e-02
8.309415007939487623e+02 2.207987417827427468e+00 4.062405090426331189e-02
8.411046344020409151e+02 2.229488306778983464e+00 4.428094349486846881e-02
8.511435730282378245e+02 2.229668973344892891e+00 4.860889301371949800e-02
8.614614691078799069e+02 2.201465464655388171e+00 5.307408080112219900e-02
8.720317333055783138e+02 2.146322491695114021e+00 5.717431051853973101e-02
8.827745039951670378e+02 2.066951763951146326e+00 6.066755180884257637e-02
8.936653140617177087e+02 1.965360355144268878e+00 6.337943402005069560e-02
9.046604615876435673e+02 1.843976552626330090e+00 6.521492172189458092e-02
9.157507293313435639e+02 1.706846592225394144e+00 6.639580150031021422e-02
9.269225219179043052e+02 1.558021935208000475e+00 6.722289807569527265e-02
9.381993861221302495e+02 1.399949535090388997e+00 6.799488165671774276e-02
9.496197257924716268e+02 1.234771798466305581e+00 6.900759941798668973e-02
9.611281929900202385e+02 1.064954310369682355e+00 7.051261696885846586e-02
9.727029908251398638e+02 8.923982367184006836e-01 7.259611117248473966e-02
9.843177107568125166e+02 7.188450778910275840e-01 7.529604036908658926e-02
9.959608011842225324e+02 5.461106307927480197e-01 7.864961993960947750e-02
1.007687565858596031e+03 3.761496147936891354e-01 8.270520770295329560e-02
1.019556565040721921e+03 2.106763193100532894e-01 8.748389688333002567e-02
1.031513102558152923e+03 5.024122732302319788e-02 9.289326550229227986e-02
1.043483453609083881e+03 -1.051060476331306531e-01 9.880917005417265420e-02
1.055445891867648470e+03 -2.561750457515157842e-01 1.051082099354321286e-01
1.067393547686622242e+03 -4.041449334545152983e-01 1.116684703183949967e-01
1.079436651096387095e+03 -5.509385099780910178e-01 1.183854254181181398e-01
1.091678416579921532e+03 -6.988882689079020105e-01 1.252508472872112533e-01
1.104079165947915271e+03 -8.497498746202040154e-01 1.322828111156836850e-01
1.116554650706136499e+03 -1.004991508881275308e+00 1.395001351804216194e-01
1.129087477266267797e+03 -1.165665361089143426e+00 1.469142096946027820e-01
1.141687351369280805e+03 -1.332956594437371134e+00 1.545304825863277054e-01
1.154360951643019689e+03 -1.508938841001932429e+00 1.623306317187073189e-01
1.167127199267958531e+03 -1.695922704788921154e+00 1.702911355640461255e-01
1.179990158325996617e+03 -1.896211359156496856e+00 1.783877301640660329e-01
1.192976177520196416e+03 -2.112167402480409795e+00 1.865983804948818658e-01
1.206123632547692978e+03 -2.345562027335208910e+00 1.948916933311739541e-01
1.219415011527342813e+03 -2.594961403882264150e+00 2.032255833675673251e-01
1.232815116124163069e+03 -2.858124875131842657e+00 2.115523213116639600e-01
1.246281319129835310e+03 -3.132841497326693148e+00 2.198264068840368735e-01
1.259785849499019832e+03 -3.417093463945221288e+00 2.280030831627528343e-01
1.273307752705761231e+03 -3.709447684159510761e+00 2.360573569056686749e-01
1.286957338842829813e+03 -4.010639076919657597e+00 2.440336311397004188e-01
1.300844306162410476e+03 -4.321727285023635012e+00 2.519923584164049379e-01
1.314974355456240573e+03 -4.642702269796108894e+00 2.599880491700714558e-01
1.329345758613619410e+03 -4.973219717901258718e+00 2.680744715692688351e-01
1.343909495034019528e+03 -5.312541049673411564e+00 2.762963909645764771e-01
1.358531372704307614e+03 -5.657815775355162558e+00 2.846744450769137513e-01
1.373185902504627165e+03 -6.006891106551074166e+00 2.932210116517272036e-01
1.387907021620357455e+03 -6.357911390398608198e+00 3.019492118539746639e-01
1.402706381711625681e+03 -6.709169542665931907e+00 3.108721674356452747e-01
1.417602130310458506e+03 -7.059235550278245341e+00 3.199931567708138025e-01
1.432616114761501194e+03 -7.408530514726108684e+00 3.292775686273728963e-01
1.447739536588636611e+03 -7.758124026459674027e+00 3.386794627304872130e-01
1.462985882008671297e+03 -8.108788544137979670e+00 3.481536422383764151e-01
1.478361208565168909e+03 -8.461667946377700034e+00 3.576541680763166142e-01
1.493872756973462856e+03 -8.817371591218531535e+00 3.671445337918411433e-01
1.509487931431785228e+03 -9.176079267123940397e+00 3.766140762455891244e-01
1.525182747737449745e+03 -9.537807660186736314e+00 3.860600792649077073e-01
1.540962934919298732e+03 -9.902647743845454542e+00 3.954798273085710081e-01
1.556826793526870233e+03 -1.027083906288550530e+01 4.048661484681175815e-01
1.572780767695725217e+03 -1.064232623930892174e+01 4.142152184997971442e-01
1.588826734460083117e+03 -1.101706272593619040e+01 4.235195166602064853e-01
1.604982142871111819e+03 -1.139463277065319957e+01 4.327711557282882815e-01
1.621242156960947113e+03 -1.177491776240479382e+01 4.419644776963306820e-01
1.637624225882713063e+03 -1.215750196404086125e+01 4.510908539463899247e-01
1.654123513846338483e+03 -1.254204393077252355e+01 4.601431422848116237e-01
1.670742613555417847e+03 -1.292820222769054084e+01 4.691134584626150406e-01
1.687491546241393280e+03 -1.331563543086205925e+01 4.779931762041003673e-01
1.704350619944600567e+03 -1.370392784499873962e+01 4.867751557420383346e-01
1.721337284696742017e+03 -1.409266378820077215e+01 4.954544866847543916e-01
1.738446705746866655e+03 -1.448142759326552920e+01 5.040232882048268914e-01
1.755681476987979977e+03 -1.487002645956639313e+01 5.124662520642436769e-01
1.773029335929398258e+03 -1.525774761945631042e+01 5.207903560521839337e-01
1.790492877118277875e+03 -1.564432402528017541e+01 5.289728655710407290e-01
1.808067267106730242e+03 -1.602926579937658857e+01 5.370133321267482884e-01
1.825747672817254625e+03 -1.641200880264418771e+01 5.449038799670447020e-01
1.843529261555216181e+03 -1.679221177014192534e+01 5.526440628212595518e-01
