# cl_TT                  cl_TE                    cl_EE
1.311372688406032466e+03 2.341082791465933788e+00 1.876363957085087908e-02
1.303560756036133171e+03 2.587473768148324638e+00 2.207079874721057378e-02
1.284958304655549000e+03 2.407957248412009310e+00 1.732430732135752799e-02
1.274413185246142575e+03 2.052411890146394580e+00 1.057933360247676619e-02
1.273529685475694350e+03 1.684063466077007520e+00 5.862955067693348746e-03
1.280638197614422552e+03 1.385532479162602915e+00 3.688993783090011025e-03
1.293211385825216666e+03 1.189440764442016407e+00 2.922240898752211970e-03
1.310531904446014323e+03 1.094679055168860549e+00 2.596242452758984725e-03
1.331101685404446471e+03 1.082611338920500543e+00 2.410782749343326307e-03
1.353434544246986206e+03 1.132929768946880911e+00 2.404859903854830901e-03
1.379740922641209863e+03 1.226135662620478461e+00 2.614926730970785693e-03
1.406436587759513259e+03 1.344608666029292854e+00 3.008524026745703576e-03
1.433793742418386955e+03 1.478851970038539410e+00 3.557841779099091620e-03
1.460574967520860582e+03 1.618100566942143326e+00 4.280152753932988698e-03
1.489809312456336329e+03 1.765494426660460192e+00 5.217447691039454015e-03
1.521329780613159983e+03 1.918775395571900022e+00 6.374639383577526165e-03
1.553543809955114057e+03 2.076353925606540418e+00 7.750478067856905739e-03
1.586912597685092351e+03 2.242702174227614531e+00 9.368545662756452841e-03
1.619648749970502195e+03 2.412463456367850867e+00 1.123635141980610166e-02
1.652607202528980906e+03 2.581821434894429945e+00 1.335271800204254969e-02
1.686006188001313603e+03 2.743472850869661084e+00 1.573458241828429305e-02
1.719443232036158633e+03 2.898151908854094128e+00 1.840774262037663325e-02
1.753175246480207761e+03 3.047789172566186533e+00 2.140174571240173462e-02
1.787292921255648480e+03 3.186606030610305229e+00 2.472136801358720826e-02
1.821290883327728807e+03 3.318815921311212058e+00 2.837829259421239397e-02
1.855654769497969482e+03 3.443352757858249458e+00 3.241197152886483857e-02
1.890294681140341254e+03 3.553713707632236929e+00 3.684347286859470522e-02
1.925133173543417570e+03 3.656166224539971754e+00 4.169128669429154194e-02
1.960339548697058262e+03 3.744651742768829283e+00 4.697042273769696380e-02
1.995252539727429166e+03 3.825023407153218091e+00 5.267541551015917506e-02
2.030635109319890262e+03 3.887469845188313844e+00 5.883340641992496067e-02
2.066000210324087220e+03 3.931995622495112919e+00 6.545501048070263839e-02
2.101373423500064746e+03 3.962340545575912198e+00 7.261257096131402966e-02
2.137317489699469206e+03 3.970395280140853522e+00 8.030462991822455432e-02
2.172917568822821977e+03 3.966498531144004858e+00 8.853898108087092378e-02
2.208767084768866880e+03 3.942699825899284694e+00 9.732496240080305838e-02
2.245037918504658137e+03 3.898861283253015397e+00 1.066446644432830632e-01
2.281604557251825554e+03 3.834777579372882439e+00 1.165170303110357602e-01
2.318335856901259376e+03 3.749205318544651000e+00 1.269728316251576561e-01
2.355108001028747367e+03 3.641220492615658166e+00 1.380399112362202529e-01
2.391937890196077205e+03 3.511109034125392991e+00 1.497338894096286455e-01
2.428864608220065293e+03 3.359060286275177720e+00 1.620671603675786498e-01
2.465964385029746154e+03 3.183659336793757344e+00 1.750499597315068045e-01
2.503328310887050520e+03 2.983186982416052846e+00 1.886896959400694851e-01
2.540944233147280102e+03 2.756561606858225488e+00 2.029913834132544836e-01
2.578795577423830309e+03 2.503394034623147135e+00 2.179622105388293041e-01
2.616851664930531570e+03 2.223449836170524829e+00 2.336030347106923533e-01
2.655096673837898379e+03 1.916569140287919026e+00 2.499139662394963268e-01
2.693581636804345635e+03 1.582731259220778952e+00 2.669062537897254894e-01
2.732365048166228462e+03 1.222045909542796016e+00 2.845905489858215898e-01
2.771408970874095303e+03 8.349415580888530641e-01 3.029706705646457165e-01
2.810660642628626192e+03 4.217166302194845784e-01 3.220453835524140218e-01
2.850119295180893914e+03 -1.818935405716989168e-02 3.418141923097209323e-01
2.889799011675746897e+03 -4.857062580849534905e-01 3.622780836129293469e-01
2.929827115376209804e+03 -9.822417414053835616e-01 3.834314791138118128e-01
2.970308493312635164e+03 -1.508550528146098468e+00 4.052692912774102374e-01
3.011201278736630684e+03 -2.064544692151942140e+00 4.277887821486813236e-01
3.052419026230037616e+03 -2.649848612824315719e+00 4.509879545702881742e-01
3.093942136270130504e+03 -3.263670475284638606e+00 4.748573814508799673e-01
