# cl_TT                  cl_TE                    cl_EE
9.643059109418710477e+02 3.886225700428776797e+00 4.944652846627790865e-02
9.839206302368531851e+02 5.525654636773148276e+00 1.128825739700352881e-01
9.810541234224549498e+02 6.464498833524812582e+00 1.782464999200558675e-01
9.743985758604277407e+02 6.823912873874802720e+00 2.274131505310543200e-01
9.689089325374345663e+02 6.769123831560382776e+00 2.497167105096041451e-01
9.664312271746313172e+02 6.439719098187338453e+00 2.434450669429546465e-01
9.676119508593359342e+02 5.948252998701286209e+00 2.142195143551674508e-01
9.718383906140179533e+02 5.375372978743905961e+00 1.716890689040221074e-01
9.793866392920572252e+02 4.769850667336123173e+00 1.261636698747560792e-01
9.897148596631456030e+02 4.163622445944416661e+00 8.588455883972212490e-02
1.004101289183540757e+03 3.589630083552834972e+00 5.569071535009491314e-02
1.018874629312299817e+03 3.056056100707029710e+00 3.681099222513142116e-02
1.035108153570103241e+03 2.605781118475912539e+00 2.767200531043976022e-02
1.051843774606995339e+03 2.245607081949333672e+00 2.519272704427544946e-02
1.071174512779211227e+03 1.990684985932188900e+00 2.594394226033975778e-02
1.092569416498261717e+03 1.836860435633828725e+00 2.747839851804989922e-02
1.114368374910919329e+03 1.775110529778340496e+00 2.801082160493149203e-02
1.137240080823702783e+03 1.797014467206973221e+00 2.733107266904298560e-02
1.159597391602936568e+03 1.883339230664328179e+00 2.573768176606578903e-02
1.182191470991911956e+03 2.017918272076709485e+00 2.406915504892977523e-02
1.205092577174395728e+03 2.180677811124026810e+00 2.319747787937079947e-02
1.227877474508510431e+03 2.356374192505480636e+00 2.351629336621348029e-02
1.250826343104341504e+03 2.531544174852982110e+00 2.518215763860013126e-02
1.274102047106430973e+03 2.690558938936288946e+00 2.785071469918093748e-02
1.297243602330748899e+03 2.829947973886182133e+00 3.105038925318292023e-02
1.320620988773240242e+03 2.944082736286719459e+00 3.427701206187451499e-02
1.344034183246373232e+03 3.023730443847634675e+00 3.708643012060205274e-02
1.367477793641588505e+03 3.076637207043417810e+00 3.940587621433089965e-02
1.391210364393442660e+03 3.099870629080116124e+00 4.130964637133184569e-02
1.414546456387678745e+03 3.104791554212042115e+00 4.307977163450843472e-02
1.438202584090382743e+03 3.087730573822021540e+00 4.507536939377955465e-02
1.461669566411685537e+03 3.054989847112437484e+00 4.758873763875922508e-02
1.484975746256805905e+03 3.016455514918440439e+00 5.092014785630726709e-02
1.508761900394612667e+03 2.969404027548337766e+00 5.513134350938633105e-02
1.532164545028095745e+03 2.928740674889217299e+00 6.022240939934699056e-02
1.555646471842360370e+03 2.888565450978961113e+00 6.607605893770966687e-02
1.579248407157813745e+03 2.849856949892576097e+00 7.253178822156963745e-02
1.602893585850572890e+03 2.812306618462722341e+00 7.952098046130570697e-02
1.626544585903644702e+03 2.774262847135112509e+00 8.700060663261684202e-02
1.650152443502741562e+03 2.733904899977198877e+00 9.493606886425054459e-02
1.673733438309919848e+03 2.688668161843938087e+00 1.033259839302984734e-01
1.697307164081132214e+03 2.635402910313062286e+00 1.121771026043474756e-01
1.720930359770618679e+03 2.569355082575177196e+00 1.214940180766613670e-01
1.744674623955137804e+03 2.485466238621078627e+00 1.312784974242717229e-01
1.768513827545361210e+03 2.379681802435306359e+00 1.415215825831726559e-01
1.792439482380326353e+03 2.250105007743952168e+00 1.521831616649316488e-01
1.816434511608288403e+03 2.095360110246777818e+00 1.632084607374033880e-01
1.840496695555890255e+03 1.914145835794019312e+00 1.745419599859000526e-01
1.864690669510903490e+03 1.705300005871866365e+00 1.861392791683111336e-01
1.889083647610189928e+03 1.468473807047891544e+00 1.979774580644525772e-01
1.913626879361552255e+03 1.206369281568860030e+00 2.101147681424685720e-01
1.938251906701423877e+03 9.222413934578705952e-01 2.226264441956197215e-01
1.962942267099793298e+03 6.184861185626415736e-01 2.355884615183222175e-01
1.987696351145193603e+03 2.971299687095856901e-01 2.490782789434051459e-01
2.012628569144661469e+03 -4.069346570733360646e-02 2.631537771912302870e-01
2.037842007923141409e+03 -3.948579224822706957e-01 2.778212725744080847e-01
2.063295780556885802e+03 -7.648096082781091765e-01 2.930764178351352167e-01
2.088904424032542011e+03 -1.149707103831633992e+00 3.089156073364244248e-01
2.114649323988347078e+03 -1.548292860230895851e+00 3.253278062070282250e-01
2.140540174931135880e+03 -1.959565607153395117e+00 3.422985408521901918e-01
2.166588502074393091e+03 -2.383906161593290385e+00 3.597995849078828856e-01
2.192819282016384932e+03 -2.822055631718830782e+00 3.778000167569592893e-01
2.219242626594402736e+03 -3.274747586626046481e+00 3.962681723174726889e-01
2.245890924385649214e+03 -3.742774920286709772e+00 4.151746167376402785e-01
2.272809822885389622e+03 -4.227208423799304171e+00 4.344827793848072273e-01
2.299994033731594300e+03 -4.729391361015934159e+00 4.541542856805207418e-01
2.327421813888717679e+03 -5.250729489918013471e+00 4.741473402026369355e-01
2.355063983280447246e+03 -5.792658218227546563e+00 4.944223782758506713e-01
2.382906209904666866e+03 -6.356806037315268831e+00 5.149405807047875427e-01
2.410938222110892184e+03 -6.944670590018811041e+00 5.356798098218449322e-01
2.439270012244756344e+03 -7.557055412728646004e+00 5.566749884595385556e-01
2.468008205091961372e+03 -8.194373222349041086e+00 5.779740076359340950e-01
2.497155420781700741e+03 -8.855967042451004190e+00 5.996188200263752321e-01
2.526706843702197602e+03 -9.540845620898123158e+00 6.216506402391398511e-01
2.556614729135949801e+03 -1.024762227193631681e+01 6.440955074605784203e-01
2.586763634238154282e+03 -1.097279371196028208e+01 6.669306293920901352e-01
2.617151183381653937e+03 -1.171355321342918288e+01 6.901187820237092430e-01
2.647834422278201600e+03 -1.246739122721531068e+01 7.136234906969003422e-01
2.678848106705822374e+03 -1.323194682671892863e+01 7.374082877119517709e-01
2.710226158237572690e+03 -1.400515696901703144e+01 7.614373420311378871e-01
2.741976890029746755e+03 -1.478689279211818075e+01 7.856788332311241962e-01
2.774070640568993440e+03 -1.557769475727358177e+01 8.101000927309144339e-01
2.806500031071782360e+03 -1.637780629132532439e+01 8.346692034414063821e-01
2.839250252756671216e+03 -1.718784234907590047e+01 8.593535144968798001e-01
2.872313436397585519e+03 -1.800798320013335285e+01 8.841253538287945357e-01
2.905664904477428536e+03 -1.883837854093099295e+01 9.089650512169507035e-01
2.939294348717448429e+03 -1.967911482141155233e+01 9.338564303339186301e-01
2.973221175246659641e+03 -2.053035292783538424e+01 9.587833254361457502e-01
3.007457363477070430e+03 -2.139240247658071326e+01 9.837251247105919250e-01
3.042019979073412742e+03 -2.226518090565902597e+01 1.008664100703273281e+00
3.076909284827869214e+03 -2.314822496584599421e+01 1.033576944701598332e+00
3.112138059243914995e+03 -2.404060496598559382e+01 1.058439518803398816e+00
3.147696799615715918e+03 -2.494168855191551515e+01 1.083229925787747350e+00
3.183598292586266780e+03 -2.585054644807372526e+01 1.107923309533780154e+00
3.219833044457353935e+03 -2.676632388449977284e+01 1.132496312278077344e+00
3.256398994954141926e+03 -2.768816632268347178e+01 1.156924846334165702e+00
3.293301517538662210e+03 -2.861521946477967759e+01 1.181184094294856601e+00
3.330516277920260109e+03 -2.954655497918523110e+01 1.205250737719069098e+00
3.368056089416570558e+03 -3.048124479298738621e+01 1.229103700124311471e+00
3.405911486306647475e+03 -3.141836110077755606e+01 1.252718947275769601e+00
3.444080437333403552e+03 -3.235719922384252101e+01 1.276065030286664959e+00
3.482546060701079114e+03 -3.329653478369433373e+01 1.299132799106617053e+00
3.521306337472234190e+03 -3.423558939603022822e+01 1.321883404126812600e+00
3.560351826462275312e+03 -3.517336212751140323e+01 1.344300294669638074e+00
3.599673092486351379e+03 -3.610877807094303904e+01 1.366359505595745150e+00
3.639260706209848649e+03 -3.704098548733340124e+01 1.388044513987585216e+00
3.679097815605543929e+03 -3.796898439630338373e+01 1.409323954054330974e+00
3.719189859122321650e+03 -3.889170086738238297e+01 1.430181330462198419e+00
3.759519995315576580e+03 -3.980828416168046857e+01 1.450585304837781253e+00
3.800078847069898529e+03 -4.071783785082853768e+01 1.470519745842892911e+00
3.840864594636461334e+03 -4.161935599362961824e+01 1.489969882712422145e+00
3.881868025219420815e+03 -4.251223267505228165e+01 1.508906437989964822e+00
3.923079929838695080e+03 -4.339556521637462794e+01 1.527307575569611053e+00
3.964491102951957600e+03 -4.426859988312779848e+01 1.545166328820063661e+00
4.006099770420409186e+03 -4.513058332484877155e+01 1.562460886928793924e+00
4.047896732422778769e+03 -4.598068829815371572e+01 1.579162022959878620e+00
4.089865363074326979e+03 -4.681808795662242062e+01 1.595262806954115931e+00
4.132003895106595337e+03 -4.764210442397691736e+01 1.610741463838027743e+00
4.174303134461052650e+03 -4.845191166602229771e+01 1.625583658114647667e+00
4.216753888304440807e+03 -4.924668406336264326e+01 1.639767636776742865e+00
4.259339536369406233e+03 -5.002574498385979496e+01 1.653279085597259446e+00
4.302058315726803812e+03 -5.078826965380064706e+01 1.666103700343454674e+00
4.344901035491760922e+03 -5.153343372978284975e+01 1.678219757965841330e+00
4.387851076620017011e+03 -5.226056187028262912e+01 1.689620401167929664e+00
4.430906676798439548e+03 -5.296890488936983132e+01 1.700283924497636212e+00
4.474051216930711234e+03 -5.365763976056693707e+01 1.710203487217357043e+00
4.517275506124710773e+03 -5.432609247082804416e+01 1.719357399351093996e+00
4.560577781681701708e+03 -5.497351517309033397e+01 1.727738834511748367e+00
