# cl_TT                  cl_TE                    cl_EE
1.491834853805149123e+03 1.647490632427468071e+00 3.825168621414209904e-03
1.411474206007049361e+03 9.340344898953133468e-01 9.435249499646255729e-04
1.342790087989836366e+03 5.571951792315242846e-01 3.010933470109546919e-04
1.294678521744234786e+03 4.117893563292351344e-01 1.675310351093151193e-04
1.262999229163722248e+03 3.882010344412674119e-01 1.528859925005985362e-04
1.243162970510425794e+03 4.237773179677113422e-01 1.921903161355083029e-04
1.231494814102229384e+03 4.914426117677442862e-01 2.766670295514184674e-04
1.226312504505680636e+03 5.781630352639635095e-01 4.056038446383916575e-04
1.225817682780842006e+03 6.735941655194557232e-01 5.819471896848960220e-04
1.228691589287597026e+03 7.747822743480330399e-01 8.134851060296603882e-04
1.236287479608753301e+03 8.824194996529400870e-01 1.107559364149951877e-03
1.246272609505227592e+03 9.919839245115349424e-01 1.468538024313949860e-03
1.257775535197695945e+03 1.102996066381929374e+00 1.905661942484937867e-03
1.269359461043445208e+03 1.213992426496753430e+00 2.430695633638532780e-03
1.283899684298485454e+03 1.328769792502578317e+00 3.057375316897733512e-03
1.301269607916013001e+03 1.443901659420769645e+00 3.793221434751737047e-03
1.319982635792797282e+03 1.556664138180557266e+00 4.645422248154733487e-03
1.340537880669453443e+03 1.669939795627275014e+00 5.632702558870919876e-03
1.361142940001838952e+03 1.778100929095905336e+00 6.757227504539459022e-03
1.382544091650064956e+03 1.882789757094517347e+00 8.023821431053460712e-03
1.404848090396579664e+03 1.982166933043861379e+00 9.452965897049424998e-03
1.427633353565975085e+03 2.076722496858433686e+00 1.105282719143401912e-02
1.451170655984170480e+03 2.166974864385071253e+00 1.283491185711144872e-02
1.475604069362349037e+03 2.246769529081238836e+00 1.480549385963468578e-02
1.500458908893569060e+03 2.320536110221474768e+00 1.697727545303514066e-02
1.526121212131178709e+03 2.388756902267073379e+00 1.936927286014746355e-02
1.552379114883600323e+03 2.446013730856359203e+00 2.198076092399978837e-02
1.579074036730280113e+03 2.496471804563570096e+00 2.482445856835675813e-02
1.606348429825457742e+03 2.532279189549292653e+00 2.791538356548354735e-02
1.633690500371388225e+03 2.561918303736840929e+00 3.125516906989241062e-02
1.661998845428877303e+03 2.578706382823606535e+00 3.487183362935756398e-02
1.690690384904917664e+03 2.583351566448601755e+00 3.874488805196735219e-02
1.719664573944497306e+03 2.579414980137208602e+00 4.291408461506746735e-02
1.749469335392035191e+03 2.557504925424395115e+00 4.737140332970447149e-02
1.779193930581375298e+03 2.526899264983582860e+00 5.212729854047344624e-02
1.809400266005063713e+03 2.480576790576540791e+00 5.720462452612488924e-02
1.840228313827777583e+03 2.419641148010082343e+00 6.259567727619029520e-02
1.871554716202488635e+03 2.344387849594873785e+00 6.830549963013622661e-02
1.903258996449143751e+03 2.253889014855963158e+00 7.434493904288223820e-02
1.935222533154269286e+03 2.147556979332648552e+00 8.072463581867264648e-02
1.967445545599943216e+03 2.026097931474160063e+00 8.745388405219589600e-02
1.999944964787636309e+03 1.890142289583962798e+00 9.454147352149641637e-02
2.032774864908661812e+03 1.738716002488860601e+00 1.019940389400669639e-01
2.066004178127257546e+03 1.570540511103562631e+00 1.098153913964356881e-01
2.099602618165143213e+03 1.384880932697737377e+00 1.180072834776303009e-01
2.133551580768698386e+03 1.181319838694548929e+00 1.265749731264322053e-01
2.167822383048216125e+03 9.595006337693682275e-01 1.355177227583412858e-01
2.202401199297452877e+03 7.191410598848931857e-01 1.448340511076711690e-01
2.237341059226006109e+03 4.600978223598710115e-01 1.545336185965958120e-01
2.272697811428266050e+03 1.824352904587943913e-01 1.646258094469276179e-01
2.308412297738476809e+03 -1.131537201998521480e-01 1.751144485549541441e-01
2.344405893369959358e+03 -4.260291699032255908e-01 1.859986276494574875e-01
2.380651971345560469e+03 -7.564101324893687250e-01 1.972781805419105416e-01
2.417138760523120709e+03 -1.104885268331390558e+00 2.089544259942189286e-01
2.453972491638364318e+03 -1.472591109935899034e+00 2.210228730276452003e-01
2.491255991562258714e+03 -1.860290959436619485e+00 2.334825358515384974e-01
2.528950096372623193e+03 -2.267975530617679869e+00 2.463355330472581650e-01
2.566971070359360965e+03 -2.695348018031669124e+00 2.595847254782885360e-01
2.605302031100129625e+03 -3.141695588277609197e+00 2.732255451661299017e-01
2.643952854097422914e+03 -3.606395191564512270e+00 2.872535726373186549e-01
2.682929027236254115e+03 -4.089539590821443582e+00 3.016649838083927948e-01
2.722247939346116254e+03 -4.591415333267406140e+00 3.164568460644206493e-01
2.761912120134188626e+03 -5.112301504967954990e+00 3.316254837182712190e-01
2.801946381842023584e+03 -5.652536587977109228e+00 3.471694494248299678e-01
2.842386087636700267e+03 -6.212437694180723113e+00 3.630808145081294569e-01
2.883204815203052021e+03 -6.791397139641192737e+00 3.793524673685280679e-01
2.924356979662253707e+03 -7.388570452183915727e+00 3.959745294146646000e-01
2.965789565093155943e+03 -8.003142850386822715e+00 4.129393507239366157e-01
3.007464409591432741e+03 -8.634492669349366878e+00 4.302400244610853908e-01
3.049355775096803427e+03 -9.282351311118363313e+00 4.478719854947420531e-01
3.091591623841642104e+03 -9.947691651099331622e+00 4.658303777167308590e-01
3.134304913672182920e+03 -1.063157964349571749e+01 4.841089727340260329e-01
3.177524603086444586e+03 -1.133401154770329811e+01 5.026956001025296716e-01
3.221272219895627131e+03 -1.205464933701472852e+01 5.215773472692231127e-01
3.265515419171317717e+03 -1.279300251116058895e+01 5.407392810327512622e-01
3.310110368704763914e+03 -1.354743586138312672e+01 5.601702685850663554e-01
3.355015359202374839e+03 -1.431725367684603079e+01 5.798578995033991657e-01
3.400248106432321492e+03 -1.510205737837580031e+01 5.997905073232790985e-01
3.445804039555011059e+03 -1.590159695342691037e+01 6.199564268038794124e-01
3.491687511993598946e+03 -1.671544136744593345e+01 6.403435341769564415e-01
3.537916293463815236e+03 -1.754317833007424454e+01 6.609393533706652279e-01
3.584479936605039256e+03 -1.838458595036615151e+01 6.817294643109987895e-01
3.631390278371055956e+03 -1.923914521081145423e+01 7.027001913726882432e-01
3.678651726847097507e+03 -2.010670852081371862e+01 7.238371178026505870e-01
3.726269810309910099e+03 -2.098669479703865548e+01 7.451280797613651918e-01
3.774209968816314813e+03 -2.187849747363973663e+01 7.665580343949083275e-01
3.822446191400390944e+03 -2.278144791350706910e+01 7.881127062718552567e-01
3.870982180846193387e+03 -2.369495178036643068e+01 8.097778220249772785e-01
3.919814212142804081e+03 -2.461856332431177563e+01 8.315346534253776900e-01
3.968946665825370928e+03 -2.555161825791735097e+01 8.533680069931499634e-01
4.018379200789650440e+03 -2.649376661754599382e+01 8.752597364320368056e-01
4.068127010195146795e+03 -2.744436562274648850e+01 8.971915161728949428e-01
4.118183003437799925e+03 -2.840306965486391988e+01 9.191472516042578089e-01
4.168562376403708186e+03 -2.936923599121804074e+01 9.411078792958502692e-01
4.219258041505028814e+03 -3.034229622485690570e+01 9.630558240730952013e-01
4.270270341202505733e+03 -3.132168198334015585e+01 9.849727705757779228e-01
4.321607048110282449e+03 -3.230682493107119058e+01 1.006839663315507671e+00
4.373246223332041154e+03 -3.329708248817431837e+01 1.028638935236465990e+00
4.425203071682670270e+03 -3.429181211642474381e+01 1.050355250602484469e+00
4.477470514937376720e+03 -3.529037132172400959e+01 1.071970305200454554e+00
4.530048905265289250e+03 -3.629234050712989301e+01 1.093458369375750916e+00
