# cl_TT                  cl_TE                    cl_EE
9.068271424252677662e+02 1.627050214448581889e+00 4.951139152948323685e-02
7.963623804950079830e+02 2.787108462825588440e+00 1.152378197895361639e-01
7.104154885995029645e+02 3.468231982161810834e+00 1.822814004732451754e-01
6.459206292821692159e+02 3.732987338138261002e+00 2.327141087694808153e-01
5.975296546301881335e+02 3.707927017401989822e+00 2.557298302207263729e-01
5.611337326181076151e+02 3.504113333066924962e+00 2.493965037082525038e-01
5.338133198451288308e+02 3.201182129255800479e+00 2.192554904921244496e-01
5.136389147926543046e+02 2.850427962247505054e+00 1.751607895527452774e-01
4.992063062971313911e+02 2.483606271643343799e+00 1.277847529728278753e-01
4.895334698133742677e+02 2.119493756622829572e+00 8.586825124509921137e-02
4.839275376669702382e+02 1.770669283252465309e+00 5.470776550329517485e-02
4.815405924444749530e+02 1.449709178085869077e+00 3.587860514314056282e-02
4.816110195515529426e+02 1.170240976700772650e+00 2.791568497132747295e-02
4.837938898288311407e+02 9.426796757440751851e-01 2.752113380842689111e-02
4.879326990509457005e+02 7.728318481793534644e-01 3.086014507383558550e-02
4.937144257275047039e+02 6.632892588777862253e-01 3.461002071526353419e-02
5.003991936434026115e+02 6.117931163836618502e-01 3.658830685226009682e-02
5.087741752704055216e+02 6.165390189130897092e-01 3.595561694434962902e-02
5.182079572704155908e+02 6.661236923934177323e-01 3.296013040127852151e-02
5.274300866356836650e+02 7.429392515136671316e-01 2.867392374080459522e-02
5.375724303112443749e+02 8.387562950297237085e-01 2.429815700313507632e-02
5.485823775896175221e+02 9.415975071609751224e-01 2.082042268109088670e-02
5.599229048182972974e+02 1.038570728172254931e+00 1.897050199520438837e-02
5.717293450552815557e+02 1.122696989708666049e+00 1.874077717712465535e-02
5.840576836302939228e+02 1.184776809916818774e+00 1.985202077328655085e-02
5.965823642513995537e+02 1.222359829472497106e+00 2.166420950884961200e-02
6.095197134976517646e+02 1.233699936702666422e+00 2.349184702355816556e-02
6.228042634443714860e+02 1.218820865717465063e+00 2.482324676840350422e-02
6.363040785355391336e+02 1.183277801726320355e+00 2.530275268420370885e-02
6.501647142103524857e+02 1.127105795267463906e+00 2.496313729803122800e-02
6.642138718637904731e+02 1.055436151363192687e+00 2.396782525053997928e-02
6.784863186282542529e+02 9.746930372198225889e-01 2.268165070320785071e-02
6.930384288901163927e+02 8.871744885000343306e-01 2.148600377434960879e-02
7.075732702911456045e+02 7.993246314855189105e-01 2.068168691883968263e-02
7.222626857397115145e+02 7.151287130175674189e-01 2.052356849073947928e-02
7.372649439010182277e+02 6.340921889779694842e-01 2.104718764946930318e-02
7.521613244808017953e+02 5.628206684653876968e-01 2.222706957513250620e-02
7.673182708734080961e+02 4.987851528904992393e-01 2.395076526478951209e-02
7.827610567122526390e+02 4.446185073931196441e-01 2.606066960736403565e-02
7.983445759889734745e+02 4.006563559637419947e-01 2.842366650868779696e-02
8.139692433199570587e+02 3.633197893407804635e-01 3.100114514591690434e-02
8.295499414844182411e+02 3.285045067019234932e-01 3.378529483564159802e-02
8.451268503767862512e+02 2.939476487343372635e-01 3.677973698776014488e-02
8.607566285111360003e+02 2.578184016878037887e-01 3.998190383529798969e-02
8.765244169112366990e+02 2.168426856698550675e-01 4.338338208683879121e-02
8.925161999658296281e+02 1.684150630462062925e-01 4.693156560415763512e-02
9.087329274090042190e+02 1.105164012527971445e-01 5.056002466922378952e-02
9.251369704608126767e+02 4.127739602937166574e-02 5.419821579194833427e-02
9.416702211012222961e+02 -4.114014019466459560e-02 5.776943524061771418e-02
9.582830255688024863e+02 -1.381547283282769933e-01 6.121503008437297055e-02
9.749831458647466889e+02 -2.496019204000032299e-01 6.456314906440417667e-02
9.918101509460376519e+02 -3.747788966368832964e-01 6.786586887664228240e-02
1.008777754846456673e+03 -5.125378605302671753e-01 7.117483525767581698e-02
1.025870162934347718e+03 -6.614313442723631642e-01 7.453955775549747642e-02
1.043076698338396454e+03 -8.201065154990858641e-01 7.800747921051826017e-02
1.060373524819068052e+03 -9.868281919597458041e-01 8.162408588124461795e-02
1.077764701029041589e+03 -1.160003960106432475e+00 8.543331864764631967e-02
1.095312420701138308e+03 -1.338404456350296368e+00 8.947633574557287139e-02
1.113033077186942592e+03 -1.520657210604967835e+00 9.379670858921190790e-02
1.130850644329267652e+03 -1.705337205646894283e+00 9.842734736832325915e-02
1.148719402636475934e+03 -1.892578235237237783e+00 1.033499522085720990e-01
1.166660246667757065e+03 -2.082641926184376935e+00 1.085277252395769748e-01
1.184713444112529487e+03 -2.275813911506315623e+00 1.139254061988725364e-01
1.202904461542166473e+03 -2.472866119044446087e+00 1.195158959977324631e-01
1.221242297648548174e+03 -2.673639339647841950e+00 1.252556369766390787e-01
1.239695398665545326e+03 -2.878722499209442010e+00 1.311293147011607929e-01
1.258241058974177349e+03 -3.088800783557382079e+00 1.371277040788543566e-01
1.276880314564136597e+03 -3.304731784923107707e+00 1.432371826743520371e-01
1.295627744664342345e+03 -3.527432315549834385e+00 1.494456547586338058e-01
1.314497225519803806e+03 -3.757738219957145187e+00 1.557390294551186383e-01
1.333486524675427972e+03 -3.996131067941585346e+00 1.621003771476274280e-01
1.352597241290686497e+03 -4.243116482706549064e+00 1.685127819933053273e-01
